,2020-07-06_2020-11-21,2020-07-13_2020-11-21,2020-07-20_2020-11-21,2020-07-27_2020-11-21,2020-08-03_2020-11-21,2020-08-10_2020-11-21,2020-08-17_2020-11-21,2020-08-24_2020-11-21,2020-08-31_2020-11-21,2020-09-07_2020-11-21,2020-09-14_2020-11-21,2020-09-21_2020-11-21,2020-09-28_2020-11-21,2020-10-05_2020-11-21,2020-10-12_2020-11-21,2020-10-19_2020-11-21,2020-10-26_2020-11-21,2020-11-02_2020-11-21,2020-11-09_2020-11-21,2020-11-16_2020-11-21
num_states_with_projections-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-MSRA-DeepST,,,,,,,,,,,,,,,,,47,47,47,50
num_states_with_projections-NotreDame-FRED,,,,,,,,,,,,,,,7,7,7,7,7,7
num_states_with_projections-NotreDame-mobility,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-OliverWyman-Navigator,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-PSI-DRAFT,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-QJHong-Encounter,,,,,,,,,,,,,,0,0,0,0,0,0,0
num_states_with_projections-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,31,30,30,30
num_states_with_projections-RobertWalraven-ESG,,,,,,,,,,,,,51,51,,,50,51,51,51
num_states_with_projections-STH-3PU,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,2,2,2,,
num_states_with_projections-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-TTU-squider,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UA-EpiCovDA,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCLA-SuEIR,,,,,,,51,51,51,51,51,51,51,51,51,51,51,51,51,51
num_states_with_projections-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,1,1,1
num_states_with_projections-UCSB-ACTS,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,51,51
num_states_with_projections-UMass-MechBayes,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-USACE-ERDC_SEIR,,,,,,,,,,,,,51,,51,,51,,,51
num_states_with_projections-USC-SI_kJalpha,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-USC-SI_kJalpha_RF,,,,,,,,,,,,,,,,,,51,51,
num_states_with_projections-UT-Mobility,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-WalmartLabsML-LogForecasting,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,42,48,47,48
num_states_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,,,19,25,27,30,27,35,41
num_states_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,30,28,32,31
num_states_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,30,31,34,30
num_states_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,40,38,42,39
num_states_beat_baseline-CU-select,,,,,,,,,,,,,,,,,32,32,32,30
num_states_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,,38,41,38
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,21,23,24,27,30,28,31,32
num_states_beat_baseline-Covid19Sim-Simulator,30,28,30,29,28,,9,17,29,33,27,25,24,28,30,30,38,32,23,
num_states_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,21,9,21,22,19,26
num_states_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,26,18,30,29
num_states_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,24,28,27,27
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,31
num_states_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,41,35,38,37
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-IHME-CurveFit,25,,14,19,21,22,,23,22,22,,24,26,,,26,26,,,
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,20,23
num_states_beat_baseline-IowaStateLW-STEM,24,24,10,13,15,,14,17,26,19,32,27,15,16,14,14,19,24,27,30
num_states_beat_baseline-JCB-PRM,,,,,,,,,,,,,32,31,32,32,35,34,32,35
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,,,36,35,39,27,28,27
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,34,30,31,30
num_states_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,26,25,20,14,8,28
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,20,22,12,
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,37,41,38,41,38
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,9,10,7,16,28,37,32
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,36,37,40,40
num_states_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,29,,,18,,,,
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,26,28,26,29
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,40,33,35,35
num_states_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,31,37,34,40
num_states_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,4,5,3,3,4,4
num_states_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,18,20,22,21,16,20
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,41,33,39,44
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,16,13,15,19,19,27
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,13,13,10,12
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,2,1,,,10,8,24,29
num_states_beat_baseline-STH-3PU,1,0,0,1,1,1,1,1,1,1,1,0,,1,0,0,0,0,,
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,41,37,37,35
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,25,17,12,8
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,33,31,31,35
num_states_beat_baseline-UCLA-SuEIR,,,,,,,18,16,20,20,11,20,18,10,16,14,12,15,21,25
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,0,1,1,1
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,13,31,20,32
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,37,32,36,36
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,34,35
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,34,37,37,45
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,24,21,19,26
num_states_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,30,,26,,22,,,21
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,21,34,37,40,41,35,40,38
num_states_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,,,,,,,,,,,27,35,
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,20,19,27,26
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,8,5,5,5,9,10,6,5
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,16,27,34,32
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,,,0.3725490196,0.4901960784,0.5294117647,0.5882352941,0.5294117647,0.6862745098,0.8039215686
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,0.5882352941,0.5490196078,0.6274509804,0.6078431373
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.5882352941,0.6078431373,0.6666666667,0.5882352941
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.7843137255,0.7450980392,0.8235294118,0.7647058824
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.6274509804,0.6274509804,0.6274509804,0.5882352941
perc_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,,0.7450980392,0.8039215686,0.7450980392
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.4117647059,0.4509803922,0.4705882353,0.54,0.5882352941,0.56,0.6078431373,0.64
perc_beat_baseline-Covid19Sim-Simulator,0.5882352941,0.5490196078,0.5882352941,0.568627451,0.5490196078,,0.5294117647,0.3333333333,0.568627451,0.6470588235,0.5294117647,0.4901960784,0.4705882353,0.5490196078,0.5882352941,0.5882352941,0.7450980392,0.6274509804,0.4509803922,
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,0.4117647059,0.1764705882,0.4117647059,0.431372549,0.3725490196,0.5098039216
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.5098039216,0.3529411765,0.5882352941,0.568627451
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.5217391304,0.6086956522,0.6,0.6136363636
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.6078431373
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.8039215686,0.6862745098,0.7450980392,0.7254901961
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.4901960784,,0.2745098039,0.3725490196,0.4117647059,0.431372549,,0.4509803922,0.431372549,0.431372549,,0.4705882353,0.5098039216,,,0.5098039216,0.5098039216,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,0.4081632653,0.4693877551
perc_beat_baseline-IowaStateLW-STEM,0.4897959184,0.4897959184,0.2040816327,0.2653061224,0.306122449,,0.2857142857,0.3469387755,0.5306122449,0.387755102,0.6530612245,0.5510204082,0.306122449,0.3265306122,0.2857142857,0.2857142857,0.387755102,0.4897959184,0.5510204082,0.612244898
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.6274509804,0.6078431373,0.6274509804,0.6274509804,0.6862745098,0.6666666667,0.6274509804,0.6862745098
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,,,0.7058823529,0.6862745098,0.7647058824,0.5294117647,0.5490196078,0.5294117647
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,0.6666666667,0.5882352941,0.6078431373,0.5882352941
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.5098039216,0.4901960784,0.3921568627,0.2745098039,0.1568627451,0.5490196078
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,0.3921568627,0.431372549,0.2352941176,
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.7254901961,0.8039215686,0.7450980392,0.8039215686,0.7450980392
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,0.1764705882,0.1960784314,0.137254902,0.3137254902,0.5490196078,0.7254901961,0.6274509804
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.7058823529,0.7254901961,0.7843137255,0.7843137255
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,0.568627451,,,0.3529411765,,,,
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.5098039216,0.5490196078,0.5098039216,0.568627451
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.8,0.66,0.7,0.7
perc_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,0.6595744681,0.7872340426,0.7234042553,0.8
perc_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,0.5714285714,0.7142857143,0.4285714286,0.4285714286,0.5714285714,0.5714285714
perc_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,0.3529411765,0.3921568627,0.431372549,0.4117647059,0.3137254902,0.3921568627
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.8039215686,0.6470588235,0.7647058824,0.862745098
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.3137254902,0.2549019608,0.2941176471,0.3725490196,0.3725490196,0.5294117647
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.4193548387,0.4333333333,0.3333333333,0.4
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,0.03921568627,0.01960784314,,,0.2,0.1568627451,0.4705882353,0.568627451
perc_beat_baseline-STH-3PU,1,0,0,1,1,1,1,1,1,1,1,0,,1,0,0,0,0,,
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.8039215686,0.7254901961,0.7254901961,0.6862745098
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.4901960784,0.3333333333,0.2352941176,0.1568627451
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.6470588235,0.6078431373,0.6078431373,0.6862745098
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.3529411765,0.3137254902,0.3921568627,0.3921568627,0.2156862745,0.3921568627,0.3529411765,0.1960784314,0.3137254902,0.2745098039,0.2352941176,0.2941176471,0.4117647059,0.4901960784
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,0,1,1,1
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,0.2549019608,0.6078431373,0.3921568627,0.6274509804
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.74,0.64,0.72,0.72
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,0.6666666667,0.6862745098
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.6666666667,0.7254901961,0.7254901961,0.8823529412
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.48,0.42,0.38,0.52
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,0.5882352941,,0.5098039216,,0.431372549,,,0.4117647059
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,0.4117647059,0.6666666667,0.7254901961,0.7843137255,0.8039215686,0.6862745098,0.7843137255,0.7450980392
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,,,,,,,,,,,0.5294117647,0.6862745098,
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.3921568627,0.3725490196,0.5294117647,0.5098039216
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.1568627451,0.09803921569,0.09803921569,0.09803921569,0.1764705882,0.1960784314,0.1176470588,0.09803921569
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.380952381,0.5625,0.7234042553,0.6666666667
mean_abs_error-BPagano-RtDriven,,,,,,,,,,,,,,365.9568627,385.3823529,306.9784314,219.6509804,166.5372549,83.37843137,45.2627451
mean_abs_error-Baseline,1382.727451,996.7764706,851.0411765,857.3705882,1179.939216,1078.276471,1003.894118,827.5627451,695.8784314,604.6823529,503.554902,481.2745098,420.5078431,372.1431373,343.045098,312.9137255,232.8470588,186.5392157,120.6882353,69.62352941
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,240.5901961,189.5,117.1235294,65.35294118
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,228.7843137,163.9411765,95.74509804,69.78431373
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,,352.2098039,309.9313725,317.9647059,229.7470588,189.0607843,117.5745098,65.92156863
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,203.8235294,152.7647059,91.54901961,53.49019608
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,160.1764706,130.6862745,90.31372549,49.47058824
mean_abs_error-Caltech-CS156,,,,,,,,,,,,,,,,,,158.0882353,75.97843137,49.20980392
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,1957.196078,632.9803922,386.2137255,,261.5098039,,77.56862745,
mean_abs_error-Covid19Sim-Simulator,2374.613725,1627.154902,1090.62549,870.772549,676.9019608,,,961.5921569,540.0058824,535.045098,522.1607843,514.5607843,399.5784314,348.7,303.2686275,296.954902,190.0294118,138.6313725,109.2215686,
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,414.1568627,445.627451,272.1568627,212.8823529,147.6470588,74.2745098
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,249.3039216,218.2431373,118.9686275,68.22745098
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,63.25686275
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,175.0333333,133.1705882,85.49607843,57.68431373
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,1011.672549,,1088.5,881.454902,800.4745098,1008.04902,,1153.239216,1113.692157,1017.868627,,619.2686275,628.4764706,,,296.5980392,271.5372549,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,364.0235294,329.4352941,296.4588235,288.4078431,210.0372549,167.0823529,100.2764706,51.54705882
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,,,,286.5372549,235.4745098,158.1627451,166.6784314,100.1117647,72.41372549
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,196.0588235,186.0196078,120.7647059,73.60784314
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,341.7333333,318.5607843,300.5078431,272.1333333,216.1196078,54.12352941
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,278.9803922,215.0686275,167.1862745,
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,205.2490196,159.8588235,118.8372549,56.1745098,39.46666667
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,579.2039216,483.6117647,411.5490196,321.5333333,165.5882353,90.67647059,51.32352941
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,186.0470588,136.8490196,75.94509804,45.52745098
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,367.4215686,,,348.0470588,,,,
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,256.1568627,187.2156863,112.1372549,68.49019608
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-FRED,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-mobility,,,,,,,,,,,,,,,433.8764706,383.4176471,287.0960784,226.1137255,174.1980392,88.59803922
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,155.8568627,155.7156863,76.37254902,44.9745098
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,468.1372549,425.5588235,313.6960784,212.0784314,169.9705882,80.60784314
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,792.227451,663.2352941,,,,335.8392157,103.854902,71.73529412
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,208.0352941,150.2352941,91.49019608,52.05882353
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,326.2313725,455.3705882,384.5215686,264.2764706
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,198.1568627,174.7647059,106.372549,58.09803922
mean_abs_error-UCLA-SuEIR,,,,,,,799.3137255,645.3,588.2862745,567.0882353,552.4156863,500.7882353,450.6137255,444.5294118,403.3823529,388.7627451,293.5294118,219.6392157,132.5803922,85.09019608
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,317.1960784,182.045098,141.4960784,70.31960784
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,69.76666667,53.76862745
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,160.5294118,124.5490196,71.68627451,44.03921569
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,,,,,,460.4431373,,427.5529412,,355.672549,,,129.7666667
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,415.5686275,311.5294118,279.5686275,231.6862745,171.4117647,143.9607843,73.80392157,48.52941176
mean_abs_error-USC-SI_kJalpha_RF,,,,,,,,,,,,,,,,,,187.8470588,116.8941176,
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,235.4411765,199.372549,122.2058824,67.29411765
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,703.7509804,637.6,567.8019608,482.9313725,411.3823529,316.5509804,254.272549,156.1941176
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,,,,
