,2020-07-27_2020-12-12,2020-08-03_2020-12-12,2020-08-10_2020-12-12,2020-08-17_2020-12-12,2020-08-24_2020-12-12,2020-08-31_2020-12-12,2020-09-07_2020-12-12,2020-09-14_2020-12-12,2020-09-21_2020-12-12,2020-09-28_2020-12-12,2020-10-05_2020-12-12,2020-10-12_2020-12-12,2020-10-19_2020-12-12,2020-10-26_2020-12-12,2020-11-02_2020-12-12,2020-11-09_2020-12-12,2020-11-16_2020-12-12,2020-11-23_2020-12-12,2020-11-30_2020-12-12,2020-12-07_2020-12-12
num_states_with_projections-USC-SI_kJalpha,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-UT-Mobility,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,45
num_states_with_projections-WalmartLabsML-LogForecasting,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,48,47,50,50
num_states_beat_baseline-BPagano-RtDriven,,,,,,,,,,,21,31,33,32,29,32,38,29,45,27
num_states_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,31,28,33,28
num_states_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,45,38,41,31
num_states_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,48,42,49,36
num_states_beat_baseline-CU-select,,,,,,,,,,,,,,,,,40,31,26,23
num_states_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,43,37,41,27
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,25,34,28,29,28,26,19,1
num_states_beat_baseline-Covid19Sim-Simulator,32,29,,9,12,25,28,26,21,17,35,33,36,41,42,38,,27,34,1
num_states_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,19,18,23,24,29,35,15
num_states_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,25,25,24,31
num_states_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,30,33,42,32
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,26
num_states_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,43,37,47,23
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-IHME-CurveFit,19,24,28,,28,29,27,,31,31,,,38,37,,,,22,,15
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,12,
num_states_beat_baseline-IowaStateLW-STEM,11,11,,12,17,24,19,33,27,13,10,13,13,15,21,25,35,34,39,26
num_states_beat_baseline-JCB-PRM,,,,,,,,,,,,,35,40,36,40,43,33,42,32
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,34,35,43,32,33,30,24,41,26
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,44,32,47,28
num_states_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,14,12,38,26,28,12
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,45,40,36,44,32
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,8,33,37,34,26,31,29
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,42,36,32,30
num_states_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,17,,,,,,,
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,31,35,43,29
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,44,30,44,30
num_states_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,41,38,44,33
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,,,32
num_states_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,3,4,3,2,,1
num_states_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,21,18,21,15,24,11
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,48,34,45,33
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,23,21,26,16,26,17
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,15,6,24,14
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,29,21,19,24
num_states_beat_baseline-STH-3PU,1,1,1,1,1,1,1,0,1,,1,0,0,0,0,,,,,
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,41,31,34,16
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,24,20,23,11
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,39,34,29,17
num_states_beat_baseline-UCLA-SuEIR,,,,,,,16,9,17,14,8,13,13,9,6,11,12,26,18,28
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,0,0,1
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,34,25,38,20
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,44,31,47,32
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,20,31
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,43,34,37,23
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,22,15,3,3
num_states_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,,36,,,27,12,25,
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,35,42,36,43,41,31,43,17
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,20,19,25,20
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,16
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,3,5,1,3,4,0,1,3
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,30,28,39,29
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,,,0.4117647059,0.6078431373,0.6470588235,0.6274509804,0.568627451,0.6274509804,0.7450980392,0.568627451,0.8823529412,0.5294117647
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,0.6078431373,0.5490196078,0.6470588235,0.5490196078
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.8823529412,0.7450980392,0.8039215686,0.6078431373
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.9411764706,0.8235294118,0.9607843137,0.7058823529
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.7843137255,0.6078431373,0.5098039216,0.4509803922
perc_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,0.8431372549,0.7254901961,0.8039215686,0.5294117647
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.5,0.6666666667,0.56,0.568627451,0.56,0.5098039216,0.3725490196,0.01960784314
perc_beat_baseline-Covid19Sim-Simulator,0.6274509804,0.568627451,,0.5294117647,0.2352941176,0.4901960784,0.5490196078,0.5098039216,0.4117647059,0.3333333333,0.6862745098,0.6470588235,0.7058823529,0.8039215686,0.8235294118,0.7450980392,,0.5294117647,0.6666666667,0.01960784314
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,0.3725490196,0.3529411765,0.4509803922,0.4705882353,0.568627451,0.6862745098,0.2941176471
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.4901960784,0.4901960784,0.4705882353,0.6078431373
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.6818181818,0.6875,0.8571428571,0.64
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.5098039216
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.8431372549,0.7254901961,0.9215686275,0.4509803922
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.387755102,0.4705882353,0.5490196078,,0.5490196078,0.568627451,0.5294117647,,0.6078431373,0.6078431373,,,0.7450980392,0.7254901961,,,,0.431372549,,0.2941176471
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,0.2448979592,
perc_beat_baseline-IowaStateLW-STEM,0.2244897959,0.2244897959,,0.2448979592,0.3469387755,0.4897959184,0.387755102,0.6734693878,0.5510204082,0.2653061224,0.2040816327,0.2653061224,0.2653061224,0.306122449,0.4285714286,0.5102040816,0.7142857143,0.693877551,0.7959183673,0.5306122449
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.6862745098,0.7843137255,0.7058823529,0.7843137255,0.8431372549,0.6470588235,0.8235294118,0.6274509804
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,0.6666666667,0.6862745098,0.8431372549,0.6274509804,0.6470588235,0.5882352941,0.4705882353,0.8039215686,0.5098039216
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,0.862745098,0.6274509804,0.9215686275,0.5490196078
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.2745098039,0.2352941176,0.7450980392,0.5098039216,0.5490196078,0.2352941176
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.8823529412,0.7843137255,0.7058823529,0.862745098,0.6274509804
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,0.1568627451,0.6470588235,0.7254901961,0.6666666667,0.5098039216,0.6078431373,0.568627451
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.8235294118,0.7058823529,0.6274509804,0.5882352941
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,0.3333333333,,,,,,,
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.6078431373,0.6862745098,0.8431372549,0.568627451
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.88,0.6,0.88,0.6
perc_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,0.82,0.76,0.88,0.66
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,,,0.64
perc_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,0.4285714286,0.5714285714,0.4285714286,0.2857142857,,0.1428571429
perc_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,0.4117647059,0.3529411765,0.4117647059,0.2941176471,0.4705882353,0.2156862745
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.9411764706,0.6666666667,0.8823529412,0.6470588235
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.4509803922,0.4117647059,0.5098039216,0.3137254902,0.5098039216,0.3333333333
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.5,0.2,0.8,0.4516129032
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,0.58,0.4117647059,0.3725490196,0.48
perc_beat_baseline-STH-3PU,1,1,1,1,1,1,1,0,1,,1,0,0,0,0,,,,,
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.8039215686,0.6078431373,0.6666666667,0.3137254902
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.4705882353,0.3921568627,0.4509803922,0.2156862745
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.7647058824,0.6666666667,0.568627451,0.3333333333
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.3137254902,0.1764705882,0.3333333333,0.2745098039,0.1568627451,0.2549019608,0.2549019608,0.1764705882,0.1176470588,0.2156862745,0.2352941176,0.5098039216,0.3529411765,0.5490196078
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,0,0,1
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,0.6666666667,0.4901960784,0.7450980392,0.3921568627
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.88,0.62,0.94,0.64
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,0.3921568627,0.6078431373
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.8431372549,0.6666666667,0.7254901961,0.4509803922
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.44,0.3,0.5,0.5
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,,0.7058823529,,,0.5294117647,0.2352941176,0.4901960784,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,0.6862745098,0.8235294118,0.7058823529,0.8431372549,0.8039215686,0.6078431373,0.8431372549,0.3333333333
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.3921568627,0.3725490196,0.4901960784,0.3921568627
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,0.3555555556
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.05882352941,0.09803921569,0.01960784314,0.05882352941,0.07843137255,0,0.01960784314,0.05882352941
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.625,0.5957446809,0.78,0.58
mean_abs_error-BPagano-RtDriven,,,,,,,,,,,906.045098,820.7764706,741.7215686,618.2568627,555.5921569,421.2705882,319.2137255,236.5745098,121.2627451,62.81176471
mean_abs_error-Baseline,1366.162745,1760.562745,1659.711765,1588.996078,1384.327451,1198.788235,1114.294118,1028.452941,993.4431373,943.0568627,912.045098,889.872549,876.7490196,750.3215686,703.5705882,596.7156863,480.8431373,260.9901961,268.8843137,78.54901961
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,480.327451,269.6607843,251.6333333,73.00588235
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,352.8431373,158.627451,214.0980392,70.84313725
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,866.6098039,719.427451,696.9803922,587.2352941,480.4686275,267.1745098,254.2470588,74.21568627
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,315.2745098,158.9411765,183.0784314,71.70588235
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,228.4117647,205.9411765,237.1764706,97.64705882
mean_abs_error-Caltech-CS156,,,,,,,,,,,,,,,,,298.2196078,175.272549,189.1647059,71.14705882
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,,1052.529412,,566.5294118,,280.2745098,299.5490196,396.6470588
mean_abs_error-Covid19Sim-Simulator,1293.296078,1173.44902,,,1690.403922,1167.45098,1152.511765,1205.266667,1195.882353,1039.198039,789.5098039,773.845098,848.4196078,577.5019608,447.7372549,345.1196078,,322.7019608,195.654902,280.5627451
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,876.1764706,816.4901961,690.7058824,522.4705882,294.3137255,211.6862745,112.3529412
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,515.8235294,273.6098039,284.4607843,70.88039216
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,80.47647059
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,333.4196078,159.5941176,151.527451,111.3588235
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,,1190.786275,1440.452941,,1555.884314,1418.894118,1443.470588,,1162.55098,1122.786275,,,638.1686275,588.154902,,,,270.4745098,,131.1
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,789.1392157,609.9882353,558.4666667,436.1627451,265.0843137,190.0058824,151.0333333,69.80980392
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,889.6039216,691.5137255,512.7333333,534.3352941,402.3960784,349.8941176,332.1980392,162.2176471,94.31176471
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,289.7058824,202.1176471,172.9411765,75.19607843
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,842.2803922,802.5058824,302.0823529,254.8254902,250.2137255,158.0117647
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,291.9921569,268.4078431,161.7098039,128.5058824,63.33921569
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,1061.003922,616.7647059,431.3627451,334.6176471,245.5196078,230.627451,65.29411765
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,242.2745098,149.227451,236.5372549,64.00784314
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,1000.292157,,,,,,,
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,480.0588235,193.8627451,155.6078431,76.31372549
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-FRED,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-mobility,,,,,,,,,,,,,,,781.7862745,700.572549,484.1941176,393.254902,293.8058824,142.2843137
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,296.4,184.6686275,151.9058824,78.49019608
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,683.7843137,671.4901961,580.2352941,415.372549,315.872549,131.4019608
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,,,,,,321.7901961,392.9411765,
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,299.3333333,229.1372549,139.6862745,95.25490196
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,690.4686275,486.5137255,364.3686275,238.6294118
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,307.7058824,225.5686275,278.1764706,100.5686275
mean_abs_error-UCLA-SuEIR,,,,,,,1212.737255,1247.294118,1165.841176,1112.956863,1114.592157,1073.935294,1049.109804,952.3960784,843.6941176,697.5392157,621.5333333,260.4078431,282.5078431,74.31176471
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,478.5019608,310.9058824,150.4921569,98.41960784
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,291.5647059,65.71960784
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,230.1764706,155.2941176,197.2745098,83.98039216
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,,,,,,,576.8058824,,,1010.970588,912.3666667,687.3137255,
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,726.2941176,583.6862745,477.7058824,352.7843137,251.7254902,156.9215686,140.5098039,82.31372549
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,478.9901961,297.9607843,241.2843137,95.90196078
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,1243.492157,1147.109804,1061.990196,951.0235294,824.0235294,645.3156863,503.072549,261.972549
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,,,,
