,2020-06-08_2020-10-24,2020-06-15_2020-10-24,2020-06-22_2020-10-24,2020-06-29_2020-10-24,2020-07-06_2020-10-24,2020-07-13_2020-10-24,2020-07-20_2020-10-24,2020-07-27_2020-10-24,2020-08-03_2020-10-24,2020-08-10_2020-10-24,2020-08-17_2020-10-24,2020-08-24_2020-10-24,2020-08-31_2020-10-24,2020-09-07_2020-10-24,2020-09-14_2020-10-24,2020-09-21_2020-10-24,2020-09-28_2020-10-24,2020-10-05_2020-10-24,2020-10-12_2020-10-24,2020-10-19_2020-10-24
num_states_with_projections-USACE-ERDC_SEIR,,,,,,,,,,,,,51,51,51,51,51,,51,
num_states_with_projections-USC-SI_kJalpha,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-UT-Mobility,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0,51,51,51,51,51,51,51
num_states_with_projections-YYG-ParamSearch,,,,,,51,51,51,51,51,51,51,51,51,51,51,51,51,,
num_states_with_projections-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,47,47,47,46
num_states_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,,,,,,,20,23,27
num_states_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,26,28,32,28
num_states_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,25,23,35,31
num_states_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,39,25,37,36
num_states_beat_baseline-CU-select,,,,,,,,,,,,,,,,,19,22,25,25
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,,20,20,21,23,21,25,29
num_states_beat_baseline-Covid19Sim-Simulator,27,26,26,28,31,27,23,27,30,,11,19,30,26,26,22,26,19,15,5
num_states_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,15,14,23,19,15,24,17
num_states_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,25,17,23,34
num_states_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,27,22,32,28
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,24
num_states_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,28,16,28,32
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-IHME-CurveFit,31,25,28,25,29,,13,15,25,16,,16,19,13,,19,23,,,18
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,22,
num_states_beat_baseline-IowaStateLW-STEM,,,20,23,25,29,14,16,23,,19,22,26,22,21,25,25,23,27,23
num_states_beat_baseline-JCB-PRM,,,,,,,,,,,,,,30,31,32,32,22,33,32
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,,,22,23,24,23,26,24
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,25,,24
num_states_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,27,24,29,18,24,20
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,27,34,26,34,30
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,13,13,17,23,16,25,22
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,33,23,30,34
num_states_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,15,16,15,27,,,24
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,28,25,25,28
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,19,17,23,24
num_states_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,,,30,28
num_states_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,3,2,4,1,5,6
num_states_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,13,22,20,25,18,21
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,31,32,36,35
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,18,17,24,13,19,22
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,9,6,12,14
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,17,11,4,8,7,8,8,25
num_states_beat_baseline-STH-3PU,,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,0,0,1
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,31,22,36,35
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,14,7,5,4
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,24,23,25,24
num_states_beat_baseline-UCLA-SuEIR,,,,,,,18,21,26,18,18,21,21,21,15,21,21,16,17,28
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,0,0,0,0,1
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,22,18,23,26
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,33,30,35,35
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,20,20,24,25
num_states_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,24,19,18,20,20,,14,
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,32,26,21,28,31,29,34,32
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,12,22,20,24
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,,11,6,14,11,8,9,13
num_states_beat_baseline-YYG-ParamSearch,,,,,,32,26,32,29,31,28,26,29,26,21,28,34,32,,
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,10,6,27,23
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,,,,,,,0.3921568627,0.4509803922,0.5294117647
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,0.5098039216,0.5490196078,0.6274509804,0.5490196078
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.5102040816,0.4693877551,0.6862745098,0.6078431373
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.7647058824,0.4901960784,0.7254901961,0.7058823529
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.3725490196,0.431372549,0.4901960784,0.4901960784
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,,0.4,0.3921568627,0.4117647059,0.4509803922,0.4117647059,0.4901960784,0.58
perc_beat_baseline-Covid19Sim-Simulator,0.5294117647,0.5098039216,0.5098039216,0.5490196078,0.6078431373,0.5294117647,0.4509803922,0.5294117647,0.5882352941,,0.6470588235,0.3725490196,0.5882352941,0.5098039216,0.5098039216,0.431372549,0.5098039216,0.3725490196,0.2941176471,0.09803921569
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,0.2941176471,0.2745098039,0.4509803922,0.3725490196,0.2941176471,0.4705882353,0.3333333333
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.4901960784,0.3333333333,0.4509803922,0.6666666667
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.6,0.4782608696,0.6530612245,0.5833333333
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.4705882353
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.5490196078,0.3137254902,0.5490196078,0.6274509804
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.6078431373,0.4901960784,0.5490196078,0.4901960784,0.568627451,,0.2549019608,0.2941176471,0.4901960784,0.3137254902,,0.3137254902,0.3725490196,0.2549019608,,0.3725490196,0.4509803922,,,0.3529411765
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,0.4489795918,
perc_beat_baseline-IowaStateLW-STEM,,,0.4081632653,0.4693877551,0.5102040816,0.5918367347,0.2857142857,0.3265306122,0.4693877551,,0.387755102,0.4489795918,0.5306122449,0.4489795918,0.4285714286,0.5102040816,0.5102040816,0.4693877551,0.5510204082,0.4693877551
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,,0.5882352941,0.6078431373,0.6274509804,0.6274509804,0.431372549,0.6470588235,0.6274509804
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,,,0.431372549,0.4509803922,0.4705882353,0.4509803922,0.5098039216,0.4705882353
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,0.5,,0.4705882353
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.5294117647,0.4705882353,0.568627451,0.3529411765,0.4705882353,0.3921568627
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.5294117647,0.6666666667,0.5098039216,0.6666666667,0.5882352941
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,0.2549019608,0.2549019608,0.3333333333,0.4509803922,0.3137254902,0.4901960784,0.431372549
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.6470588235,0.4509803922,0.5882352941,0.6666666667
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,0.2941176471,0.3137254902,0.2941176471,0.5294117647,,,0.4705882353
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.5490196078,0.4901960784,0.4901960784,0.5490196078
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.38,0.34,0.46,0.48
perc_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,,,0.6,0.5957446809
perc_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,0.4285714286,0.2857142857,0.5714285714,0.1428571429,0.7142857143,0.8571428571
perc_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,0.2549019608,0.431372549,0.3921568627,0.4901960784,0.3529411765,0.4117647059
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.6078431373,0.6274509804,0.7058823529,0.6862745098
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.3529411765,0.3333333333,0.4705882353,0.2549019608,0.3725490196,0.431372549
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.3,0.1935483871,0.3870967742,0.4516129032
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,0.3333333333,0.2156862745,0.07843137255,0.1568627451,0.137254902,0.1568627451,0.1568627451,0.4901960784
perc_beat_baseline-STH-3PU,,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,0,0,0.5
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.6078431373,0.431372549,0.7058823529,0.6862745098
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.2745098039,0.137254902,0.09803921569,0.07843137255
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.4705882353,0.4509803922,0.4901960784,0.4705882353
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.3529411765,0.4117647059,0.5098039216,0.3529411765,0.3529411765,0.4117647059,0.4117647059,0.4117647059,0.2941176471,0.4117647059,0.4117647059,0.3137254902,0.3333333333,0.5490196078
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,0,0,0,0,1
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.44,0.36,0.46,0.52
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.6470588235,0.5882352941,0.6862745098,0.6862745098
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.4,0.4,0.48,0.5
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,0.4705882353,0.3725490196,0.3529411765,0.3921568627,0.3921568627,,0.2745098039,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,0.6274509804,0.5098039216,0.4117647059,0.5490196078,0.6078431373,0.568627451,0.6666666667,0.6274509804
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.2352941176,0.431372549,0.3921568627,0.4705882353
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,,0.2156862745,0.1176470588,0.2745098039,0.2156862745,0.1568627451,0.1764705882,0.2549019608
perc_beat_baseline-YYG-ParamSearch,,,,,,0.6274509804,0.5098039216,0.6274509804,0.568627451,0.6078431373,0.5490196078,0.5098039216,0.568627451,0.5098039216,0.4117647059,0.5490196078,0.6666666667,0.6274509804,,
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.2127659574,0.1276595745,0.5744680851,0.5
mean_abs_error-BPagano-RtDriven,,,,,,,,,,,,,,,,,,87.2254902,71.79803922,30.71764706
mean_abs_error-Baseline,1951.260784,1539.821569,1247.066667,1714.119608,1028.641176,730.4313725,533.5431373,444.2686275,722.0058824,590.3980392,541.8431373,418.3196078,328.4627451,250.4392157,177.7784314,156.5568627,117.6176471,62.80980392,53.32352941,31.49411765
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,121.1568627,64.95098039,51.10980392,32.95882353
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,,,50.7254902,31.92156863
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,,,,,118.2666667,62.55490196,52.78627451,33.29411765
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,87.43137255,62.50980392,41.09803922,27.11764706
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,185.4705882,94.90196078,63.09803922,32.64705882
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,,,325.5294118,489.8039216,259.9215686,109.3921569,54.18039216,
mean_abs_error-Covid19Sim-Simulator,1372.119608,1101.909804,1000.588235,1710.288235,1379.388235,1019.854902,700.8411765,552.9705882,351.1960784,,,531.154902,218.7411765,222.9862745,170.3568627,159.1980392,115.4215686,87.85098039,95.2,98.3
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,267.5294118,222.0392157,186,149.7647059,92.84313725,58.96078431,43.60784314
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,135.7686275,109.9254902,65.04509804,24.06666667
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,31.34117647
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,120.2196078,117.4588235,54.98235294,33.50196078
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,1815.890196,1456.280392,964.7862745,863.0294118,733.072549,,637.4470588,516.7784314,540.045098,559.0980392,,636.6843137,602.4196078,437.0960784,,188.6941176,203.754902,,,55.38431373
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,,153,158.7392157,113.145098,82.00196078,69.55882353,43.04117647,30.02352941
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,,,,278.5882353,186.7,157.7058824,89.28039216,52.94705882,34.7254902
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,,,52.4372549
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,142.6470588,114.8901961,88.19215686,81.90784314,57.45490196,36.64901961
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,135.5215686,98.19607843,57.35098039,44.00784314,26.21764706
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,332.0176471,271.072549,191.0529412,143.7941176,114.1745098,63.29019608,34.51764706
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,86.04901961,66.26666667,44.07058824,26.53921569
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,,403.7156863,386.1901961,341.5078431,109.7529412,,,31.77843137
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,97.21568627,72.03921569,49.68627451,24.92156863
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-FRED,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-mobility,,,,,,,,,,,,,,,266.7215686,208.7960784,155.5705882,90.01960784,79.48627451,40.17058824
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,136.1411765,55.73529412,49.31764706,26.22941176
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,252.4411765,175.3921569,135.5588235,115.1960784,76.87254902,43.79411765
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,418.0156863,417.4882353,378.4352941,309.3254902,246.2215686,128.0254902,94.55882353,32.46078431
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,124.4901961,70.62745098,35.76470588,26.54901961
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,719.9196078,312.1607843,343.6509804,330.1058824
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,143.3137255,76,58.88235294,31.64705882
mean_abs_error-UCLA-SuEIR,,,,,,,685.5078431,482.1529412,389.8470588,476.1784314,350.5647059,297.7,256.8294118,206.2156863,168.3921569,149.6313725,111.2392157,87.10196078,71.65490196,34.87254902
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,79.05882353,59.78431373,37.1372549,25.31372549
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,,,,,,476.8862745,411.8058824,334.272549,312.1137255,235.9980392,,129.9176471,
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,270.5882353,201.745098,186.0196078,126.6666667,107.7647059,66.07843137,46.11764706,29.01960784
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,236.9019608,64.56862745,55.74509804,35.69607843
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,,414.1803922,348.3843137,278.4019608,222.3823529,178.3196078,133.5666667,73.61960784
mean_abs_error-YYG-ParamSearch,,,,,,478.2176471,463.5117647,354.5078431,273.0941176,247.5588235,204.4254902,237.3980392,210.9862745,201.2078431,202.7196078,136.3607843,92.24901961,43.98431373,,
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,,,,
