,2020-09-14_2021-01-30,2020-09-21_2021-01-30,2020-09-28_2021-01-30,2020-10-05_2021-01-30,2020-10-12_2021-01-30,2020-10-19_2021-01-30,2020-10-26_2021-01-30,2020-11-02_2021-01-30,2020-11-09_2021-01-30,2020-11-16_2021-01-30,2020-11-23_2021-01-30,2020-11-30_2021-01-30,2020-12-07_2021-01-30,2020-12-14_2021-01-30,2020-12-21_2021-01-30,2020-12-28_2021-01-30,2021-01-04_2021-01-30,2021-01-11_2021-01-30,2021-01-18_2021-01-30,2021-01-25_2021-01-30
num_states_with_projections-Google_Harvard-CPF,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-IBF-TimeSeries,,,,,,,,,,,,,0,0,0,0,0,0,0,0
num_states_with_projections-IHME-CurveFit,,51,51,,,51,51,,,,51,,51,51,51,51,,,51,51
num_states_with_projections-IowaStateLW-STEM,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
num_states_with_projections-JCB-PRM,,,,,,,,,,,,,51,51,51,51,,,,
num_states_with_projections-JHUAPL-Bucky,,,,,,,,,,,,,51,51,51,51,51,51,,51
num_states_with_projections-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,50,49,51
num_states_with_projections-JHU_IDD-CovidSP,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-Karlen-pypm,,,,,,,,,,,,,,,,51,51,51,51,51
num_states_with_projections-LANL-GrowthRate,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-LNQ-ens1,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,51,51,,
num_states_with_projections-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-MIT_ISOLAT-Mixtures,,,,,,,,,,,,,,,,,,,40,41
num_states_with_projections-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-OliverWyman-Navigator,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-PSI-DRAFT,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-QJHong-Encounter,,,,,,,,,,,,,,0,0,0,0,0,0,0
num_states_with_projections-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,30,31,31,31
num_states_with_projections-RobertWalraven-ESG,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-STH-3PU,1,1,,1,2,2,2,2,,,,,,,,,,,,
num_states_with_projections-SigSci-TS,,,,,,,,,,,,,,,,,,0,0,0
num_states_with_projections-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-TTU-squider,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UA-EpiCovDA,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCLA-SuEIR,,,,,,,51,51,51,51,51,51,51,51,51,51,51,51,51,51
num_states_with_projections-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,0,0,0,0,0
num_states_with_projections-UCSB-ACTS,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,51,51
num_states_with_projections-UMass-MechBayes,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-USC-SI_kJalpha,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UT-Mobility,,,,,,,,,,,,,,,,,,51,,51
num_states_with_projections-UpstateSU-GRU,,,,,,,,,,,,,,,,,,0,0,0
num_states_with_projections-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,44,,44,,,
num_states_with_projections-WalmartLabsML-LogForecasting,,,,,,,,,,,,,51,51,51,,51,51,51,51
num_states_with_projections-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,49,51,51,51
num_states_beat_baseline-AIpert-pwllnod,,,,,,,,,,,,,,,22,16,19,18,22,27
num_states_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,,,,,,27,15,20,26
num_states_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,29,16,19,24
num_states_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,32,22,20,23
num_states_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,31,32,19,32
num_states_beat_baseline-CU-select,,,,,,,,,,,,,,,,,7,11,13,17
num_states_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,32,21,23,
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,15,21,23,21,15,,19,20
num_states_beat_baseline-Covid19Sim-Simulator,22,15,16,36,36,32,43,44,44,,28,31,29,37,30,26,29,16,9,10
num_states_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,30,24,24,18,14,25
num_states_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,18,18,10,12
num_states_beat_baseline-FDANIHASU-Sweight,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,29,24,27,19
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,16
num_states_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,30,25,16,20
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-IHME-CurveFit,,39,45,,,43,43,,,,38,,34,30,28,22,,,11,13
num_states_beat_baseline-IowaStateLW-STEM,28,25,10,5,12,9,11,16,23,21,34,31,20,25,19,26,28,16,15,17
num_states_beat_baseline-JCB-PRM,,,,,,,,,,,,,27,27,22,29,,,,
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,27,28,20,10,15,17,,12
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,24,19,28
num_states_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,21,27,28,19,16,15
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,33,31,29,25,24
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,28,26,19,24,19,27
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,24,30,25,32
num_states_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,18,19,,
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,23,28,16,18
num_states_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,,,,,,,,,,,,12,21
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,36,28,17,26
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,35,27,17,27
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,37,23,21,21
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,20,21,26,21,14,18
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,6,5,4,11
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,14,27,21,18
num_states_beat_baseline-STH-3PU,1,1,,1,0,1,1,1,,,,,,,,,,,,
num_states_beat_baseline-SigSci-TS,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,32,28,20,25
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,23,13,8,4
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,24,24,16,19
num_states_beat_baseline-UCLA-SuEIR,,,,,,,7,6,8,8,29,20,20,24,25,14,25,24,27,25
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,24,13,7,17
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,32,21,14,24
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,36,23
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,31,36,31,28
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,16,11,9,20
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,,,,,17,23,17,25
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,,24,,27
num_states_beat_baseline-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,11,,24,,,
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,3,9,7,,8,9,12,7
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,30,32,20,21
perc_beat_baseline-AIpert-pwllnod,,,,,,,,,,,,,,,0.431372549,0.3137254902,0.3725490196,0.3529411765,0.431372549,0.5294117647
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,,,,,,0.5294117647,0.2941176471,0.3921568627,0.5098039216
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,0.568627451,0.3137254902,0.3725490196,0.4705882353
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.6274509804,0.431372549,0.3921568627,0.4509803922
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.6078431373,0.6274509804,0.3725490196,0.6274509804
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.137254902,0.2156862745,0.2549019608,0.3333333333
perc_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,0.6274509804,0.4117647059,0.4509803922,
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.2941176471,0.4117647059,0.4509803922,0.4117647059,0.2941176471,,0.3725490196,0.4
perc_beat_baseline-Covid19Sim-Simulator,0.431372549,0.2941176471,0.3137254902,0.7058823529,0.7058823529,0.6274509804,0.8431372549,0.862745098,0.862745098,,0.5490196078,0.6078431373,0.568627451,0.7254901961,0.5882352941,0.5098039216,0.568627451,0.3137254902,0.1764705882,0.1960784314
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,0.5882352941,0.4705882353,0.4705882353,0.3529411765,0.2745098039,0.4901960784
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.3529411765,0.3529411765,0.1960784314,0.2352941176
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.5918367347,0.48,0.54,0.38
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.3137254902
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.5882352941,0.4901960784,0.3137254902,0.3921568627
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,,0.7647058824,0.8823529412,,,0.8431372549,0.8431372549,,,,0.7450980392,,0.6666666667,0.5882352941,0.5490196078,0.431372549,,,0.2156862745,0.2549019608
perc_beat_baseline-IowaStateLW-STEM,0.5714285714,0.5102040816,0.2040816327,0.1020408163,0.2448979592,0.1836734694,0.2244897959,0.3265306122,0.4693877551,0.4285714286,0.693877551,0.6326530612,0.4081632653,0.5102040816,0.387755102,0.5306122449,0.5714285714,0.3265306122,0.306122449,0.3469387755
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.5294117647,0.5294117647,0.431372549,0.568627451,,,,
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,0.5294117647,0.5490196078,0.3921568627,0.1960784314,0.2941176471,0.3333333333,,0.2352941176
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,0.48,0.387755102,0.5490196078
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.4117647059,0.5294117647,0.5490196078,0.3725490196,0.3137254902,0.2941176471
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.6470588235,0.6078431373,0.568627451,0.4901960784,0.4705882353
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,0.5490196078,0.5098039216,0.3725490196,0.4705882353,0.3725490196,0.5294117647
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.4705882353,0.5882352941,0.4901960784,0.6274509804
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,0.3529411765,0.3725490196,,
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.4509803922,0.5490196078,0.3137254902,0.3529411765
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,,,,,,,,,,,,0.3,0.512195122
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.72,0.56,0.34,0.52
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,0.7,0.54,0.34,0.54
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.7254901961,0.4509803922,0.4117647059,0.4117647059
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.3921568627,0.4117647059,0.5098039216,0.4117647059,0.2745098039,0.3529411765
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.2,0.1612903226,0.1290322581,0.3548387097
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,0.2745098039,0.5294117647,0.4117647059,0.3529411765
perc_beat_baseline-STH-3PU,1,1,,1,0,0.5,0.5,0.5,,,,,,,,,,,,
perc_beat_baseline-SigSci-TS,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.6274509804,0.5490196078,0.3921568627,0.4901960784
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.4509803922,0.2549019608,0.1568627451,0.07843137255
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.4705882353,0.4705882353,0.3137254902,0.3725490196
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.137254902,0.1176470588,0.1568627451,0.1568627451,0.568627451,0.3921568627,0.3921568627,0.4705882353,0.4901960784,0.2745098039,0.4901960784,0.4705882353,0.5294117647,0.4901960784
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,0.4705882353,0.2549019608,0.137254902,0.3333333333
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.64,0.42,0.28,0.48
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,0.7058823529,0.4509803922
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.6078431373,0.7058823529,0.6078431373,0.5490196078
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.32,0.22,0.18,0.4
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,,,,,0.3333333333,0.4509803922,0.3333333333,0.4901960784
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,,0.4705882353,,0.5294117647
perc_beat_baseline-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,0.25,,0.5454545455,,,
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.05882352941,0.1764705882,0.137254902,,0.1568627451,0.1764705882,0.2352941176,0.137254902
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.612244898,0.6274509804,0.3921568627,0.4117647059
mean_abs_error-AIpert-pwllnod,,,,,,,,,,,,,,,1280.205882,900.9490196,438.5941176,331.9019608,228.2392157,77.09803922
mean_abs_error-BPagano-RtDriven,,,,,,,,,,,,,,,,,520.6156863,460.9921569,235.072549,68.87058824
mean_abs_error-Baseline,3014.307843,2933.823529,2932.590196,3009.072549,2973.456863,3009.596078,2819.258824,2760.801961,2563.519608,2279.462745,1758.57451,1781.272549,1223.145098,1105.611765,764.0921569,720.6529412,524.6333333,253.9823529,104.0862745,62.24901961
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,512.4509804,296.5117647,137.7901961,57.90392157
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,426.3137255,287,162.4705882,64.43137255
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,1234.54902,1088.152941,782.8058824,701.7745098,528.8294118,282.1745098,124.827451,57.96078431
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,470.7058824,236.745098,115.5882353,53.66666667
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,855,533.4901961,229.2941176,124.5098039
mean_abs_error-Caltech-CS156,,,,,,,,,,,,,,,,,451.9666667,347.854902,169.1745098,
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,1565.039216,1529.803922,1757.607843,667.5686275,752.9411765,,184.5882353,
mean_abs_error-Covid19Sim-Simulator,3667.739216,3708.629412,3439.621569,2895.247059,2792.068627,3046.590196,2112.719608,1753.570588,1738.317647,,1644.494118,1255.339216,880.3078431,718.3862745,513.6019608,478.7843137,402.3686275,518.1176471,396.4490196,314.5313725
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,606.0196078,803.745098,669.9019608,570.0980392,412.9215686,100.5098039
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,608.7960784,424.5960784,270.9019608,216.6294118
mean_abs_error-FDANIHASU-Sweight,,,,,,,,,,,,,,,,,,,,
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,96.06470588
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,381.1411765,258.6529412,142.1235294,72.24117647
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,,1584.594118,1440.105882,,,1482.803922,1463.409804,,,,1000.709804,,794.0980392,888.6784314,580.4843137,525.6294118,,,320.3078431,128.2843137
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,1050.388235,802.0372549,703.6529412,423.8607843,,,,
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,,940.8196078,651.6509804,985.9784314,1040.701961,710.0803922,612.4803922,,138.3823529
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,,,65.21568627
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,660.6607843,476.8431373,429.9803922,329.1490196,205.6921569,141.672549
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,387.2705882,364.654902,219.5333333,131.7156863,79.20980392
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,,899.6862745,749.7058824,547.5882353,315.1960784,169.3431373,58.91176471
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,484.2,216.7254902,115.8764706,53.57254902
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,809.227451,588.0156863,,
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,539.0784314,252.4509804,170.627451,72.90196078
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,,,,,,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,330.7156863,290.0176471,123.2745098,67.88823529
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,998.4803922,784.3823529,600.3235294,484.4705882,239.1078431,116.372549
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,,,,,715.3882353,273.9392157,135.8215686,81.16666667
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SigSci-TS,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,429.4313725,282,136.8235294,63.7254902
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,545.7745098,532.9588235,414.5921569,405.3372549
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,579.4509804,247.2941176,170.4705882,82.29411765
mean_abs_error-UCLA-SuEIR,,,,,,,3448.984314,3232.72549,2968.658824,2868.311765,1629.005882,1803.088235,1190.580392,1104.666667,817.9568627,944.1764706,581.8117647,277,131.5705882,76.05294118
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,502.2784314,434.2843137,425.8019608,95.10392157
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,81.35490196,83.55686275
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,444.2352941,216.5490196,117.2156863,80.07843137
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,,,,,564.1372549,297.254902,180.372549,72.25490196
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,,294.4803922,,63.64705882
mean_abs_error-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,2605.386275,2233.311765,1907.009804,,1273.184314,899.0862745,540.8235294,262.2176471
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,,276.8823529,173.4705882,76.03921569
