,2020-08-10_2020-12-26,2020-08-17_2020-12-26,2020-08-24_2020-12-26,2020-08-31_2020-12-26,2020-09-07_2020-12-26,2020-09-14_2020-12-26,2020-09-21_2020-12-26,2020-09-28_2020-12-26,2020-10-05_2020-12-26,2020-10-12_2020-12-26,2020-10-19_2020-12-26,2020-10-26_2020-12-26,2020-11-02_2020-12-26,2020-11-09_2020-12-26,2020-11-16_2020-12-26,2020-11-23_2020-12-26,2020-11-30_2020-12-26,2020-12-07_2020-12-26,2020-12-14_2020-12-26,2020-12-21_2020-12-26
num_states_with_projections-Google_Harvard-CPF,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-IBF-TimeSeries,,,,,,,,,,,,,0,0,0,0,0,0,0,0
num_states_with_projections-IHME-CurveFit,51,,51,51,51,,51,51,,,51,51,,,,51,,51,51,51
num_states_with_projections-IowaStateLW-STEM,,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
num_states_with_projections-JCB-PRM,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-JHUAPL-Bucky,,,,,,,,,,51,,,51,51,51,51,51,51,51,51
num_states_with_projections-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-JHU_IDD-CovidSP,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-Karlen-pypm,,,,,,,,,,,,,,,,51,51,51,51,51
num_states_with_projections-LANL-GrowthRate,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-LNQ-ens1,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-MSRA-DeepST,,,,,,,,,,,,,,,,,50,50,,
num_states_with_projections-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,50,50,50
num_states_with_projections-NotreDame-FRED,,,,,,,,,,,,,,,7,7,,7,7,
num_states_with_projections-NotreDame-mobility,,,,,,,,,,,,,,,51,51,51,51,51,
num_states_with_projections-OliverWyman-Navigator,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-PSI-DRAFT,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-QJHong-Encounter,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
num_states_with_projections-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,30,31,31,30
num_states_with_projections-RobertWalraven-ESG,,,,,,,,,,,,,,,,,51,50,51,51
num_states_with_projections-STH-3PU,1,1,1,1,1,1,1,,1,2,2,2,2,,,,,,,
num_states_with_projections-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-TTU-squider,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UA-EpiCovDA,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCLA-SuEIR,,,,,,,51,51,51,51,51,51,51,51,51,51,51,51,51,51
num_states_with_projections-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,1,1,1
num_states_with_projections-UCSB-ACTS,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,51,51
num_states_with_projections-UMass-MechBayes,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,6,6,6,50
num_states_with_projections-USACE-ERDC_SEIR,,,,,,,,,,,,,,,51,51,51,,,
num_states_with_projections-USC-SI_kJalpha,,,,,,,,,,,,,51,51,,,51,51,51,51
num_states_with_projections-UT-Mobility,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,45,45,44
num_states_with_projections-WalmartLabsML-LogForecasting,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,50,50,51,51
num_states_beat_baseline-AIpert-pwllnod,,,,,,,,,,,,,,,,,,,,22
num_states_beat_baseline-BPagano-RtDriven,,,,,,,,,25,34,36,31,29,34,35,,39,18,16,16
num_states_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,27,21,27,19
num_states_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,43,26,20,22
num_states_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,45,35,37,18
num_states_beat_baseline-CU-select,,,,,,,,,,,,,,,,,24,20,23,17
num_states_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,39,28,35,22
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,25,23,18,18,30,5,29,14
num_states_beat_baseline-Covid19Sim-Simulator,,7,11,21,27,23,18,19,35,35,36,43,43,40,,28,32,15,13,10
num_states_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,21,18,29,31,20,30,23
num_states_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,13,21,14,18
num_states_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,38,29,29,19
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,16
num_states_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,42,26,30,21
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-IHME-CurveFit,32,,30,30,30,,32,36,,,40,40,,,,34,,15,16,15
num_states_beat_baseline-IowaStateLW-STEM,,11,17,22,18,31,25,10,8,13,10,12,18,25,27,36,35,21,20,10
num_states_beat_baseline-JCB-PRM,,,,,,,,,,,,,39,42,41,31,40,28,30,13
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,,,,31,,,35,34,30,28,36,27,25,16
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,40,30,25,16
num_states_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,37,29,29,16,18,14
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,30,41,32,33,15
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,32,26,31,23,32,19
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,30,32,30,21
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,38,28,26,11
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,42,26,22,17
num_states_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,40,32,,
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,33,17,7
num_states_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,3,2,,1,2,
num_states_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,15,13,24,10,15,
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,41,32,24,15
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,21,11,20,16,17,13
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,25,12,13,13
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,17,14,18,22
num_states_beat_baseline-STH-3PU,1,1,1,0,1,1,1,,1,0,0,0,0,,,,,,,
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,37,32,37,22
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,24,20,15,12
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,33,26,26,32
num_states_beat_baseline-UCLA-SuEIR,,,,,,,14,12,7,11,11,8,6,9,8,28,19,24,25,24
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,0,0,1,1,0
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,35,15,22,23
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,43,25,15,13
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,32,23
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,34,32,32,32
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,2,4,2,15
num_states_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,,,29,16,21,,,
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,31,40,,,40,30,33,14
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,18,18,24,13
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,14,20,7
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,1,3,2,0,1,4,10,7
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,30,29,34,19
perc_beat_baseline-AIpert-pwllnod,,,,,,,,,,,,,,,,,,,,0.431372549
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,0.4901960784,0.6666666667,0.7058823529,0.6078431373,0.568627451,0.6666666667,0.6862745098,,0.7647058824,0.3529411765,0.3137254902,0.3137254902
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,0.5294117647,0.4117647059,0.5294117647,0.3725490196
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.8431372549,0.5098039216,0.3921568627,0.431372549
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.8823529412,0.6862745098,0.7254901961,0.3529411765
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.4705882353,0.3921568627,0.4509803922,0.3333333333
perc_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,0.7647058824,0.5490196078,0.6862745098,0.431372549
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.5,0.4509803922,0.36,0.3529411765,0.5882352941,0.09803921569,0.568627451,0.2745098039
perc_beat_baseline-Covid19Sim-Simulator,,0.4117647059,0.2156862745,0.4117647059,0.5294117647,0.4509803922,0.3529411765,0.3725490196,0.6862745098,0.6862745098,0.7058823529,0.8431372549,0.8431372549,0.7843137255,,0.5490196078,0.6274509804,0.2941176471,0.2549019608,0.1960784314
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,0.4117647059,0.3529411765,0.568627451,0.6078431373,0.3921568627,0.5882352941,0.4509803922
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.2549019608,0.4117647059,0.2745098039,0.3529411765
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.7755102041,0.58,0.58,0.38
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.3137254902
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.8235294118,0.5098039216,0.5882352941,0.4117647059
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.6274509804,,0.5882352941,0.5882352941,0.5882352941,,0.6274509804,0.7058823529,,,0.7843137255,0.7843137255,,,,0.6666666667,,0.2941176471,0.3137254902,0.2941176471
perc_beat_baseline-IowaStateLW-STEM,,0.2244897959,0.3469387755,0.4489795918,0.3673469388,0.6326530612,0.5102040816,0.2040816327,0.1632653061,0.2653061224,0.2040816327,0.2448979592,0.3673469388,0.5102040816,0.5510204082,0.7346938776,0.7142857143,0.4285714286,0.4081632653,0.2040816327
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.7647058824,0.8235294118,0.8039215686,0.6078431373,0.7843137255,0.5490196078,0.5882352941,0.2549019608
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,0.6078431373,,,0.6862745098,0.6666666667,0.5882352941,0.5490196078,0.7058823529,0.5294117647,0.4901960784,0.3137254902
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,0.7843137255,0.5882352941,0.4901960784,0.3137254902
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.7254901961,0.568627451,0.568627451,0.3137254902,0.3529411765,0.2745098039
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.5882352941,0.8039215686,0.6274509804,0.6470588235,0.2941176471
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,0.6274509804,0.5098039216,0.6078431373,0.4509803922,0.6274509804,0.3725490196
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.5882352941,0.6274509804,0.5882352941,0.4117647059
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.7450980392,0.5490196078,0.5098039216,0.2156862745
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.84,0.52,0.44,0.34
perc_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,0.8,0.64,,
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,0.66,0.34,0.14
perc_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,0.4285714286,0.2857142857,,0.1428571429,0.2857142857,
perc_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,0.2941176471,0.2549019608,0.4705882353,0.1960784314,0.2941176471,
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.8039215686,0.6274509804,0.4705882353,0.2941176471
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.4117647059,0.2156862745,0.3921568627,0.3137254902,0.3333333333,0.2549019608
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.8333333333,0.3870967742,0.4193548387,0.4333333333
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,0.3333333333,0.28,0.3529411765,0.431372549
perc_beat_baseline-STH-3PU,1,1,1,0,1,1,1,,1,0,0,0,0,,,,,,,
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.7254901961,0.6274509804,0.7254901961,0.431372549
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.4705882353,0.3921568627,0.2941176471,0.2352941176
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.6470588235,0.5098039216,0.5098039216,0.6274509804
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.2745098039,0.2352941176,0.137254902,0.2156862745,0.2156862745,0.1568627451,0.1176470588,0.1764705882,0.1568627451,0.5490196078,0.3725490196,0.4705882353,0.4901960784,0.4705882353
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,0,0,1,1,0
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,0.6862745098,0.2941176471,0.431372549,0.4509803922
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.86,0.5,0.3,0.26
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,0.6274509804,0.4509803922
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.6666666667,0.6274509804,0.6274509804,0.6274509804
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.3333333333,0.6666666667,0.3333333333,0.3
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,,,0.568627451,0.3137254902,0.4117647059,,,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,0.6078431373,0.7843137255,,,0.7843137255,0.5882352941,0.6470588235,0.2745098039
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.3529411765,0.3529411765,0.4705882353,0.2549019608
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,0.3111111111,0.4444444444,0.1590909091
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.01960784314,0.05882352941,0.03921568627,0,0.01960784314,0.07843137255,0.1960784314,0.137254902
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.6,0.58,0.6666666667,0.3725490196
mean_abs_error-AIpert-pwllnod,,,,,,,,,,,,,,,,,,,,78.85490196
mean_abs_error-BPagano-RtDriven,,,,,,,,,1376.223529,1193.341176,1081.282353,926.5392157,878.545098,694.6411765,636.7764706,,298.745098,278.7823529,199.8568627,101.6882353
mean_abs_error-Baseline,2051.398039,1986.447059,1757.582353,1541.270588,1471.498039,1455.723529,1410.203922,1398.535294,1396.021569,1394.5,1379.807843,1223.262745,1177.770588,1046.245098,881.2,559.9627451,579.0294118,241.4078431,156.1490196,59.58235294
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,561.8627451,243.0294118,154.8313725,70.75686275
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,323.9019608,240.4313725,154.0196078,65.84313725
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,1155.482353,1024.445098,879.2862745,576.2529412,564.2117647,247.3647059,155.4509804,67.1372549
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,381.3333333,187.7254902,105.5882353,71.80392157
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,539.2352941,267.8627451,142.0980392,94.84313725
mean_abs_error-Caltech-CS156,,,,,,,,,,,,,,,,,390.8196078,198.3764706,104.5745098,59.13333333
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,,1814.372549,,1199.588235,446.372549,623.8235294,130.9607843,108.7843137
mean_abs_error-Covid19Sim-Simulator,,,2307.329412,1759.860784,1689.482353,1784.564706,1780.735294,1592.837255,1228.766667,1230.613725,1356.619608,934.554902,734.6960784,602.2019608,,599.8588235,435.3823529,327.2176471,311.9588235,213.5882353
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,1244.568627,1069.156863,617.9411765,452.9019608,299.0784314,180.4117647,60.1372549
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,674.8980392,270.1862745,303.1568627,104.3196078
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,107.554902
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,245.345098,275.3529412,128.4980392,74.93137255
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,1686.990196,,1776.04902,1552.378431,1561.74902,,1388.931373,1380.386275,,,839.4137255,821.2764706,,,,426.3078431,,299.8490196,282.5352941,130.0745098
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,930.9980392,786.8352941,479.6,448.1058824,320.2803922,219.1,143.8098039,94.2
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,1463.666667,,,896.5039216,736.454902,911.9843137,614.7509804,394.5078431,233.3,155.1352941,160.2803922
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,344.3529412,229.8039216,148.8627451,87.64705882
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,506.1588235,443.827451,480.2960784,385.8588235,258.6,139.3823529
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,474.1254902,265.5058824,189.8980392,122.4431373,78.19607843
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,,639.754902,533.5882353,532.5098039,218.6862745,138.7058824,95.76470588
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,492.472549,177.6333333,112.2686275,76.23529412
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,334.5490196,216.2156863,128.1176471,92.80392157
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-FRED,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-mobility,,,,,,,,,,,,,,,913.9686275,786.9215686,607.8156863,464.9960784,366.3823529,
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,350.6627451,239.1352941,180.8156863,78.79607843
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,1175.637255,893.0490196,673.8431373,421.1862745,275.0490196,118.0392157
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,,,,,790.6235294,,218.0843137,71.56666667
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,314.0784314,214.4901961,97.7254902,85.90196078
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,658.745098,447.1117647,374.6313725,304.9019608
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,552.1176471,264.6666667,129.3333333,60.88235294
mean_abs_error-UCLA-SuEIR,,,,,,,1763.27451,1704.056863,1708.166667,1657.668627,1646.337255,1542.980392,1404.227451,1224.4,1138.327451,525.7470588,619.554902,234.845098,154.927451,62.08627451
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,389.8333333,320.2392157,173.6666667,58.85686275
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,110.3607843,68.73137255
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,418.627451,174,96.82352941,48.31372549
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,,,,,,,,1667.958824,1503.392157,1289.764706,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,851.9215686,723.7058824,,,301.9215686,214.1764706,104.8627451,88.52941176
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,535.5196078,323.3823529,162.3921569,93.7745098
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,1688.480392,1564.788235,1424.352941,1216.47451,1061.576471,790.7862745,502.327451,248.5019608
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,,,171.2529412,102.872549
