,2020-08-31_2021-01-16,2020-09-07_2021-01-16,2020-09-14_2021-01-16,2020-09-21_2021-01-16,2020-09-28_2021-01-16,2020-10-05_2021-01-16,2020-10-12_2021-01-16,2020-10-19_2021-01-16,2020-10-26_2021-01-16,2020-11-02_2021-01-16,2020-11-09_2021-01-16,2020-11-16_2021-01-16,2020-11-23_2021-01-16,2020-11-30_2021-01-16,2020-12-07_2021-01-16,2020-12-14_2021-01-16,2020-12-21_2021-01-16,2020-12-28_2021-01-16,2021-01-04_2021-01-16,2021-01-11_2021-01-16
num_states_with_projections-Karlen-pypm,,,,,,,,,,,,,,,,51,51,51,51,51
num_states_with_projections-LANL-GrowthRate,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-LNQ-ens1,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,,,51,51
num_states_with_projections-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-NotreDame-mobility,,,,,,,,,,,,,,,51,51,,,,
num_states_with_projections-OliverWyman-Navigator,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-PSI-DRAFT,,,,,,,,,,,,,,,51,51,51,51,51,51
num_states_with_projections-QJHong-Encounter,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
num_states_with_projections-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,30,30,30,31
num_states_with_projections-RobertWalraven-ESG,,,,,,,,,,,,,,,,,50,51,51,50
num_states_with_projections-STH-3PU,1,1,1,1,,1,2,2,2,2,,,,,,,,,,
num_states_with_projections-SigSci-TS,,,,,,,,,,,,,,,,,,,,0
num_states_with_projections-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-TTU-squider,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UA-EpiCovDA,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCLA-SuEIR,,,,,,,51,51,51,51,51,51,51,51,51,51,51,51,51,51
num_states_with_projections-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,0,0,0
num_states_with_projections-UCSB-ACTS,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,51,51
num_states_with_projections-UMass-MechBayes,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-USACE-ERDC_SEIR,,,,,,,,,,,,,51,51,,,,,,
num_states_with_projections-USC-SI_kJalpha,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UT-Mobility,,,,,,,,,,,,,,,,,51,,,51
num_states_with_projections-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,0
num_states_with_projections-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,45,45,44,,44,
num_states_with_projections-WalmartLabsML-LogForecasting,,,,,,,,,,,,,51,51,51,51,51,,51,51
num_states_with_projections-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,51,51,49,51
num_states_beat_baseline-AIpert-pwllnod,,,,,,,,,,,,,,,,,21,23,25,22
num_states_beat_baseline-BPagano-RtDriven,,,,,,,,,33,,,,,,,,23,32,23,9
num_states_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,,29,24,23
num_states_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,31,31,23,16
num_states_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,38,43,28,27
num_states_beat_baseline-CU-select,,,,,,,,,,,,,,,,,24,17,7,12
num_states_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,41,40,25,18
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,10,25,16,27,21,28,13,
num_states_beat_baseline-Covid19Sim-Simulator,18,24,21,17,15,35,37,33,43,43,43,,30,32,28,34,26,32,19,2
num_states_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,21,29,25,25,24,18
num_states_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,28,23,18,21
num_states_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,33,32,32,20
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,19
num_states_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,27,41,28,24
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-IHME-CurveFit,31,34,,37,40,,,42,41,,,,34,,30,27,20,22,,
num_states_beat_baseline-IowaStateLW-STEM,18,13,29,25,10,6,12,9,11,17,23,23,37,31,21,24,22,28,26,16
num_states_beat_baseline-JCB-PRM,,,,,,,,,,,,,29,36,34,30,22,36,,
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,25,32,33,28,32,20,16,13,10
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,25,36,,26
num_states_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,18,22,20,26,20,17
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,31,36,37,29,28
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,28,37,28,27,18,22
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,38,10,15,29
num_states_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,,,16,13
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,24,39,25,28
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,37,37,36,26
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,22,38,33,23
num_states_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,12,10,,,,
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,31,33,33,29
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,19,18,15,24,23,18
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,8,6,6,10
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,20,10,11,18
num_states_beat_baseline-STH-3PU,0,0,1,1,,1,0,0,0,0,,,,,,,,,,
num_states_beat_baseline-SigSci-TS,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,39,27,22,24
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,18,22,18,4
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,19,7,18,16
num_states_beat_baseline-UCLA-SuEIR,,,,,,,10,9,7,7,8,8,30,20,22,22,23,14,21,22
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,,,
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,23,33,18,15
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,30,27,34,22
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,33,21
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,39,24,25,23
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,17,24,19,20
num_states_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,22,25,,,,,,
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,,,,,36,34,17,14
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,24,,,21
num_states_beat_baseline-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,15,18,12,,23,
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,2,0,3,9,4,,5,6
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,35,32,24,20
perc_beat_baseline-AIpert-pwllnod,,,,,,,,,,,,,,,,,0.4117647059,0.4509803922,0.4901960784,0.431372549
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,0.6470588235,,,,,,,,0.4509803922,0.6274509804,0.4509803922,0.1764705882
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,,0.568627451,0.4705882353,0.4509803922
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.6078431373,0.6078431373,0.4509803922,0.3137254902
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.7450980392,0.8431372549,0.5490196078,0.5294117647
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.4705882353,0.3333333333,0.137254902,0.2352941176
perc_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,0.8039215686,0.7843137255,0.4901960784,0.3529411765
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.1960784314,0.4901960784,0.3137254902,0.5294117647,0.4117647059,0.5490196078,0.2549019608,
perc_beat_baseline-Covid19Sim-Simulator,0.3529411765,0.4705882353,0.4117647059,0.3333333333,0.2941176471,0.6862745098,0.7254901961,0.6470588235,0.8431372549,0.8431372549,0.8431372549,,0.5882352941,0.6274509804,0.5490196078,0.6666666667,0.5098039216,0.6274509804,0.3725490196,0.03921568627
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,0.4117647059,0.568627451,0.4901960784,0.4901960784,0.4705882353,0.3529411765
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.5490196078,0.4509803922,0.3529411765,0.4117647059
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.66,0.64,0.6530612245,0.4
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.3725490196
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.5294117647,0.8039215686,0.5490196078,0.4705882353
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.6078431373,0.6666666667,,0.7254901961,0.7843137255,,,0.8235294118,0.8039215686,,,,0.6666666667,,0.5882352941,0.5294117647,0.3921568627,0.431372549,,
perc_beat_baseline-IowaStateLW-STEM,0.3673469388,0.2653061224,0.5918367347,0.5102040816,0.2040816327,0.1224489796,0.2448979592,0.1836734694,0.2244897959,0.3469387755,0.4693877551,0.4693877551,0.7551020408,0.6326530612,0.4285714286,0.4897959184,0.4489795918,0.5714285714,0.5306122449,0.3265306122
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.568627451,0.7058823529,0.6666666667,0.5882352941,0.431372549,0.7058823529,,
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,0.4901960784,0.6274509804,0.6470588235,0.5490196078,0.6274509804,0.3921568627,0.3137254902,0.2549019608,0.1960784314
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,0.4901960784,0.7058823529,,0.52
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.3529411765,0.431372549,0.3921568627,0.5098039216,0.3921568627,0.3333333333
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.6078431373,0.7058823529,0.7254901961,0.568627451,0.5490196078
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,0.5490196078,0.7254901961,0.5490196078,0.5294117647,0.3529411765,0.431372549
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.7450980392,0.1960784314,0.2941176471,0.568627451
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,,,0.3137254902,0.2549019608
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.4705882353,0.7647058824,0.4901960784,0.5490196078
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.74,0.74,0.72,0.52
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,0.44,0.76,0.66,0.46
perc_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,0.2352941176,0.1960784314,,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.6078431373,0.6470588235,0.6470588235,0.568627451
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.3725490196,0.3529411765,0.2941176471,0.4705882353,0.4509803922,0.3529411765
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.2666666667,0.2,0.2,0.3225806452
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,0.4,0.1960784314,0.2156862745,0.36
perc_beat_baseline-STH-3PU,0,0,1,1,,1,0,0,0,0,,,,,,,,,,
perc_beat_baseline-SigSci-TS,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.7647058824,0.5294117647,0.431372549,0.4705882353
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.3529411765,0.431372549,0.3529411765,0.07843137255
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.3725490196,0.137254902,0.3529411765,0.3137254902
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.1960784314,0.1764705882,0.137254902,0.137254902,0.1568627451,0.1568627451,0.5882352941,0.3921568627,0.431372549,0.431372549,0.4509803922,0.2745098039,0.4117647059,0.431372549
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,,,
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,0.4509803922,0.6470588235,0.3529411765,0.2941176471
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.6,0.54,0.68,0.44
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,0.6470588235,0.4117647059
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.7647058824,0.4705882353,0.4901960784,0.4509803922
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.34,0.48,0.38,0.4
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,0.431372549,0.4901960784,,,,,,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,,,,,0.7058823529,0.6666666667,0.3333333333,0.2745098039
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.4705882353,,,0.4117647059
perc_beat_baseline-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,0.3333333333,0.4,0.2727272727,,0.5227272727,
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.03921568627,0,0.05882352941,0.1764705882,0.07843137255,,0.09803921569,0.1176470588
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.6862745098,0.6274509804,0.4897959184,0.3921568627
mean_abs_error-AIpert-pwllnod,,,,,,,,,,,,,,,,,562.4901961,460.1372549,205.8117647,92.99411765
mean_abs_error-BPagano-RtDriven,,,,,,,,,1653.323529,,,,,,,,338.8058824,223.8215686,278.3176471,241.9607843
mean_abs_error-Baseline,2175.976471,2151.713725,2388.531373,2330.164706,2313.084314,2346.82549,2345.539216,2339.635294,2174.239216,2120.123529,1948.813725,1709.360784,1259.056863,1282.586275,756.5411765,654.945098,393.3941176,398.5431373,249.0803922,85.20196078
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,,375.0803922,242.9333333,90.04901961
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,271.6862745,360.1568627,246.2745098,123.5098039
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,1280.005882,1258.770588,768.7411765,643.2823529,398.127451,377.2666667,242.2215686,88.29411765
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,223.0392157,278.5294118,244.9019608,92.88235294
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,451.7058824,481.6666667,433.6862745,188.2745098
mean_abs_error-Caltech-CS156,,,,,,,,,,,,,,,,,171.1686275,255.5137255,252.3980392,129.2156863
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,7949.45098,1638.941176,1193.490196,658.9215686,641.0196078,290.5686275,337.2745098,
mean_abs_error-Covid19Sim-Simulator,2905.509804,2701.433333,2899.068627,2922.24902,2681.15098,2157.405882,2160.215686,2359.605882,1633.503922,1329.356863,1205.709804,,1177.35098,852.3843137,589.3784314,506.8745098,334.8196078,222.1254902,301.4058824,366.0980392
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,827.5686275,653.0196078,313.8823529,403.4901961,282.8431373,137.5686275
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,453.9705882,422.2843137,290.8117647,94.13333333
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,101.5411765
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,275.0372549,214.0137255,193.1156863,84.86078431
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,1755.915686,1633.988235,,1539.760784,1429.731373,,,1252.121569,1232.078431,,,,769.3705882,,603.2196078,629.0490196,391.8352941,344.6235294,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,1144.166667,843.0078431,600.8294118,453.5196078,328.9392157,185.9254902,,
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,2278.335294,1372.286275,870.4882353,595.7156863,440.5784314,584.2588235,587.3254902,357.5019608,316.1254902
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,415.6470588,296.3529412,,
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,866.9803922,731.3196078,414.3941176,283.2117647,246.4490196,141.8843137
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,368.3137255,214.8607843,199.9960784,187.3411765,85.40784314
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,,577.8529412,462.2843137,476.7352941,404.8137255,260.8627451,84.11764706
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,227.4607843,447.5882353,264.4960784,65.45098039
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,,,389.2921569,194.3588235
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,349.8627451,291.4117647,257.4117647,92.62745098
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-mobility,,,,,,,,,,,,,,,1255.966667,1233.035294,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,252.4705882,278.6921569,184.9588235,73.09019608
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,1356.656863,1381.421569,597.4215686,411.5490196,282.745098,132.245098
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,,,,,,543.8,349.3352941,
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SigSci-TS,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,237.1960784,346.8235294,252.3529412,104.1176471
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,500.2392157,502.3470588,392.7333333,388.7215686
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,523.0196078,649.3921569,317.9607843,105.9803922
mean_abs_error-UCLA-SuEIR,,,,,,,2789.641176,2784.880392,2674,2489.127451,2259.684314,2163.992157,1146.664706,1323.613725,736.1588235,680.9686275,430.4215686,521.2098039,273.1588235,88.70980392
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,395.5411765,299.0019608,300.1882353,139.6764706
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,185.2176471,84.97254902
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,225.5882353,392,248.627451,105.6470588
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,,,,,,1771.119608,1710.033333,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,,,,,227.3333333,252.5098039,292.6078431,120.7843137
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,404.9019608,,,100.9803922
mean_abs_error-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,2350.85098,2163.656863,1852.476471,1517.345098,1218.533333,,649.4803922,317.8686275
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,268.8392157,355.072549,,175.7647059
