,2020-07-20_2020-12-05,2020-07-27_2020-12-05,2020-08-03_2020-12-05,2020-08-10_2020-12-05,2020-08-17_2020-12-05,2020-08-24_2020-12-05,2020-08-31_2020-12-05,2020-09-07_2020-12-05,2020-09-14_2020-12-05,2020-09-21_2020-12-05,2020-09-28_2020-12-05,2020-10-05_2020-12-05,2020-10-12_2020-12-05,2020-10-19_2020-12-05,2020-10-26_2020-12-05,2020-11-02_2020-12-05,2020-11-09_2020-12-05,2020-11-16_2020-12-05,2020-11-23_2020-12-05,2020-11-30_2020-12-05
num_states_with_projections-QJHong-Encounter,,,,,,,,,,,,,0,0,0,0,0,0,0,0
num_states_with_projections-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,30,30,30,30
num_states_with_projections-RobertWalraven-ESG,,,,,,,,,,,,,,,,,51,51,50,51
num_states_with_projections-STH-3PU,1,1,1,1,1,1,1,1,1,1,,1,2,2,2,2,,,,
num_states_with_projections-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-TTU-squider,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UA-EpiCovDA,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCLA-SuEIR,,,,,,,51,51,51,51,51,51,51,51,51,51,51,51,51,51
num_states_with_projections-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,1,1,1
num_states_with_projections-UCSB-ACTS,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,50,50,50,50
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,51,51
num_states_with_projections-UMass-MechBayes,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,50,50,50,6
num_states_with_projections-USACE-ERDC_SEIR,,,,,,,,,,,,,51,,51,,,51,51,51
num_states_with_projections-USC-SI_kJalpha,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-USC-SI_kJalpha_RF,,,,,,,,,,,,,,,,,51,,,
num_states_with_projections-UT-Mobility,,,,,,,,,,,,,,,,,51,51,51,51
num_states_with_projections-WalmartLabsML-LogForecasting,,,,,,,,,,,,,51,51,51,51,51,51,51,51
num_states_with_projections-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,47,48,47,50
num_states_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,22,31,28,30,28,32,40,29,44
num_states_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,33,30,31,33
num_states_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,38,39,33,38
num_states_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,45,48,41,46
num_states_beat_baseline-CU-select,,,,,,,,,,,,,,,,,37,35,27,28
num_states_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,44,41,35,42
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,22,26,34,28,29,29,22,1
num_states_beat_baseline-Covid19Sim-Simulator,30,30,28,,9,15,26,29,26,21,20,34,31,34,41,37,32,,20,26
num_states_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,5,21,19,24,23,25,36
num_states_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,35,24,29,29
num_states_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,31,29,28,38
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,39
num_states_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,44,38,37,44
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-IHME-CurveFit,20,19,23,27,,28,27,25,,30,29,,,34,34,,,,21,
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,10,15
num_states_beat_baseline-IowaStateLW-STEM,9,12,12,,12,17,24,20,33,28,15,13,13,13,17,23,28,35,29,42
num_states_beat_baseline-JCB-PRM,,,,,,,,,,,,,30,34,39,35,39,41,31,38
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,35,34,39,32,35,30,19,33
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,40,43,26,43
num_states_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,19,14,11,37,22,29
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,15,,,
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,40,42,37,38,45
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,5,10,34,37,32,22,35
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,40,44,29,32
num_states_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,18,,,,,,
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,28,30,32,40
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,41,42,30,42
num_states_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,37,43,38,44
num_states_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,5,3,4,4,2,
num_states_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,20,22,18,19,13,23
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,42,47,31,44
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,16,23,19,26,12,23
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,11,13,7,23
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,27,27,16,16
num_states_beat_baseline-STH-3PU,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,,,,
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,43,38,29,37
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,20,19,11,13
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,37,39,32,25
num_states_beat_baseline-UCLA-SuEIR,,,,,,,17,20,9,19,13,10,12,14,10,8,13,15,29,21
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,1,0,0
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,25,32,15,41
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,42,42,32,43
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,32,25
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,44,41,33,37
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,19,21,16,3
num_states_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,34,,33,,,22,13,22
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,33,36,42,38,44,42,33,43
num_states_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,,,,,,,,,,40,,,
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,23,21,21,28
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,4,4,5,2,5,4,1,1
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,33,30,27,34
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,0.431372549,0.6078431373,0.5490196078,0.5882352941,0.5490196078,0.6274509804,0.7843137255,0.568627451,0.862745098
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,0.6470588235,0.5882352941,0.6078431373,0.6470588235
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.7450980392,0.7647058824,0.6470588235,0.7450980392
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.8823529412,0.9411764706,0.8039215686,0.9019607843
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.7254901961,0.6862745098,0.5294117647,0.5490196078
perc_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,0.862745098,0.8039215686,0.6862745098,0.8235294118
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.431372549,0.52,0.6666666667,0.56,0.568627451,0.58,0.431372549,0.01960784314
perc_beat_baseline-Covid19Sim-Simulator,0.5882352941,0.5882352941,0.5490196078,,0.5294117647,0.2941176471,0.5098039216,0.568627451,0.5098039216,0.4117647059,0.3921568627,0.6666666667,0.6078431373,0.6666666667,0.8039215686,0.7254901961,0.6274509804,,0.3921568627,0.5098039216
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,0.09803921569,0.4117647059,0.3725490196,0.4705882353,0.4509803922,0.4901960784,0.7058823529
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.6862745098,0.4705882353,0.568627451,0.568627451
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.6888888889,0.6590909091,0.5833333333,0.7755102041
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.7647058824
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.862745098,0.7450980392,0.7254901961,0.862745098
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.3921568627,0.3725490196,0.4509803922,0.5294117647,,0.5490196078,0.5294117647,0.4901960784,,0.5882352941,0.568627451,,,0.6666666667,0.6666666667,,,,0.4117647059,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,0.2040816327,0.306122449
perc_beat_baseline-IowaStateLW-STEM,0.1836734694,0.2448979592,0.2448979592,,0.2448979592,0.3469387755,0.4897959184,0.4081632653,0.6734693878,0.5714285714,0.306122449,0.2653061224,0.2653061224,0.2653061224,0.3469387755,0.4693877551,0.5714285714,0.7142857143,0.5918367347,0.8571428571
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.5882352941,0.6666666667,0.7647058824,0.6862745098,0.7647058824,0.8039215686,0.6078431373,0.7450980392
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,,0.6862745098,0.6666666667,0.7647058824,0.6274509804,0.6862745098,0.5882352941,0.3725490196,0.6470588235
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,0.7843137255,0.8431372549,0.5098039216,0.8431372549
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.3725490196,0.2745098039,0.2156862745,0.7254901961,0.431372549,0.568627451
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,0.2941176471,,,
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.7843137255,0.8235294118,0.7254901961,0.7450980392,0.8823529412
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,0.09803921569,0.1960784314,0.6666666667,0.7254901961,0.6274509804,0.431372549,0.6862745098
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.7843137255,0.862745098,0.568627451,0.6274509804
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,0.3529411765,,,,,,
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.5490196078,0.5882352941,0.6274509804,0.7843137255
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.82,0.84,0.6,0.84
perc_beat_baseline-MSRA-DeepST,,,,,,,,,,,,,,,,,0.7872340426,0.86,0.76,0.88
perc_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,0.7142857143,0.4285714286,0.5714285714,0.5714285714,0.2857142857,
perc_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,0.3921568627,0.431372549,0.3529411765,0.3725490196,0.2549019608,0.4509803922
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.8235294118,0.9215686275,0.6078431373,0.862745098
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.3137254902,0.4509803922,0.3725490196,0.5098039216,0.2352941176,0.4509803922
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.3666666667,0.4333333333,0.2333333333,0.7666666667
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,0.5294117647,0.5294117647,0.32,0.3137254902
perc_beat_baseline-STH-3PU,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,,,,
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.8431372549,0.7450980392,0.568627451,0.7254901961
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.3921568627,0.3725490196,0.2156862745,0.2549019608
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.7254901961,0.7647058824,0.6274509804,0.4901960784
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.3333333333,0.3921568627,0.1764705882,0.3725490196,0.2549019608,0.1960784314,0.2352941176,0.2745098039,0.1960784314,0.1568627451,0.2549019608,0.2941176471,0.568627451,0.4117647059
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,1,0,0
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,0.4901960784,0.6274509804,0.2941176471,0.8039215686
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.84,0.84,0.64,0.86
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,0.6274509804,0.4901960784
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.862745098,0.8039215686,0.6470588235,0.7254901961
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.38,0.42,0.32,0.5
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,0.6666666667,,0.6470588235,,,0.431372549,0.2549019608,0.431372549
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,0.6470588235,0.7058823529,0.8235294118,0.7450980392,0.862745098,0.8235294118,0.6470588235,0.8431372549
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,,,,,,,,,,0.7843137255,,,
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.4509803922,0.4117647059,0.4117647059,0.5490196078
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.07843137255,0.07843137255,0.09803921569,0.03921568627,0.09803921569,0.07843137255,0.01960784314,0.01960784314
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.7021276596,0.625,0.5744680851,0.68
mean_abs_error-BPagano-RtDriven,,,,,,,,,,,,672.3156863,636.4843137,564.7313725,449.554902,388.4921569,280.5411765,189.4686275,127.9372549,47.19803922
mean_abs_error-Baseline,1171.82549,1165.464706,1537.782353,1435.927451,1365.6,1170.190196,1001.105882,916.5882353,814.4176471,793.7568627,729.7627451,693.2960784,650.6843137,631.9529412,519.027451,476.1,381.6176471,285.7686275,126.9823529,119.3352941
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,377.772549,285.4019608,128.6470588,107.1058824
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,259.627451,240.9411765,98.84313725,96.94117647
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,596.0313725,628.672549,502.9823529,472.6078431,375.6215686,284.9843137,127.0470588,106.3921569
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,288.6078431,184.8039216,79.84313725,82.39215686
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,225.0980392,143.2352941,109.8627451,107.627451
mean_abs_error-Caltech-CS156,,,,,,,,,,,,,,,,,244.9294118,175.1196078,89.72352941,81.39607843
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,837.1647059,,665.5098039,,297.2941176,,179.8627451,241.4509804
mean_abs_error-Covid19Sim-Simulator,1355.362745,1119.056863,971.6352941,,,1389.266667,919.3941176,886.5254902,921.1666667,915.1568627,771.7,598.2666667,573.9843137,602.5039216,397.0156863,306.2352941,230.7647059,,196.9039216,109.0529412
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,883.3529412,614.254902,546.1372549,448,318.4509804,159.745098,97.11764706
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,389.6352941,308.4745098,123.3901961,113.7568627
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,86.23529412
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,244.1392157,199.6509804,93.80980392,76.07843137
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,1440.709804,1219.682353,1044.833333,1284.588235,,1433.062745,1340.415686,1339.686275,,966.2411765,944.9686275,,,512.6313725,470.4156863,,,,169.7941176,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,568.9019608,575.6588235,431.9215686,380.3941176,278.6,165.7823529,102.3058824,71.80196078
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,,619.2666667,492.7294118,345.9078431,359.3098039,257.3313725,209.172549,204.0098039,80.12156863
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,318.8235294,190.0196078,122.8823529,83.07843137
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,617.027451,600.4156863,556.2254902,195.6313725,145.2098039,127.7352941
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,,,,,,,,,,473.4215686,,,
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,253.027451,169.4254902,150.9019608,85.29019608,54.59215686
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,855.8333333,749.4313725,404.9509804,272,205.0588235,128.2647059,96.14705882
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,228.4137255,147.7235294,90.66666667,102.6411765
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,,718.0529412,,,,,,
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,380.1960784,274.6862745,98.49019608,62.54901961
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-FRED,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-mobility,,,,,,,,,,,,,,,624.8235294,538.1352941,474.3941176,304.0137255,219.2843137,136.772549
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,236.2215686,176.4980392,94.94313725,62.38823529
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,666.1862745,471.5588235,455.127451,350.0784314,229.2254902,146.0490196
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,,,,,303.2254902,276.5176471,,217.5803922
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,258.254902,190.4705882,130.0392157,74.47058824
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,724.654902,507.2588235,345.2862745,272.8960784
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,275.4313725,182.4313725,118.9803922,128.8039216
mean_abs_error-UCLA-SuEIR,,,,,,,936.6941176,950.1529412,953.9686275,882.2529412,825.5137255,827.3078431,789.2117647,763.9098039,666.9666667,573.1745098,445.1568627,376.3666667,124.0568627,118.9784314
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,395.0490196,288.8176471,205.6333333,60.2745098
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,107.2039216,120.4745098
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,197.0196078,130.0196078,81.66666667,92.62745098
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,,,,,,606.8215686,,508.2843137,,,661.4764706,549.5980392,317.1490196
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,572.1176471,502.1764706,402.0980392,327.9215686,211.2941176,152.9019608,95.90196078,66.50980392
mean_abs_error-USC-SI_kJalpha_RF,,,,,,,,,,,,,,,,,365.1843137,,,
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,416.7647059,281.0980392,146.2156863,108.372549
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,1025.168627,928.4823529,839.0333333,760.0019608,656.8784314,541.0627451,371.2254902,237.0764706
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,,,,
