,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,3007,141.8,44.0,448.7,0.0,15.0,106.0,14371.0
LNQ-ens1,3140,144.4,43.4,410.7,0.0,14.6,120.1,12167.1
COVIDhub-baseline,3141,163.8,44.0,523.7,0.0,15.0,127.0,17913.0
CEID-Walk,3141,164.3,44.5,525.7,0.0,15.0,129.2,17976.5
CU-select,3077,170.0,58.0,565.1,0.0,24.0,133.0,16774.0
COVIDhub-ensemble,3141,171.9,48.0,538.8,0.0,16.0,138.0,18767.0
Google_Harvard-CPF,3140,173.8,54.3,639.6,0.0,18.2,145.0,21995.8
IowaStateLW-STEM,3103,179.2,46.0,608.6,0.0,15.0,132.0,21667.0
USC-SI_kJalpha,3112,206.7,56.0,762.0,0.0,19.0,155.0,21577.0
LANL-GrowthRate,2950,208.1,70.5,586.3,0.0,30.3,179.7,19616.1
JHUAPL-Bucky,3141,212.0,52.0,731.7,0.0,17.8,155.2,24567.3
JHU_IDD-CovidSP,3139,260.7,80.4,930.7,0.0,29.8,214.8,33565.6
PandemicCentral-USCounty,2214,285.7,72.0,1637.9,0.0,26.0,213.0,73255.0
MITCovAlliance-SIR,2700,292.0,89.0,865.1,0.0,35.0,235.0,20020.3
