,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,882250085.1,261986596.0,1884124589.3,93636.0,49575850.0,852801914.0,11409016969.0
CU-select,51,995419437.3,213802884.0,2740038567.1,162409.0,44046742.5,609353612.5,13976441284.0
JCB-PRM,51,1031020349.8,234711743.7,2064614663.6,151917.2,54239593.0,1103750190.7,10694306144.6
JHUAPL-Bucky,51,1123657453.6,268912786.5,2333786613.1,3849.5,43164337.8,1537104235.6,15307680758.7
IowaStateLW-STEM,49,1229311483.7,453817809.0,2490712152.9,310249.0,54864346.9,1037262794.0,14820871081.0
Covid19Sim-Simulator,51,1390144214.9,418149812.9,2561547709.0,69774.1,68491003.9,1673406196.8,15851388423.2
UCLA-SuEIR,51,1578347265.5,512325717.1,2246846814.5,114089.6,238415701.9,2005192559.3,11562588606.4
USACE-ERDC_SEIR,51,1660962373.6,372546942.6,3512113512.9,89721.9,36785687.6,1236676065.0,18389321762.1
USC-SI_kJalpha,51,1796271165.0,359822961.0,3758605384.7,238144.0,139446732.5,2059623413.0,20439277156.0
JHU_IDD-CovidSP,51,1910601379.3,459744640.6,5031625569.2,67.5,71189350.9,1298516903.9,30029022068.5
LANL-GrowthRate,51,2567531086.6,675047185.4,5555277100.5,274289.2,318797470.3,2201758397.5,33267510228.2
RobertWalraven-ESG,48,3373641274.5,793063323.5,7984680744.2,291978.1,252491092.1,2757477104.0,52122341998.1
CovidAnalytics-DELPHI,51,3512093524.7,846111744.0,7446168298.0,295936.0,290459780.5,3467385481.0,40265238244.0
