,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,16021.8,11546.8,17188.4,309.2,3498.9,22986.4,81813.1
CU-select,51,18386.5,10557.0,20620.4,140.0,4425.5,28920.0,101541.0
Covid19Sim-Simulator,51,20533.7,14551.2,21144.4,176.5,6377.3,31463.1,111379.7
COVIDhub-baseline,51,21318.2,15355.0,20834.8,288.0,5773.5,33299.5,105151.0
USC-SI_kJalpha,51,22958.7,15196.0,24393.8,85.0,6606.0,31903.5,109790.0
JHU_IDD-CovidSP,51,24023.7,18165.5,24931.3,1.0,7740.2,30499.5,115010.8
JHUAPL-Bucky,51,24332.2,13211.1,24969.9,59.2,6423.2,36939.0,119659.5
Karlen-pypm,51,25453.2,16851.2,27123.0,186.9,7121.3,39107.8,120075.5
IowaStateLW-STEM,49,27318.0,19728.0,25230.7,499.0,8567.5,40498.0,121176.0
UCLA-SuEIR,51,30697.3,20469.8,29136.1,339.7,13446.6,44032.6,145692.2
LANL-GrowthRate,51,32030.5,20542.6,31985.9,422.1,14152.9,42083.3,159292.1
RobertWalraven-ESG,51,33245.4,22504.6,31497.4,355.6,12316.0,45215.6,140392.8
CovidAnalytics-DELPHI,51,36773.2,23641.0,37122.0,485.0,13101.5,50711.0,176532.0
