,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,202.8,40.0,992.2,0.0,12.9,122.0,32595.9
FAIR-NRAR,3137,209.9,42.1,1265.2,0.0,14.3,128.2,58905.1
LANL-GrowthRate,3111,256.4,55.0,1130.9,0.0,19.0,176.0,41352.5
OneQuietNight-ML,3135,279.1,84.0,830.7,0.0,31.0,231.0,23383.0
COVIDhub-ensemble,3141,311.1,61.0,1363.5,0.0,19.0,190.0,40778.0
JHU_IDD-CovidSP,3141,328.2,55.5,2048.5,0.0,16.9,179.5,92003.5
COVIDhub-trained_ensemble,3141,351.4,83.0,1470.2,0.0,29.0,244.0,47212.0
UVA-Ensemble,3131,424.4,76.7,1789.7,0.0,23.2,252.6,57570.3
Google_Harvard-CPF,3140,424.4,71.7,1716.0,0.0,22.9,215.6,37604.7
JHUAPL-Bucky,3141,462.4,75.2,2331.2,0.0,24.0,233.4,61582.7
COVIDhub-baseline,3141,569.7,105.0,2752.7,0.0,29.0,340.0,104041.0
UpstateSU-GRU,2770,569.8,129.8,2868.7,0.0,44.1,363.2,110521.8
CEID-Walk,3141,575.5,108.6,2940.9,0.0,30.9,337.9,116031.0
IowaStateLW-STEM,3103,593.1,126.0,3455.8,0.0,40.0,369.0,138431.0
CU-select,3096,633.4,62.0,3559.2,0.0,21.0,220.0,107629.0
PandemicCentral-USCounty,2878,675.9,152.1,2572.3,0.0,48.5,439.6,64036.0
