,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,6175397854.2,143760100.0,38304192859.8,784.0,2655568.0,983400034.0,274077378576.0
JHU_IDD-CovidSP,51,8369663351.5,539543483.3,37366348603.1,147550.9,115630389.2,1936123226.0,262765262356.1
JHUAPL-Bucky,51,14423509020.4,949301019.4,39197332194.1,559508.4,133274029.5,3745352567.3,180679654732.5
UCLA-SuEIR,51,17806027322.9,348716920.2,108397117872.7,3080.5,17363981.4,2157633765.5,775788112898.0
LANL-GrowthRate,51,26002427494.9,649204920.2,115391776054.6,3048516.0,128181553.2,6284656995.1,806878213696.0
Covid19Sim-Simulator,51,29318690394.9,2747705721.4,137902160604.3,5013072.9,302217768.5,8493981246.6,977453590316.7
IowaStateLW-STEM,49,31387567933.8,3103047025.0,147267839158.6,7203856.0,423624717.0,11290075793.0,1045545105361.0
COVIDhub-baseline,51,35736828905.5,2429306944.0,178559506060.8,2455489.0,394483604.5,8954842008.5,1270527989329.0
CU-select,51,74955377603.4,1018822561.0,396090833000.0,11664.0,71643212.5,7110765122.5,2796540465796.0
CovidAnalytics-DELPHI,51,181879795304.6,553190400.0,1123342483587.6,44944.0,48629978.5,4946885137.0,8006890826025.0
