,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,175232138.2,1565699.9,663661657.1,236.1,198663.5,44623405.7,3638637633.5
LANL-GrowthRate,51,189074544.0,6969600.0,822128286.9,4160.2,1214700.2,35130690.6,5455225740.2
RobertWalraven-ESG,51,213450133.4,7321028.9,1161933436.3,454.5,317021.4,45293732.7,8306421219.8
Karlen-pypm,51,292632244.5,2728443.2,1722173765.3,17609.3,416977.3,51856002.7,12300939372.2
BPagano-RtDriven,51,312469544.1,5319942.2,1215334528.8,144.0,746048.0,55676300.6,6405089011.2
IEM_MED-CovidProject,51,357481968.5,2125598.5,2084092529.1,158.2,374312.9,37156270.1,14870717021.7
COVIDhub-trained_ensemble,51,365830876.3,34810000.0,1781928434.2,1764.0,3062137.0,174968905.0,12785955625.0
Microsoft-DeepSTIA,50,410077960.6,3254124.2,2590432366.2,537.8,543481.4,15487294.8,18522655820.6
USC-SI_kJalpha,51,422761863.1,10896601.0,2108057792.0,4096.0,1156525.0,97605626.0,14866437184.0
COVIDhub-ensemble,51,541722366.5,9853321.0,3067641625.5,16129.0,408438.5,109646340.5,21928574889.0
JHUAPL-Bucky,51,602187264.2,17371583.0,2580953445.0,1818.7,2219201.1,128802782.3,18070768495.9
OneQuietNight-ML,51,620478393.2,79049881.0,2290566074.0,305809.0,14715121.0,392045322.5,16131794121.0
JHU_IDD-CovidSP,51,721425555.7,19837569.1,3524313427.4,2185.1,1530345.0,91091341.0,23754254714.5
JHU_UNC_GAS-StatMechPool,51,829872237.9,11529420.2,4907173708.6,63504.0,2106896.6,76758216.6,34986767256.2
MOBS-GLEAM_COVID,50,886832674.3,23221446.5,4082891094.0,521.1,3085267.7,159812372.3,28844734723.5
OliverWyman-Navigator,51,912440733.3,22972849.0,3772693376.0,1849.0,2646482.5,250766338.5,25451416225.0
Google_Harvard-CPF,51,912770850.9,7824126.8,4254836841.2,5209.8,806351.6,108333110.1,27990544764.1
CovidAnalytics-DELPHI,51,929820008.1,10342656.0,5120616794.3,24025.0,2944766.5,112481685.0,36482528016.0
JHU_CSSE-DECOM,51,1192691806.5,27531009.0,6870911880.9,2601.0,2081358.5,296709461.0,49155324100.0
Covid19Sim-Simulator,51,1245467866.4,32532521.9,6348060028.7,260.6,3575815.9,273975516.7,44737591425.8
IowaStateLW-STEM,49,1387813420.6,28611801.0,6038806003.8,38025.0,1791672.5,404416445.0,39786286225.0
CEID-Walk,51,1398765980.5,56532158.0,5929538139.6,3110.3,6295279.5,371833843.1,37336374800.7
COVIDhub-baseline,51,1469254690.3,55845729.0,6455643597.0,625.0,5995405.0,393831674.0,42790645881.0
UCLA-SuEIR,51,1723435258.2,59994310.2,7343820359.3,82.3,2865956.5,226521170.9,44631669876.7
CU-select,51,1835519182.1,19509889.0,6873608197.1,100.0,2839226.0,225283022.5,43847522404.0
MIT_ISOLAT-Mixtures,50,1855374642.3,17118626.2,10323768001.6,19024.9,2712977.6,109699551.7,72986902616.6
TTU-squider,51,1917057097.8,79073461.7,10817276157.6,34928.6,7060974.1,424935266.6,77420741912.4
UMich-RidgeTfReg,49,1929366335.2,134746948.5,9038593665.7,9644.2,4539847.1,578711098.1,63729187047.4
DDS-NBDS,51,233629742042.2,164249148.6,836021029160.3,1797.7,6322887.8,1651574903.7,3879658871589.4
