,total_deaths_2020-05-10,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
GT-DeepCOVID,83122,88658.1,92159,9132.1,9037.0,95.1,1.1%
UCLA-SuEIR,83122,88421.4,92159,8895.4,9037.0,-141.6,-1.6%
YYG-ParamSearch,83122,88767.3,92159,9241.3,9037.0,204.3,2.3%
COVIDhub-ensemble,83122,88769.9,92159,9243.9,9037.0,206.9,2.3%
CU-select,83122,88250.0,92159,8724.0,9037.0,-313.0,-3.5%
MOBS-GLEAM_COVID,83122,88921.8,92159,9395.8,9037.0,358.8,4.0%
UT-Mobility,83122,87666.1,92159,8140.1,9037.0,-896.9,-9.9%
Baseline,83122,89678.0,92159,10152.0,9037.0,1115.0,12.3%
LANL-GrowthRate,83122,87021.8,92159,7495.8,9037.0,-1541.2,-17.1%
COVIDhub-baseline,83122,91221.0,92159,11695.0,9037.0,2658.0,29.4%
Imperial-combined,83122,91352.0,92159,11826.0,9037.0,2789.0,30.9%
Geneva-DetGrowth,83122,85545.0,92159,6019.0,9037.0,-3018.0,-33.4%
CovidAnalytics-DELPHI,83122,91849.0,92159,12323.0,9037.0,3286.0,36.4%
IHME-CurveFit,83122,91986.4,92159,12460.4,9037.0,3423.4,37.9%
NotreDame-FRED,83122,,92159,,9037.0,,
Quantori-Multiagents,83122,,92159,,9037.0,,
UChicago-CovidIL,83122,,92159,,9037.0,,
UChicago-CovidIL_100,83122,,92159,,9037.0,,
UChicago-CovidIL_40,83122,,92159,,9037.0,,
UChicago-CovidIL_60,83122,,92159,,9037.0,,
UChicago-CovidIL_80,83122,,92159,,9037.0,,
UMass-MechBayes,83122,,92159,,9037.0,,
