,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,496167.9,63529.9,1659003.9,17.5,10294.0,218342.5,11548820.9
IHME-CurveFit,51,560542.7,171229.2,1117325.4,46.9,10806.8,421807.0,5204466.5
Covid19Sim-Simulator,51,647240.7,56202.3,1745879.1,419.5,12982.5,299940.5,8805115.7
Karlen-pypm,51,651416.7,22500.0,3020650.6,59.3,4729.3,141021.4,21384150.5
JHU_IDD-CovidSP,51,658994.0,71937.5,2164404.6,9.8,12509.8,212582.6,14400965.0
Columbia_UNC-SurvCon,51,1130636.9,97344.0,2253506.0,81.0,4392.0,647922.5,8003241.0
IowaStateLW-STEM,49,1280943.1,89401.0,6253548.0,100.0,5486.7,463332.5,44809636.0
PSI-DRAFT,51,1564609.2,166464.0,3634889.3,121.0,11106.0,1418046.5,20196036.0
LANL-GrowthRate,51,2016642.2,122150.2,6570187.1,4.0,5720.5,861492.1,36054020.2
CovidAnalytics-DELPHI,51,2073969.0,124609.0,6326758.7,81.0,20474.0,944022.5,37393225.0
COVIDhub-baseline,51,2182244.4,56928.4,9792774.3,46.9,10584.1,501758.3,68852860.8
JHUAPL-Bucky,51,2246158.1,415944.6,3950931.3,93.9,49583.5,1897629.5,15481848.5
Baseline,51,2380199.5,55225.0,10606909.8,41.3,10564.0,503903.8,74090285.9
UCLA-SuEIR,51,3816259.3,114029.2,15841834.3,154.6,20624.2,730121.4,109163758.2
AIpert-pwllnod,51,4634597.1,145723.4,25564557.1,18.7,24155.3,609076.0,182701053.2
