,total_deaths_2021-01-03,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
QJHong-Encounter,357963,437443.2,447084,85863.2,89121,-3257.8,-3.7%
IBF-TimeSeries,357963,436270.0,447084,84690.0,89121,-4431.0,-5.0%
TTU-squider,357963,433426.4,447084,81846.4,89121,-7274.6,-8.2%
JHU_IDD-CovidSP,357963,431025.6,447084,79445.6,89121,-9675.4,-10.9%
UCSD_NEU-DeepGLEAM,357963,430815.2,447084,79235.2,89121,-9885.8,-11.1%
UMich-RidgeTfReg,357963,429512.3,447084,77932.3,89121,-11188.7,-12.6%
MOBS-GLEAM_COVID,357963,428579.2,447084,76999.2,89121,-12121.8,-13.6%
GT-DeepCOVID,357963,428391.5,447084,76811.5,89121,-12309.5,-13.8%
OliverWyman-Navigator,357963,428258.4,447084,76678.4,89121,-12442.6,-14.0%
Karlen-pypm,357963,425792.3,447084,74212.3,89121,-14908.7,-16.7%
Covid19Sim-Simulator,357963,425669.0,447084,74089.0,89121,-15032.0,-16.9%
BPagano-RtDriven,357963,425363.3,447084,73783.3,89121,-15337.7,-17.2%
UCM_MESALab-FoGSEIR,357963,424745.0,447084,73165.0,89121,-15956.0,-17.9%
CEID-Walk,357963,424426.7,447084,72846.7,89121,-16274.3,-18.3%
UMass-MechBayes,357963,423423.0,447084,71843.0,89121,-17278.0,-19.4%
COVIDhub-baseline,357963,423283.8,447084,71703.8,89121,-17417.2,-19.5%
Baseline,357963,422790.6,447084,71210.6,89121,-17910.4,-20.1%
LNQ-ens1,357963,421375.5,447084,69795.5,89121,-19325.5,-21.7%
PSI-DRAFT,357963,421351.0,447084,69771.0,89121,-19350.0,-21.7%
COVIDhub-ensemble,357963,420908.0,447084,69328.0,89121,-19793.0,-22.2%
Columbia_UNC-SurvCon,357963,420680.0,447084,69100.0,89121,-20021.0,-22.5%
Microsoft-DeepSTIA,357963,420164.9,447084,68584.9,89121,-20536.1,-23.0%
Caltech-CS156,357963,418378.0,447084,66798.0,89121,-22323.0,-25.0%
LANL-GrowthRate,357963,417633.5,447084,66053.5,89121,-23067.5,-25.9%
MIT_CritData-GBCF,357963,416888.0,447084,65308.0,89121,-23813.0,-26.7%
SteveMcConnell-CovidComplete,357963,415895.0,447084,64315.0,89121,-24806.0,-27.8%
RobertWalraven-ESG,357963,415515.2,447084,63935.2,89121,-25185.8,-28.3%
epiforecasts-ensemble1,357963,414835.2,447084,63255.2,89121,-25865.8,-29.0%
IowaStateLW-STEM,357963,414426.0,447084,62846.0,89121,-26275.0,-29.5%
USC-SI_kJalpha,357963,412394.0,447084,60814.0,89121,-28307.0,-31.8%
DDS-NBDS,357963,412266.3,447084,60686.3,89121,-28434.7,-31.9%
CovidAnalytics-DELPHI,357963,412148.0,447084,60568.0,89121,-28553.0,-32.0%
UA-EpiCovDA,357963,411858.0,447084,60278.0,89121,-28843.0,-32.4%
AIpert-pwllnod,357963,411367.7,447084,59787.7,89121,-29333.3,-32.9%
JHUAPL-Bucky,357963,403591.2,447084,52011.2,89121,-37109.8,-41.6%
UCLA-SuEIR,357963,401903.4,447084,50323.4,89121,-38797.6,-43.5%
CU-select,357963,397711.0,447084,46131.0,89121,-42990.0,-48.2%
RPI_UW-Mob_Collision,357963,397641.6,447084,46061.6,89121,-43059.4,-48.3%
WalmartLabsML-LogForecasting,357963,380443.2,447084,28863.2,89121,-60257.8,-67.6%
CMU-TimeSeries,357963,,447084,,89121,,
Google_Harvard-CPF,357963,,447084,,89121,,
MITCovAlliance-SIR,357963,,447084,,89121,,
UCSB-ACTS,357963,,447084,,89121,,
Wadhwani_AI-BayesOpt,357963,,447084,,89121,,
