,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,2994,95.9,30.0,298.0,0.0,11.0,79.0,8071.0
LNQ-ens1,3141,98.1,27.3,337.2,0.0,9.2,72.8,8438.9
COVIDhub-baseline,3141,101.3,27.0,356.2,0.0,10.0,72.0,10028.0
CEID-Walk,3141,102.2,27.3,357.9,0.0,9.9,72.3,10087.4
CU-select,3080,108.9,38.0,304.2,0.0,15.0,93.0,6990.0
COVIDhub-ensemble,3141,114.3,30.0,399.9,0.0,10.0,81.0,10530.0
USC-SI_kJalpha,3112,121.3,34.0,409.6,0.0,12.0,92.0,10737.0
JHUAPL-Bucky,3141,140.7,34.3,495.3,0.0,11.8,102.6,16270.4
IowaStateLW-STEM,3103,141.3,34.0,508.2,0.0,11.0,103.0,16586.0
LANL-GrowthRate,2951,146.7,49.7,439.0,0.0,20.5,120.6,10320.2
Google_Harvard-CPF,3140,157.1,38.7,598.3,0.0,12.6,113.5,19216.4
PandemicCentral-USCounty,2965,167.3,51.0,456.3,0.0,17.0,138.0,11484.0
JHU_IDD-CovidSP,3139,170.2,48.3,639.8,0.0,16.9,132.5,20914.3
UVA-Ensemble,2773,190.2,49.4,649.1,0.0,16.5,144.2,22378.7
MITCovAlliance-SIR,2644,208.7,56.4,724.6,0.0,20.0,154.0,18601.3
