,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,1558018001.8,36554116.0,4620907981.2,29241.0,15425366.5,415645553.0,25855996804.0
JHU_IDD-CovidSP,51,2115086188.9,253663330.7,6295364763.1,28772.3,17269311.9,1113983590.8,38655062087.7
LANL-GrowthRate,51,2175966581.8,76851522.2,7044148953.3,252004.0,6953773.2,477681093.6,38338814809.0
COVIDhub-baseline,51,2905036717.1,118526769.0,16790897403.1,38025.0,23769845.0,744897265.0,120228627600.0
USC-SI_kJalpha,51,3042465261.7,99141849.0,12140386955.3,1764.0,11924162.0,1262022320.5,85310142241.0
Wadhwani_AI-BayesOpt,44,5014705298.1,449330763.2,17325059780.1,316746.1,53754653.1,1864350242.6,105184762177.5
CovidAnalytics-DELPHI,51,5237942983.3,477072964.0,16887684259.4,25281.0,78343794.5,3228053265.0,113906925001.0
UCLA-SuEIR,51,5286185259.4,120850081.0,19978067843.2,22249.8,24925933.7,1176529476.9,109570274561.6
JHUAPL-Bucky,51,5383392961.4,139654896.3,23930870961.0,50688.7,39329127.1,793286713.8,153189281114.4
Karlen-pypm,51,5466907435.8,141590960.6,17184272913.1,4342.8,35612281.9,1027061838.5,103264280025.8
Covid19Sim-Simulator,51,6543512579.3,43326919.1,40608864696.6,16687.1,4640108.9,359836756.0,290231949602.7
CU-select,51,51169588067.7,4842907281.0,174400230766.9,58564.0,188117329.0,19241032810.5,1156244282944.0
