,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,7239.4,56.9,123873.4,0.0,7.7,412.4,4426412.6
LANL-GrowthRate,2951,12257.6,138.6,282545.8,0.0,19.3,866.3,14853426.3
COVIDhub-ensemble,3141,14144.7,64.0,486042.4,0.0,9.0,484.0,26977636.0
CU-select,3058,16440.2,196.0,188977.0,0.0,25.0,1296.0,6708100.0
JHU_IDD-CovidSP,3139,17546.4,128.9,200170.4,0.0,13.1,1069.7,6719483.6
Google_Harvard-CPF,3140,21156.5,117.1,262519.5,0.0,13.2,884.4,11022815.0
UVA-Ensemble,2773,22132.2,87.6,685064.7,0.0,10.1,631.1,37962372.8
RobertWalraven-ESG,3141,24054.3,148.1,338673.2,0.0,15.4,1081.1,14985957.2
IowaStateLW-STEM,3103,27295.8,169.0,817967.5,0.0,16.0,1444.0,44863204.0
UCLA-SuEIR,2660,31090.6,78.8,1358571.4,0.0,9.5,572.5,76039554.0
USC-SI_kJalpha,2794,46231.4,121.0,1928345.8,0.0,16.0,900.0,107702884.0
COVIDhub-baseline,3141,47108.4,64.0,2229163.3,0.0,9.0,576.0,124858276.0
Yu_Group-CLEP,2376,47762.4,224.4,884809.9,0.0,29.5,1743.0,37962372.8
PandemicCentral-USCounty,3049,49902.8,196.0,1053875.2,0.0,25.0,1444.0,49773025.0
MITCovAlliance-SIR,2461,51948.0,187.2,889682.8,0.0,18.9,1617.7,36589675.1
CEID-Walk,3141,52185.2,78.5,2485924.4,0.0,9.0,553.4,139248378.1
OliverWyman-Navigator,2769,53722.2,100.0,2413579.8,0.0,16.0,841.0,135140625.0
JHUAPL-Bucky,3141,55104.0,92.0,2365574.3,0.0,10.3,702.0,132204981.3
