,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,11993533.5,1334267.6,34864005.8,170.0,95808.7,7775361.1,236675348.1
CEID-Walk,51,14286114.9,1675427.4,54219613.7,3.0,280736.4,5105504.8,362823713.5
LNQ-ens1,51,15045277.4,2679777.6,71026641.1,141.9,245531.9,7385573.6,510059823.5
COVIDhub-baseline,51,15236095.7,1814409.0,60917257.5,4.0,255537.0,4906274.0,415466689.0
USC-SI_kJalpha,51,15477985.7,2325625.0,47915522.0,64.0,242450.0,8638632.0,301751641.0
COVIDhub-ensemble,51,17132527.5,3204100.0,76352681.8,1.0,595422.5,6644120.5,539214841.0
IQVIA_ACOE-STAN,49,19432178.0,1547536.0,68658042.1,4.0,131770.0,5407217.0,460703296.0
UMich-RidgeTfReg,50,19866098.3,2617796.7,55811129.9,677.8,365673.2,13933678.5,372633589.4
IowaStateLW-STEM,49,19961530.1,2446096.0,49131925.2,16.0,290594.9,14071297.0,281937681.0
UCLA-SuEIR,51,21745144.1,3771323.5,91262505.6,306.5,644396.6,7910487.0,623836031.7
JCB-PRM,51,23101501.7,1300171.5,114393006.5,100.4,139691.9,5159956.6,814575177.8
DDS-NBDS,51,23863539.6,826096.3,59141223.6,8.7,37272.2,6461393.6,327851752.0
LANL-GrowthRate,51,30795477.8,3232716.0,125624762.2,37.5,692472.2,12697355.5,881773766.5
Covid19Sim-Simulator,51,34638098.5,2694396.0,181418209.3,361.9,122462.8,9006725.8,1298026230.4
Karlen-pypm,51,39695500.3,2867942.2,193668720.8,49.0,454513.2,11671416.7,1379075068.8
OliverWyman-Navigator,51,43040027.5,1879641.0,209696554.5,361.0,222049.0,12325181.0,1473561769.0
CU-select,51,47295725.5,2556801.0,206315018.9,196.0,598825.0,10735872.5,1310874436.0
JHU_IDD-CovidSP,51,70946174.7,7303740.5,334841132.7,131.6,529864.6,28541954.2,2376843958.3
CovidAnalytics-DELPHI,51,89231962.7,14922769.0,301163142.2,676.0,3158258.0,57240250.0,2111126809.0
RobertWalraven-ESG,51,105105485.2,10349668.1,505584801.8,118.8,2211868.6,28076316.5,3587509253.5
USACE-ERDC_SEIR,51,126108868.7,1753883.9,686800225.4,184.1,94399.7,11424295.0,4836299138.6
