,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,26973489.9,1927550.7,108649933.7,40.8,213100.0,9677242.4,738402413.7
COVIDhub-ensemble,51,27547829.9,1132096.0,88157804.5,1225.0,245012.5,9944744.5,530703369.0
CEID-Walk,51,33049450.1,1999413.0,89885855.9,235.3,355707.9,7743135.6,496113034.2
USC-SI_kJalpha,51,35406356.6,3101121.0,105179036.8,36.0,730296.5,12243534.5,599270400.0
COVIDhub-baseline,51,41138663.3,1971216.0,122582489.4,1156.0,207041.0,9850272.5,728298169.0
JCB-PRM,51,42924432.6,2008454.0,195932896.2,14.4,210809.4,6625778.9,1368731356.6
JHUAPL-Bucky,51,43591695.4,4346163.8,125327199.5,1537.9,445624.9,43137177.5,851612148.8
DDS-NBDS,51,45709205.5,3871689.8,126346561.8,1236.4,196278.9,11650518.9,694917104.3
Covid19Sim-Simulator,51,49324113.1,2219443.1,193832870.1,307.3,225280.3,13033153.6,1120798392.6
UMich-RidgeTfReg,49,52631028.9,1854439.4,190557763.3,188.5,394257.3,16853647.6,1227202645.3
UCLA-SuEIR,51,52826429.6,3794488.2,175116246.8,0.0,628243.6,23941602.4,1159924014.7
USACE-ERDC_SEIR,51,53283548.6,2977656.8,221951365.4,101.1,332978.6,17422705.7,1427939767.4
Karlen-pypm,51,54115142.0,2297952.8,125771855.4,4342.8,515415.2,38031457.6,663129451.7
JHU_IDD-CovidSP,51,61818652.0,6191205.6,224615762.3,16524.2,578685.8,28521971.9,1564776555.0
LANL-GrowthRate,51,79545221.3,6482847.7,386713442.9,4075.4,1143857.6,28665315.4,2762853392.5
CovidAnalytics-DELPHI,51,99539423.8,33558849.0,171514574.1,3136.0,1874561.0,106318485.0,783384121.0
RobertWalraven-ESG,51,139825410.6,14581018.6,488755953.4,207.9,3234195.1,87702462.3,3405228996.8
CU-select,51,203397123.0,14922769.0,657975362.0,441.0,544645.0,62688105.0,3721244004.0
IowaStateLW-STEM,49,204853111.2,3678724.0,1304644211.4,49.0,120272.5,13456625.0,9329048569.0
