,count,mean,median,std,min,25%,75%,max
CEID-Walk,3141,40730.0,74.5,1572408.3,0.0,7.6,575.9,87063399.4
COVIDhub-baseline,3141,41409.4,64.0,1624840.0,0.0,9.0,576.0,90041121.0
OliverWyman-Navigator,2785,44537.2,90.0,1688689.2,0.0,9.0,676.0,93683041.0
UVA-Ensemble,2780,46801.6,133.6,1087908.2,0.0,12.7,1267.6,49869019.7
USC-SI_kJalpha,2791,49624.2,81.0,2032049.6,0.0,9.0,593.2,113465104.0
PandemicCentral-USCounty,3040,53043.0,196.0,1444479.1,0.0,16.0,1521.0,78996544.0
Yu_Group-CLEP,3133,54308.6,174.2,1620179.7,0.0,27.0,1330.4,87138783.3
JHUAPL-Bucky,3141,54342.0,143.5,2192086.5,0.0,12.1,904.9,121639149.8
COVIDhub-ensemble,3141,54527.8,49.0,2396883.5,0.0,4.0,441.0,133679844.0
LNQ-ens1,3141,55042.6,51.0,2739541.4,0.0,5.5,399.3,153477066.9
IowaStateLW-STEM,3103,60241.3,121.0,2063918.2,0.0,16.0,1156.0,111661489.0
LANL-GrowthRate,2951,68304.1,143.9,3318412.2,0.0,16.6,926.1,185921267.4
CU-select,3062,76168.8,169.0,2539026.5,0.0,16.0,1521.0,137569441.0
JHU_IDD-CovidSP,3139,89093.5,112.8,3529500.9,0.0,10.3,989.3,195475165.1
RobertWalraven-ESG,3141,93878.6,143.0,3472491.6,0.0,10.8,1245.4,190935189.5
MITCovAlliance-SIR,2398,136854.6,168.7,4795051.4,0.0,17.3,1577.9,262591329.8
