,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,77.0,19.6,336.6,0.0,6.7,53.5,11564.9
COVIDhub-ensemble,3141,88.2,21.0,443.9,0.0,7.0,60.0,13779.0
LANL-GrowthRate,3110,92.7,27.0,332.1,0.0,10.0,70.0,9442.0
Microsoft-DeepSTIA,3141,92.9,21.8,805.8,0.0,7.9,58.7,40731.6
OneQuietNight-ML,3135,93.6,21.0,615.1,0.0,8.0,60.0,26315.0
CU-select,3082,103.7,33.0,344.8,0.0,11.0,82.0,7411.0
CEID-Walk,3141,107.6,25.7,618.5,0.0,8.4,68.5,24826.5
COVIDhub-baseline,3141,107.7,26.0,604.3,0.0,8.0,71.0,24160.0
OliverWyman-Navigator,3060,110.8,30.0,515.5,0.0,10.0,80.0,18140.0
UChicagoCHATTOPADHYAY-UnIT,3093,119.7,27.3,765.4,0.0,10.5,73.9,31919.4
Google_Harvard-CPF,3140,136.1,33.4,607.7,0.0,11.7,94.9,26453.5
PandemicCentral-USCounty,3073,137.7,31.1,852.9,0.0,10.8,86.9,35816.1
IowaStateLW-STEM,3103,144.4,36.0,779.8,0.0,13.0,98.0,33364.0
JHUAPL-Bucky,3141,156.0,33.0,672.3,0.0,11.7,94.2,19366.0
FAIR-NRAR,3137,163.9,32.4,1086.2,0.0,9.7,99.3,49385.6
JHU_IDD-CovidSP,3141,178.6,49.7,1245.7,0.0,17.2,128.0,58810.8
UVA-Ensemble,3131,322.2,42.9,4206.8,0.0,12.8,130.0,225551.3
