,count,mean,median,std,min,25%,75%,max
CU-select,51,34649.5,20217.0,63265.9,286.0,4096.5,44336.0,435557.0
JHU_IDD-CovidSP,51,41151.8,23494.0,77086.0,671.8,11054.5,44104.4,547114.2
USACE-ERDC_SEIR,51,42212.3,31588.5,48356.8,239.1,8013.5,58283.1,240029.1
JCB-PRM,51,44111.0,20800.2,75749.4,1104.1,8259.3,47680.5,484847.9
COVIDhub-baseline,51,48102.7,21537.0,84178.0,76.0,11157.0,63718.0,571322.0
IowaStateLW-STEM,49,50229.7,27350.0,83696.7,649.0,9571.0,62892.0,563321.0
LANL-GrowthRate,51,56748.1,19257.0,92532.8,236.0,4116.8,51079.2,397632.5
BPagano-RtDriven,51,63739.3,28360.2,95100.6,403.4,10191.0,57216.4,425749.3
USC-SI_kJalpha,51,72279.5,46487.0,83084.2,495.0,26155.0,98642.0,505198.0
UCLA-SuEIR,51,73711.8,42426.0,112435.9,304.6,16003.7,71553.8,708024.5
Karlen-pypm,51,100354.7,47106.0,131095.0,659.7,18253.4,137440.6,671854.2
JHUAPL-Bucky,51,117783.2,59423.3,155276.0,266.7,11193.9,137625.4,752686.8
CovidAnalytics-DELPHI,51,119907.9,71512.0,161243.9,830.0,23847.5,139545.0,810908.0
