,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,57582.5,510.4,877717.4,0.0,60.2,3976.4,38907977.4
OliverWyman-Navigator,2964,64546.7,729.0,881569.9,0.0,100.0,5184.0,39363076.0
CEID-Walk,3141,85837.8,622.2,1566654.9,0.0,73.3,4588.0,76836304.4
COVIDhub-baseline,3141,85941.5,576.0,1610647.7,0.0,64.0,4624.0,80227849.0
CU-select,3081,88351.9,1156.0,1161508.7,0.0,196.0,6889.0,47858724.0
LANL-GrowthRate,2951,108317.5,1943.1,1642341.7,0.0,348.4,11394.1,80595557.6
COVIDhub-ensemble,3141,109511.7,676.0,1984623.6,0.0,81.0,5929.0,98604900.0
USC-SI_kJalpha,3109,121982.8,1024.0,2090867.0,0.0,121.0,6889.0,89965225.0
JHUAPL-Bucky,3141,131367.6,693.7,2444024.3,0.0,83.4,5978.8,121810675.5
IowaStateLW-STEM,3103,162684.8,784.0,2942815.1,0.0,81.0,7225.0,139901584.0
PandemicCentral-USCounty,2964,187200.6,2116.0,2321673.6,0.0,256.0,14400.0,68046001.0
UVA-Ensemble,2778,226904.7,1670.6,3775646.7,0.0,207.0,14195.8,193356165.6
JHU_IDD-CovidSP,3139,260869.6,1813.3,5370953.0,0.0,211.7,13358.0,257231343.8
Google_Harvard-CPF,3140,475106.8,1572.0,9319712.1,0.0,251.4,11223.6,390159404.5
MITCovAlliance-SIR,2582,504475.4,2115.9,9243652.1,0.0,255.4,16816.1,307318430.2
