,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,245.3,62.0,1072.8,0.0,22.0,178.0,40966.0
CEID-Walk,3141,252.8,65.2,1185.9,0.0,21.6,180.4,49598.7
LNQ-ens1,3140,269.9,67.0,860.0,0.0,22.0,202.4,19578.3
COVIDhub-ensemble,3141,281.5,63.0,979.4,0.0,19.0,188.0,31054.0
OneQuietNight-ML,3135,298.3,62.0,1134.5,0.0,19.0,187.0,37436.0
LANL-GrowthRate,3110,310.6,100.0,927.9,0.0,36.0,253.0,17523.5
OliverWyman-Navigator,3034,345.1,76.0,1924.3,0.0,26.0,216.0,80584.0
IowaStateLW-STEM,3103,350.2,73.0,1438.7,0.0,24.0,211.0,48253.0
PandemicCentral-USCounty,3120,413.0,88.7,1655.6,0.0,25.8,270.5,43079.2
FAIR-NRAR,3137,413.6,82.9,1667.5,0.0,24.2,275.6,60186.5
JHUAPL-Bucky,3141,432.6,96.1,2109.9,0.0,34.9,281.5,73545.5
JHU_IDD-CovidSP,3141,477.3,104.5,1910.3,0.0,29.1,331.9,63240.1
UpstateSU-GRU,2770,500.0,94.0,1912.2,0.0,29.0,315.0,60363.0
Google_Harvard-CPF,3139,651.7,121.3,2874.9,0.0,32.6,438.2,112770.6
UVA-Ensemble,3131,709.9,80.7,8128.6,0.0,25.7,273.0,299991.5
CU-select,3028,917.4,116.0,5142.4,0.0,43.0,396.0,178607.0
MITCovAlliance-SIR,3010,1169.0,296.1,4387.2,0.0,110.0,834.8,160565.3
