,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,418.2,86.0,1892.4,0.0,28.0,250.0,53372.0
COVIDhub-baseline,3141,433.7,95.0,1809.4,0.0,30.0,288.0,42540.0
CEID-Walk,3141,439.1,97.5,1804.6,0.0,31.7,290.7,40503.8
IowaStateLW-STEM,3103,464.2,108.0,2252.3,0.0,35.0,311.0,85880.0
COVIDhub-ensemble,3141,479.3,101.0,1808.5,0.0,31.0,331.0,52034.0
FAIR-NRAR,3137,497.2,106.7,2002.5,0.0,33.0,323.4,68452.9
JHU_IDD-CovidSP,3141,524.3,124.4,2046.6,0.0,36.0,374.0,57746.7
PandemicCentral-USCounty,3075,546.5,122.0,2354.0,0.0,39.9,364.0,83101.6
LNQ-ens1,3140,605.6,132.5,2230.0,0.0,39.9,424.9,68234.5
LANL-GrowthRate,3110,618.9,119.0,3596.6,0.0,41.0,363.0,100817.5
Google_Harvard-CPF,3140,625.4,110.3,3030.3,0.0,31.7,358.6,89432.6
CU-select,3015,751.6,180.0,3325.2,0.0,71.0,475.0,107623.0
UVA-Ensemble,3131,966.9,151.2,8722.0,0.0,45.9,476.3,423419.5
JHUAPL-Bucky,3141,989.6,180.1,6841.3,0.0,61.9,559.2,228659.2
MITCovAlliance-SIR,3003,1467.1,375.8,5857.8,0.0,144.0,1037.0,232576.5
