,total_deaths_2020-05-03,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
YYG-ParamSearch,71056,104156.4,107217,36474.4,36161,313.4,0.9%
COVIDhub-ensemble,71056,102955.0,107217,35273.0,36161,-888.0,-2.5%
LANL-GrowthRate,71056,107313.7,107217,39631.7,36161,3470.7,9.6%
UCLA-SuEIR,71056,98748.5,107217,31066.5,36161,-5094.5,-14.1%
MOBS-GLEAM_COVID,71056,98299.5,107217,30617.5,36161,-5543.5,-15.3%
CU-select,71056,109437.0,107217,41755.0,36161,5594.0,15.5%
IHME-CurveFit,71056,110259.1,107217,42577.1,36161,6416.1,17.7%
CovidAnalytics-DELPHI,71056,111124.0,107217,43442.0,36161,7281.0,20.1%
UT-Mobility,71056,92905.4,107217,25223.4,36161,-10937.6,-30.2%
COVIDhub-baseline,71056,116827.1,107217,49145.1,36161,12984.1,35.9%
IowaStateLW-STEM,71056,90794.0,107217,23112.0,36161,-13049.0,-36.1%
Baseline,71056,117057.3,107217,49375.3,36161,13214.3,36.5%
NotreDame-FRED,71056,,107217,,36161,,
UMass-MechBayes,71056,,107217,,36161,,
