,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,16.2,10.0,21.0,0.0,2.5,19.0,109.0
YYG-ParamSearch,51,26.1,8.4,42.0,0.3,2.1,25.8,200.8
COVIDhub-ensemble,51,26.3,12.9,39.7,0.3,4.3,23.9,171.1
LANL-GrowthRate,51,28.1,8.8,49.7,0.1,2.6,23.5,293.0
UCLA-SuEIR,51,30.1,12.8,46.8,0.1,5.3,35.3,268.7
Baseline,51,32.1,10.7,51.0,0.0,2.6,32.1,255.1
CovidAnalytics-DELPHI,51,32.3,10.0,48.2,0.0,3.0,40.5,205.0
UT-Mobility,51,34.2,12.0,49.1,0.0,4.5,42.5,204.0
MOBS-GLEAM_COVID,50,35.3,7.7,59.3,0.2,3.0,39.0,261.4
CU-select,50,41.3,20.0,59.5,0.0,8.0,58.0,349.0
COVIDhub-baseline,51,45.3,17.0,71.5,0.0,3.5,55.0,348.0
JHU_IDD-CovidSP,51,66.3,27.4,108.0,0.3,12.3,54.3,471.3
Covid19Sim-Simulator,51,67.9,38.4,82.0,0.2,8.4,98.3,301.1
USACE-ERDC_SEIR,51,68.7,13.2,133.8,0.3,3.7,70.4,724.4
IowaStateLW-STEM,49,76.6,29.0,123.5,0.0,4.0,80.0,655.0
UA-EpiCovDA,51,80.3,32.0,102.7,0.0,12.0,120.5,390.0
PSI-DRAFT,51,100.8,19.0,228.4,0.0,5.0,78.0,1338.0
Auquan-SEIR,51,266.3,94.0,540.0,2.0,34.0,255.5,3339.0
