,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,6057.9,361.0,15361.5,0.0,49.0,2320.0,72361.0
UCLA-SuEIR,51,9314.2,437.0,31569.3,0.8,48.6,2856.4,205647.0
LANL-GrowthRate,51,13845.0,361.8,45184.6,0.0,27.8,2919.7,303675.3
YYG-ParamSearch,51,14713.7,745.6,37949.7,0.1,35.8,3500.9,186874.1
COVIDhub-ensemble,51,18152.3,797.5,58903.5,0.1,80.6,5159.7,351470.8
UT-Mobility,51,20121.8,661.2,63687.7,0.0,32.1,5088.1,397080.0
CU-select,50,28092.3,729.0,99385.9,0.0,148.0,9702.5,656100.0
IHME-CurveFit,51,49195.6,821.1,136097.9,1.8,121.7,7413.8,656231.2
MOBS-GLEAM_COVID,50,49951.8,1435.5,164227.7,0.0,128.6,8994.9,841296.8
COVIDhub-baseline,51,53119.3,900.0,183432.7,0.0,65.0,11890.0,1026169.0
CovidAnalytics-DELPHI,51,54051.4,2500.0,145152.9,1.0,170.0,19460.5,600625.0
Baseline,51,55785.4,1033.2,240248.4,0.0,57.4,4383.9,1629999.4
USACE-ERDC_SEIR,51,76680.5,1028.9,235897.3,0.3,50.1,18164.6,1339645.4
IowaStateLW-STEM,49,80628.6,2209.0,364780.1,0.0,324.0,10868.1,2547216.0
PSI-DRAFT,51,193787.1,1369.0,1020121.1,0.0,117.1,10392.1,7260330.2
Auquan-SEIR,51,324146.6,9025.0,1391890.7,4.0,1332.5,65930.5,9572836.0
JHU_IDD-CovidSP,51,1020796.4,37694.2,3366524.1,9.2,3676.7,262678.3,20848619.8
