,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,54170.0,14185.6,165434.2,0.4,1112.4,39728.2,1144921.4
JCB-PRM,51,61788.4,9714.5,146617.2,0.0,1348.7,39885.4,879785.2
USC-SI_kJalpha,51,72795.4,7056.0,150491.1,0.0,1090.0,66336.5,659344.0
YYG-ParamSearch,51,80347.7,13609.6,152805.9,44.9,1314.5,64945.7,650846.9
UCLA-SuEIR,51,85568.9,14361.9,162670.4,0.5,2086.2,57079.8,712310.6
Covid19Sim-Simulator,51,89046.4,16264.0,172823.2,4.2,2292.4,84528.8,941192.5
IowaStateLW-STEM,49,103872.9,13689.0,261631.7,1.0,1681.0,60580.0,1692601.0
Baseline,51,114888.8,14093.1,253347.5,0.0,1377.0,61942.3,1196523.4
CovidAnalytics-DELPHI,51,123170.9,31329.0,194348.7,1.0,2426.0,184045.0,946729.0
PSI-DRAFT,51,128319.5,18769.0,270908.6,0.0,5556.5,104242.5,1319052.2
LANL-GrowthRate,51,136506.7,29380.0,220304.4,0.0,6019.2,186359.9,873177.0
IHME-CurveFit,51,187415.7,10787.9,505560.8,0.4,1386.6,110676.6,2766775.9
JHUAPL-Bucky,51,193701.3,16172.8,880447.2,4.9,1968.5,54515.4,6234020.2
WalmartLabsML-LogForecasting,51,233233.2,42471.0,441340.1,0.0,5689.2,170537.2,1806643.6
NotreDame-mobility,51,233468.4,14988.3,707592.9,3.1,3157.9,126454.1,4633601.0
USACE-ERDC_SEIR,51,389334.4,22122.0,797255.3,11.6,1669.8,170063.3,3105869.8
RobertWalraven-ESG,51,430031.5,39529.4,1255774.0,0.0,9569.7,218233.4,7164562.3
MITCovAlliance-SIR,51,916010.2,43500.7,4507084.7,0.2,3698.8,143737.5,32084985.5
Columbia_UNC-SurvCon,51,12098247.4,27225.0,79814996.8,0.0,3880.0,370922.5,569872384.0
