,count,mean,median,std,min,25%,75%,max
USACE-ERDC_SEIR,51,171641.4,1590.0,864023.4,0.8,152.7,28056.1,6057870.1
JHU_IDD-CovidSP,51,248090.5,16640.1,764117.4,0.6,1606.6,157002.6,4918429.8
IHME-CurveFit,51,263355.4,4067.2,1331733.3,0.1,503.5,32876.0,9471385.5
CovidAnalytics-DELPHI,51,285972.7,1681.0,918442.0,0.0,324.0,38250.5,4848804.0
OliverWyman-Navigator,51,289924.7,2115.8,1555786.5,0.0,62.8,7116.6,11021868.8
Covid19Sim-Simulator,51,293189.5,1373.3,1141362.0,0.0,59.1,10772.6,5722972.5
COVIDhub-ensemble,51,293877.0,1525.9,1683344.5,0.3,41.5,15208.5,11976582.5
UMass-MechBayes,51,296845.6,1681.0,1784841.2,0.0,44.5,17126.5,12759184.0
UT-Mobility,51,301504.9,9801.0,1587059.1,0.0,572.5,47897.1,11323225.0
USC-SI_kJalpha,51,333452.0,7722.7,1096894.4,0.1,167.7,33198.7,5433093.2
YYG-ParamSearch,51,343017.5,2580.4,1776124.7,0.5,295.3,19336.8,12418332.0
CU-select,51,348652.4,3844.0,1221135.1,0.0,156.5,144500.0,8346321.0
IowaStateLW-STEM,49,362349.8,3481.0,1353435.4,1.0,342.5,47004.5,7901721.0
UCLA-SuEIR,51,435275.7,2764.5,2173026.8,0.0,426.6,18252.2,15174057.0
GT-DeepCOVID,41,436574.0,6061.2,1726320.6,1.8,447.0,58478.6,11712062.0
MOBS-GLEAM_COVID,50,461086.3,4676.8,2034209.2,0.9,763.5,16923.9,13652275.7
Baseline,51,463958.5,6195.9,2170743.5,0.1,345.1,32027.2,14948165.2
COVIDhub-baseline,51,472626.2,6365.8,2185393.2,0.0,280.4,40339.3,15081228.4
LANL-GrowthRate,51,477723.4,1717.2,2705172.1,0.3,97.1,12845.8,19184928.3
UA-EpiCovDA,51,515212.9,7396.0,2461137.6,0.0,533.0,30029.0,17123044.0
NotreDame-mobility,51,521200.3,3451.0,2226852.3,4.7,402.1,66049.2,14726148.8
Auquan-SEIR,51,590221.4,2916.0,2225146.7,0.0,158.5,35168.5,13965169.0
PSI-DRAFT,51,762020.3,9025.0,2830877.6,1.0,552.5,63037.0,17568672.2
MITCovAlliance-SIR,51,1190549.4,12444.8,4529773.6,4.6,835.4,159333.0,28341792.3
RobertWalraven-ESG,51,1586657.8,8326.5,7306537.3,0.8,243.0,88261.0,49921290.2
CovidActNow-SEIR_CAN,51,3173766.4,13925.9,10501705.8,9.8,342.8,80260.6,48508217.8
