,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,288672.7,6055.7,1356577.1,1.8,431.4,29716.4,9481514.8
CovidAnalytics-DELPHI,51,331676.6,5329.0,1094584.9,4.0,362.0,65786.5,6492304.0
Covid19Sim-Simulator,51,355449.9,2859.0,1442508.9,0.2,323.4,32842.7,8496141.1
YYG-ParamSearch,51,360288.2,5597.3,1888646.3,0.3,714.1,21914.9,13215779.0
LANL-GrowthRate,51,508228.3,2987.8,2735112.1,0.0,147.5,37225.4,19269377.4
UCLA-SuEIR,51,519405.2,6241.1,2327693.3,11.3,1432.6,65657.2,16090873.7
USACE-ERDC_SEIR,51,595793.4,4082.2,2335634.1,0.0,299.8,62444.1,13093666.3
MITCovAlliance-SIR,51,685396.6,8268.9,2526470.4,1.8,696.7,207928.1,17093961.3
SWC-TerminusCM,48,715293.9,8649.0,2986242.3,0.0,485.0,81800.0,19589476.0
IowaStateLW-STEM,49,775384.5,5476.0,3170470.0,1.0,564.5,61808.5,20866624.0
USC-SI_kJalpha,51,978058.2,3042.2,5738945.2,0.2,130.2,20029.2,40811809.8
PSI-DRAFT,51,1097815.8,10201.0,4319088.0,1.0,552.5,69548.6,22958472.2
Baseline,51,2143260.8,7569.0,11625168.6,0.1,721.4,81098.7,81615737.2
NotreDame-mobility,51,8545559.0,7686.8,56261744.7,16.9,869.2,83269.2,401930790.2
