,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,6858064.5,67600.0,29743318.0,4.0,9342.5,1465157.0,201526416.0
IowaStateLW-STEM,49,8443583.2,261121.0,41144856.3,121.0,22805.0,2579405.0,292239025.0
UCLA-SuEIR,51,8987918.4,224177.8,52848561.7,14.0,46094.9,1008761.2,377412401.4
COVIDhub-baseline,51,15911805.7,268324.0,74324246.2,9.0,14280.5,1229192.5,492262969.0
CovidAnalytics-DELPHI,51,18639264.9,1901641.0,69017961.5,1089.0,53594.5,3205890.5,407918809.0
Covid19Sim-Simulator,51,20687512.9,497450.2,85486854.5,15.2,68410.6,3448045.3,567061945.4
Geneva-DetGrowth,51,23689097.5,148678.4,150341054.6,0.1,10181.9,1295856.9,1074085003.3
CovidActNow-SEIR_CAN,51,23832791.0,160934.5,119054981.3,35.8,19308.7,1103237.3,820818896.6
USC-SI_kJalpha,51,27845425.2,186476.1,167923991.7,16.4,16972.3,1825558.2,1193164985.5
USACE-ERDC_SEIR,51,29973010.0,2448679.7,117178017.4,133.9,113508.0,6563540.6,781643588.8
LANL-GrowthRate,51,48394254.4,2416325.2,281974462.5,121.0,138885.1,6068316.1,2018755037.2
JHU_IDD-CovidSP,51,78593013.6,2792241.0,291770756.8,256.7,178698.0,15252452.2,1787540899.7
RobertWalraven-ESG,51,217125234.6,11294506.1,726153941.4,1649.4,651329.8,21408652.0,3119925244.3
