,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,7581252739.6,692031942.2,25471625097.2,2490084.0,228440844.1,5639801254.2,177881075840.2
CU-select,51,9311868445.1,1070467524.0,35040145392.2,41616.0,183492305.0,4570421985.0,248004000000.0
Covid19Sim-Simulator,51,10886550640.7,2177774475.1,28590315441.7,172741.1,433441570.9,10061815817.3,190038098077.8
BPagano-RtDriven,51,11090330501.0,2555979914.9,23559203303.4,449168.0,325636722.9,11822852031.8,140913297609.6
JHUAPL-Bucky,51,11737792453.6,1687154257.4,33037124169.4,870413.3,397433060.1,12582286945.4,229332612439.8
JCB-PRM,51,11950596076.9,2045661976.1,30035001485.1,1852073.4,407500401.9,10736321324.1,195107855638.8
COVIDhub-baseline,51,12570413949.7,2040690276.0,33014173120.8,1252161.0,454443996.5,9634244928.5,219689064100.0
USC-SI_kJalpha,51,12920079260.2,2394144900.0,29008756339.5,511225.0,520407145.0,9129599888.0,169613832964.0
IowaStateLW-STEM,49,13355250939.1,2876498689.0,36666859418.6,1560001.0,554922338.5,10941249312.5,252333419584.0
JHU_IDD-CovidSP,51,18773089041.7,3695619035.8,46211541934.0,125198.0,1305271078.7,17314574193.4,298612979592.2
UCLA-SuEIR,51,21650199818.2,4552888247.3,51467728471.1,6889860.5,1071916359.5,14642602216.0,312182109215.3
CovidAnalytics-DELPHI,51,26863977912.7,5788775056.0,62535572232.3,8779369.0,1089192890.0,17211209122.0,358784228196.0
