,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,34.7,13.1,49.7,0.0,4.0,39.2,238.4
UA-EpiCovDA,51,41.2,16.0,62.2,1.0,4.0,51.5,367.0
UCLA-SuEIR,51,41.5,25.0,52.9,0.6,5.1,69.9,300.9
UMass-MechBayes,51,45.3,23.0,72.3,0.0,4.5,45.5,404.0
COVIDhub-ensemble,51,45.5,22.2,60.4,0.0,4.1,65.4,306.9
IHME-CurveFit,51,47.4,23.3,57.0,1.4,5.8,65.3,257.0
Baseline,51,52.0,22.9,66.3,0.3,4.4,71.9,272.6
UT-Mobility,51,53.3,30.0,63.4,0.0,7.5,80.0,269.0
OliverWyman-Navigator,51,53.3,29.5,72.7,1.0,8.4,62.3,402.1
COVIDhub-baseline,51,57.4,22.0,71.9,0.0,4.1,82.5,282.9
Covid19Sim-Simulator,51,60.3,27.8,83.1,0.4,7.3,68.0,373.9
MOBS-GLEAM_COVID,50,61.9,27.1,79.7,0.4,8.7,83.9,383.8
LANL-GrowthRate,51,62.4,34.0,91.3,0.4,5.3,78.6,498.8
CovidAnalytics-DELPHI,51,62.6,20.0,110.3,1.0,6.5,64.0,588.0
IowaStateLW-STEM,49,74.1,31.0,107.0,0.0,6.5,96.5,562.0
Auquan-SEIR,51,78.0,24.0,143.2,0.0,7.0,88.0,883.0
PSI-DRAFT,51,87.5,36.0,225.4,0.0,8.0,74.5,1564.0
CovidActNow-SEIR_CAN,43,112.7,50.4,259.4,2.9,18.5,109.5,1819.9
JHU_IDD-CovidSP,51,115.8,58.4,164.9,1.6,24.6,110.4,1005.1
USACE-ERDC_SEIR,51,129.8,48.8,200.7,0.0,7.2,180.9,1090.2
CU-select,51,148.8,56.0,286.0,0.0,11.0,130.5,1368.0
NotreDame-mobility,51,180.8,15.8,924.8,0.0,7.0,48.7,6621.7
