,count,mean,median,std,min,25%,75%,max
USACE-ERDC_SEIR,51,526940.1,5543.8,3015229.0,0.5,752.7,82028.3,21493976.4
CovidAnalytics-DELPHI,51,704333.3,7056.0,2194941.9,1.0,1272.5,84781.0,12503296.0
Covid19Sim-Simulator,51,744568.0,3399.5,2969527.2,1.6,303.9,65372.3,17265043.0
IHME-CurveFit,51,884133.1,13252.0,4310855.0,0.2,780.1,164836.9,30643504.8
YYG-ParamSearch,51,1080102.3,6596.0,5600392.2,0.0,1848.6,43523.5,38824530.8
IowaStateLW-STEM,49,1233010.1,9216.0,4820092.5,0.0,1849.0,163802.5,24980004.0
USC-SI_kJalpha,51,1683853.1,47670.7,5087741.1,0.0,1142.3,244179.2,27042188.9
UCLA-SuEIR,51,1709573.4,18268.8,7925887.0,0.0,2391.6,92346.0,53938437.4
Baseline,51,1740743.2,22286.2,7682360.3,1.7,1471.9,172617.3,51556502.9
LANL-GrowthRate,51,1831198.4,10907.6,9613464.9,0.3,1101.7,167572.0,67363420.4
Auquan-SEIR,51,2336217.2,27889.0,8903985.3,9.0,3034.0,373357.0,57714409.0
MITCovAlliance-SIR,51,2476831.6,38317.6,8765215.4,0.1,5195.7,449196.1,54595336.3
