,total_deaths_2020-07-26,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
OliverWyman-Navigator,147782,175430.2,176399,28495.2,28617,-121.8,-0.4%
UA-EpiCovDA,147782,175808.0,176399,28873.0,28617,256.0,0.9%
LNQ-ens1,147782,174936.5,176399,28001.5,28617,-615.5,-2.2%
Karlen-pypm,147782,173601.2,176399,26666.2,28617,-1950.8,-6.8%
QJHong-Encounter,147782,177766.3,176399,30831.3,28617,2214.3,7.7%
COVIDhub-ensemble,147782,173270.0,176399,26335.0,28617,-2282.0,-8.0%
CovidAnalytics-DELPHI,147782,173270.0,176399,26335.0,28617,-2282.0,-8.0%
MOBS-GLEAM_COVID,147782,177932.9,176399,30997.9,28617,2380.9,8.3%
YYG-ParamSearch,147782,172946.7,176399,26011.7,28617,-2605.3,-9.1%
UCLA-SuEIR,147782,172446.1,176399,25511.1,28617,-3105.9,-10.9%
JCB-PRM,147782,178764.3,176399,31829.3,28617,3212.3,11.2%
GT-DeepCOVID,147782,171994.8,176399,25059.8,28617,-3557.2,-12.4%
COVIDhub-baseline,147782,171850.3,176399,24915.3,28617,-3701.7,-12.9%
IHME-CurveFit,147782,171849.3,176399,24914.3,28617,-3702.7,-12.9%
Baseline,147782,171624.6,176399,24689.6,28617,-3927.4,-13.7%
Columbia_UNC-SurvCon,147782,171177.0,176399,24242.0,28617,-4375.0,-15.3%
UMass-MechBayes,147782,170630.0,176399,23695.0,28617,-4922.0,-17.2%
JHU_IDD-CovidSP,147782,180990.0,176399,34055.0,28617,5438.0,19.0%
Covid19Sim-Simulator,147782,169148.4,176399,22213.4,28617,-6403.6,-22.4%
epiforecasts-ensemble1,147782,182625.0,176399,35690.0,28617,7073.0,24.7%
CU-select,147782,182628.0,176399,35693.0,28617,7076.0,24.7%
IowaStateLW-STEM,147782,167934.0,176399,20999.0,28617,-7618.0,-26.6%
STH-3PU,147782,183345.0,176399,36410.0,28617,7793.0,27.2%
USACE-ERDC_SEIR,147782,184189.0,176399,37254.0,28617,8637.0,30.2%
USC-SI_kJalpha,147782,166263.0,176399,19328.0,28617,-9289.0,-32.5%
NotreDame-mobility,147782,165979.1,176399,19044.1,28617,-9572.9,-33.5%
UMich-RidgeTfReg,147782,165705.2,176399,18770.2,28617,-9846.8,-34.4%
RobertWalraven-ESG,147782,164566.4,176399,17631.4,28617,-10985.6,-38.4%
UCM_MESALab-FoGSEIR,147782,163717.0,176399,16782.0,28617,-11835.0,-41.4%
LANL-GrowthRate,147782,163028.2,176399,16093.2,28617,-12523.8,-43.8%
PSI-DRAFT,147782,188972.0,176399,42037.0,28617,13420.0,46.9%
MITCovAlliance-SIR,147782,156810.2,176399,9875.2,28617,-18741.8,-65.5%
UT-Mobility,147782,197221.0,176399,50286.0,28617,21669.0,75.7%
DDS-NBDS,147782,211668.7,176399,64733.7,28617,36116.7,126.2%
CMU-TimeSeries,147782,,176399,,28617,,
GT_CHHS-COVID19,147782,,176399,,28617,,
NotreDame-FRED,147782,,176399,,28617,,
