,total_deaths_2020-11-22,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
QJHong-Encounter,258704,335832.2,337631,79050.2,78927,123.2,0.2%
JCB-PRM,258704,332996.6,337631,76214.6,78927,-2712.4,-3.4%
JHUAPL-Bucky,258704,339225.9,337631,82443.9,78927,3516.9,4.5%
Covid19Sim-Simulator,258704,340245.3,337631,83463.3,78927,4536.3,5.7%
CovidAnalytics-DELPHI,258704,327561.0,337631,70779.0,78927,-8148.0,-10.3%
IHME-CurveFit,258704,324309.9,337631,67527.9,78927,-11399.1,-14.4%
Columbia_UNC-SurvCon,258704,347565.0,337631,90783.0,78927,11856.0,15.0%
PSI-DRAFT,258704,323723.0,337631,66941.0,78927,-11986.0,-15.2%
IBF-TimeSeries,258704,322097.0,337631,65315.0,78927,-13612.0,-17.2%
Karlen-pypm,258704,349730.6,337631,92948.6,78927,14021.6,17.8%
JHU_IDD-CovidSP,258704,320099.5,337631,63317.5,78927,-15609.5,-19.8%
IowaStateLW-STEM,258704,318078.0,337631,61296.0,78927,-17631.0,-22.3%
UCLA-SuEIR,258704,311631.7,337631,54849.7,78927,-24077.3,-30.5%
LANL-GrowthRate,258704,309101.5,337631,52319.5,78927,-26607.5,-33.7%
Baseline,258704,308146.3,337631,51364.3,78927,-27562.7,-34.9%
COVIDhub-baseline,258704,307232.7,337631,50450.7,78927,-28476.3,-36.1%
NotreDame-mobility,258704,301902.7,337631,45120.7,78927,-33806.3,-42.8%
UCM_MESALab-FoGSEIR,258704,290104.0,337631,33322.0,78927,-45605.0,-57.8%
WalmartLabsML-LogForecasting,258704,275841.9,337631,19059.9,78927,-59867.1,-75.9%
USACE-ERDC_SEIR,258704,406598.5,337631,149816.5,78927,70889.5,89.8%
NotreDame-FRED,258704,,337631,,78927,,
