,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,599449.8,100662.4,1352325.5,13.8,21398.2,350062.0,6560445.5
JCB-PRM,51,877742.9,44287.8,2935261.7,352.0,10610.9,188354.6,17695852.1
BPagano-RtDriven,51,1012945.7,127279.1,2518895.8,40.7,13484.3,667470.2,14779503.6
LANL-GrowthRate,51,1043506.5,170569.0,2878866.3,49.0,16650.0,571540.0,16345849.0
NotreDame-mobility,51,1719745.4,321277.2,3535972.6,80.6,93960.4,1377347.5,18897538.1
IowaStateLW-STEM,49,1907010.1,198916.0,4593788.8,324.0,23882.5,922689.0,20811844.0
COVIDhub-baseline,51,1959680.8,233906.3,4988307.1,81.0,37996.0,1059085.5,26824709.1
Baseline,51,1960291.7,307391.0,4973942.6,400.0,28369.2,1082407.9,27230505.8
JHUAPL-Bucky,51,2530039.8,153135.9,7601544.0,6.4,15407.6,1208264.5,50465387.9
UCLA-SuEIR,51,3001438.0,516483.1,6749884.0,1207.5,57731.0,1794127.3,32540195.5
CovidAnalytics-DELPHI,51,3049581.4,338724.0,6964452.8,324.0,29484.5,1089680.5,29767936.0
PSI-DRAFT,51,3411813.0,250000.0,7019078.7,16.0,24063.1,2793942.5,36905625.0
WalmartLabsML-LogForecasting,51,4146877.8,920846.9,7840044.6,1513.0,299087.2,3380478.6,34839068.3
USACE-ERDC_SEIR,51,10533332.6,156411.6,28746900.3,188.3,16903.9,3332866.2,147791967.3
Columbia_UNC-SurvCon,50,20980135.4,1020100.0,56904362.8,400.0,65462.5,6153762.5,286320241.0
