,total_deaths_2020-06-14,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
UCLA-SuEIR,118629,119526.6,122457,3794.6,3828.0,-33.4,-0.9%
IHME-CurveFit,118629,119383.4,122457,3651.4,3828.0,-176.6,-4.6%
UMass-MechBayes,118629,119804.0,122457,4072.0,3828.0,244.0,6.4%
YYG-ParamSearch,118629,119877.2,122457,4145.2,3828.0,317.2,8.3%
UT-Mobility,118629,119913.5,122457,4181.5,3828.0,353.5,9.2%
MOBS-GLEAM_COVID,118629,120022.6,122457,4290.6,3828.0,462.6,12.1%
Baseline,118629,120152.3,122457,4420.3,3828.0,592.3,15.5%
OliverWyman-Navigator,118629,120224.5,122457,4492.5,3828.0,664.5,17.4%
PSI-DRAFT,118629,120261.0,122457,4529.0,3828.0,701.0,18.3%
JHU_IDD-CovidSP,118629,120262.6,122457,4530.6,3828.0,702.6,18.4%
CovidAnalytics-DELPHI,118629,120461.0,122457,4729.0,3828.0,901.0,23.5%
Covid19Sim-Simulator,118629,120462.2,122457,4730.2,3828.0,902.2,23.6%
STH-3PU,118629,120598.0,122457,4866.0,3828.0,1038.0,27.1%
Imperial-combined,118629,120630.0,122457,4898.0,3828.0,1070.0,28.0%
COVIDhub-ensemble,118629,120731.8,122457,4999.8,3828.0,1171.8,30.6%
COVIDhub-baseline,118629,120749.0,122457,5017.0,3828.0,1189.0,31.1%
CU-select,118629,120840.0,122457,5108.0,3828.0,1280.0,33.4%
GT-DeepCOVID,118629,120876.3,122457,5144.3,3828.0,1316.3,34.4%
epiforecasts-ensemble1,118629,121335.0,122457,5603.0,3828.0,1775.0,46.4%
LANL-GrowthRate,118629,121625.6,122457,5893.6,3828.0,2065.6,54.0%
IowaStateLW-STEM,118629,121665.0,122457,5933.0,3828.0,2105.0,55.0%
CovidActNow-SEIR_CAN,118629,121764.0,122457,6032.0,3828.0,2204.0,57.6%
USACE-ERDC_SEIR,118629,116344.0,122457,612.0,3828.0,-3216.0,-84.0%
UA-EpiCovDA,118629,125251.0,122457,9519.0,3828.0,5691.0,148.7%
Auquan-SEIR,118629,131430.0,122457,15698.0,3828.0,11870.0,310.1%
GT_CHHS-COVID19,118629,,122457,,3828.0,,
NotreDame-FRED,118629,,122457,,3828.0,,
SWC-TerminusCM,118629,,122457,,3828.0,,
