,total_deaths_2020-05-31,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
CovidAnalytics-DELPHI,107830,119090.0,122457,14709.0,14627,82.0,0.6%
MOBS-GLEAM_COVID,107830,118850.8,122457,14469.8,14627,-157.2,-1.1%
IHME-CurveFit,107830,118813.8,122457,14432.8,14627,-194.2,-1.3%
LANL-GrowthRate,107830,119704.7,122457,15323.7,14627,696.7,4.8%
UCLA-SuEIR,107830,118203.2,122457,13822.2,14627,-804.8,-5.5%
UT-Mobility,107830,118070.7,122457,13689.7,14627,-937.3,-6.4%
GT-DeepCOVID,107830,120416.6,122457,16035.6,14627,1408.6,9.6%
PSI-DRAFT,107830,120537.0,122457,16156.0,14627,1529.0,10.5%
YYG-ParamSearch,107830,121293.7,122457,16912.7,14627,2285.7,15.6%
COVIDhub-ensemble,107830,121663.6,122457,17282.6,14627,2655.6,18.2%
IowaStateLW-STEM,107830,121666.0,122457,17285.0,14627,2658.0,18.2%
SWC-TerminusCM,107830,116322.0,122457,11941.0,14627,-2686.0,-18.4%
UMass-MechBayes,107830,121946.0,122457,17565.0,14627,2938.0,20.1%
Baseline,107830,123415.3,122457,19034.3,14627,4407.3,30.1%
COVIDhub-baseline,107830,123843.8,122457,19462.8,14627,4835.8,33.1%
Covid19Sim-Simulator,107830,111267.4,122457,6886.4,14627,-7740.6,-52.9%
USACE-ERDC_SEIR,107830,111013.4,122457,6632.4,14627,-7994.6,-54.7%
CU-select,107830,127648.0,122457,23267.0,14627,8640.0,59.1%
UA-EpiCovDA,107830,127950.0,122457,23569.0,14627,8942.0,61.1%
JHU_IDD-CovidSP,107830,130229.6,122457,25848.6,14627,11221.6,76.7%
Auquan-SEIR,107830,133275.0,122457,28894.0,14627,14267.0,97.5%
CovidActNow-SEIR_CAN,107830,,122457,,14627,,
GT_CHHS-COVID19,107830,,122457,,14627,,
NotreDame-FRED,107830,,122457,,14627,,
