,total_deaths_2020-04-26,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Imperial-combined,57885,66851.0,69867,11970.0,11982.0,-12.0,-0.1%
Baseline,57885,66826.1,69867,11945.1,11982.0,-36.9,-0.3%
YYG-ParamSearch,57885,66041.3,69867,11160.3,11982.0,-821.7,-6.9%
COVIDhub-baseline,57885,67757.0,69867,12876.0,11982.0,894.0,7.5%
Geneva-DetGrowth,57885,64604.0,69867,9723.0,11982.0,-2259.0,-18.9%
LANL-GrowthRate,57885,69410.4,69867,14529.4,11982.0,2547.4,21.3%
CU-select,57885,63607.0,69867,8726.0,11982.0,-3256.0,-27.2%
MOBS-GLEAM_COVID,57885,63029.3,69867,8148.3,11982.0,-3833.7,-32.0%
COVIDhub-ensemble,57885,62752.2,69867,7871.2,11982.0,-4110.8,-34.3%
IHME-CurveFit,57885,62422.8,69867,7541.8,11982.0,-4440.2,-37.1%
UT-Mobility,57885,58719.5,69867,3838.5,11982.0,-8143.5,-68.0%
JHU_IDD-CovidSP,57885,55828.0,69867,947.0,11982.0,-11035.0,-92.1%
CovidAnalytics-DELPHI,57885,,69867,,11982.0,,
IowaStateLW-STEM,57885,,69867,,11982.0,,
UMass-MechBayes,57885,,69867,,11982.0,,
