,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,879610.7,144733.7,2272413.7,353.4,34259.5,496780.8,12363604.7
JHUAPL-Bucky,51,1055024.7,37328.9,2630885.6,7.7,7568.0,678727.1,12540716.1
LANL-GrowthRate,51,1095575.7,103041.0,3905075.5,4.0,13060.0,451824.2,24388782.2
Covid19Sim-Simulator,51,1286118.9,93054.1,6100206.3,135.0,14589.3,508172.9,43530832.2
JCB-PRM,51,1390817.2,82354.0,5963404.4,21.4,14088.4,297334.9,42141430.4
JHU_IDD-CovidSP,51,1834020.5,211354.7,4482572.8,0.4,16137.2,1319473.0,27437901.1
UCLA-SuEIR,51,2340371.9,116097.2,11119112.3,2.0,22271.0,490848.8,79112257.8
Baseline,51,2489926.9,124609.0,11275579.8,97.2,15532.1,471132.1,79530724.0
COVIDhub-baseline,51,2507094.6,123984.8,11459580.3,144.0,21528.3,558392.2,81057387.9
IowaStateLW-STEM,49,2550605.6,218089.0,11233744.6,169.0,16524.5,647257.0,79370281.0
CovidAnalytics-DELPHI,51,3046294.4,202500.0,15863149.0,4.0,16901.0,980424.0,113294736.0
Wadhwani_AI-BayesOpt,45,3057402.1,222880.1,10429375.7,98.1,30330.4,1173372.6,70592050.7
Columbia_UNC-SurvCon,51,3331495.5,394384.0,7184255.7,676.0,48404.0,2485484.5,33269824.0
NotreDame-mobility,51,5482513.5,408388.7,20507279.2,1179.7,47153.9,1601738.3,141070865.2
WalmartLabsML-LogForecasting,51,8317625.7,1301084.9,21899469.4,752.8,246416.7,3878527.0,141053465.4
PSI-DRAFT,51,10730973.9,199809.0,57803927.0,49.0,15932.5,1487547.1,412780489.0
