,total_deaths_2020-11-29,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
JCB-PRM,269518,398503.9,402962,131630.9,133444,-1813.1,-1.4%
QJHong-Encounter,269518,390164.7,402962,123291.7,133444,-10152.3,-7.6%
Covid19Sim-Simulator,269518,410740.6,402962,143867.6,133444,10423.6,7.8%
JHUAPL-Bucky,269518,375225.4,402962,108352.4,133444,-25091.6,-18.8%
IBF-TimeSeries,269518,354837.0,402962,87964.0,133444,-45480.0,-34.1%
IowaStateLW-STEM,269518,350722.0,402962,83849.0,133444,-49595.0,-37.2%
USACE-ERDC_SEIR,269518,453270.3,402962,186397.3,133444,52953.3,39.7%
Columbia_UNC-SurvCon,269518,345575.0,402962,78702.0,133444,-54742.0,-41.0%
COVIDhub-baseline,269518,336763.0,402962,69890.0,133444,-63554.0,-47.6%
Baseline,269518,335492.4,402962,68619.4,133444,-64824.6,-48.6%
UCLA-SuEIR,269518,329334.5,402962,62461.5,133444,-70982.5,-53.2%
WalmartLabsML-LogForecasting,269518,293949.4,402962,27076.4,133444,-106367.6,-79.7%
