,total_deaths_2021-01-03,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IBF-TimeSeries,357963,396162.0,402962,44582.0,44999,-417.0,-0.9%
QJHong-Encounter,357963,394621.1,402962,43041.1,44999,-1957.9,-4.4%
TTU-squider,357963,394038.0,402962,42458.0,44999,-2541.0,-5.6%
UMich-RidgeTfReg,357963,390337.3,402962,38757.3,44999,-6241.7,-13.9%
UCSD_NEU-DeepGLEAM,357963,389997.2,402962,38417.2,44999,-6581.8,-14.6%
UChicagoCHATTOPADHYAY-UnIT,357963,389509.9,402962,37929.9,44999,-7069.1,-15.7%
MOBS-GLEAM_COVID,357963,388982.2,402962,37402.2,44999,-7596.8,-16.9%
JHU_IDD-CovidSP,357963,388653.5,402962,37073.5,44999,-7925.5,-17.6%
OliverWyman-Navigator,357963,388402.9,402962,36822.9,44999,-8176.1,-18.2%
GT-DeepCOVID,357963,388361.9,402962,36781.9,44999,-8217.1,-18.3%
Karlen-pypm,357963,387677.1,402962,36097.1,44999,-8901.9,-19.8%
Columbia_UNC-SurvCon,357963,387052.0,402962,35472.0,44999,-9527.0,-21.2%
UCM_MESALab-FoGSEIR,357963,386870.0,402962,35290.0,44999,-9709.0,-21.6%
COVIDhub-baseline,357963,386741.7,402962,35161.7,44999,-9837.3,-21.9%
PSI-DRAFT,357963,386451.0,402962,34871.0,44999,-10128.0,-22.5%
LNQ-ens1,357963,386195.8,402962,34615.8,44999,-10383.2,-23.1%
CEID-Walk,357963,385992.2,402962,34412.2,44999,-10586.8,-23.5%
UMass-MechBayes,357963,385966.0,402962,34386.0,44999,-10613.0,-23.6%
Baseline,357963,385866.6,402962,34286.6,44999,-10712.4,-23.8%
LANL-GrowthRate,357963,385107.0,402962,33527.0,44999,-11472.0,-25.5%
Microsoft-DeepSTIA,357963,384967.3,402962,33387.3,44999,-11611.7,-25.8%
COVIDhub-ensemble,357963,384951.0,402962,33371.0,44999,-11628.0,-25.8%
MIT_CritData-GBCF,357963,384344.0,402962,32764.0,44999,-12235.0,-27.2%
BPagano-RtDriven,357963,384336.4,402962,32756.4,44999,-12242.6,-27.2%
CovidAnalytics-DELPHI,357963,383904.0,402962,32324.0,44999,-12675.0,-28.2%
Caltech-CS156,357963,383800.4,402962,32220.4,44999,-12778.6,-28.4%
RobertWalraven-ESG,357963,383207.3,402962,31627.3,44999,-13371.7,-29.7%
IowaStateLW-STEM,357963,383012.0,402962,31432.0,44999,-13567.0,-30.1%
DDS-NBDS,357963,382599.3,402962,31019.3,44999,-13979.7,-31.1%
AIpert-pwllnod,357963,382493.6,402962,30913.6,44999,-14085.4,-31.3%
Covid19Sim-Simulator,357963,381933.8,402962,30353.8,44999,-14645.2,-32.5%
USC-SI_kJalpha,357963,381763.0,402962,30183.0,44999,-14816.0,-32.9%
UCLA-SuEIR,357963,381205.4,402962,29625.4,44999,-15373.6,-34.2%
SteveMcConnell-CovidComplete,357963,381158.0,402962,29578.0,44999,-15421.0,-34.3%
UA-EpiCovDA,357963,380886.0,402962,29306.0,44999,-15693.0,-34.9%
JHUAPL-Bucky,357963,379594.7,402962,28014.7,44999,-16984.3,-37.7%
epiforecasts-ensemble1,357963,377939.0,402962,26359.0,44999,-18640.0,-41.4%
RPI_UW-Mob_Collision,357963,374900.0,402962,23320.0,44999,-21679.0,-48.2%
CU-select,357963,373567.0,402962,21987.0,44999,-23012.0,-51.1%
WalmartLabsML-LogForecasting,357963,366751.8,402962,15171.8,44999,-29827.2,-66.3%
CMU-TimeSeries,357963,,402962,,44999,,
Google_Harvard-CPF,357963,,402962,,44999,,
MITCovAlliance-SIR,357963,,402962,,44999,,
UCSB-ACTS,357963,,402962,,44999,,
Wadhwani_AI-BayesOpt,357963,,402962,,44999,,
