,total_deaths_2020-11-15,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
QJHong-Encounter,247585,349669.1,356522,103462.1,108937,-5474.9,-5.0%
JCB-PRM,247585,342629.8,356522,96422.8,108937,-12514.2,-11.5%
BPagano-RtDriven,247585,333850.4,356522,87643.4,108937,-21293.6,-19.5%
CovidAnalytics-DELPHI,247585,321061.0,356522,74854.0,108937,-34083.0,-31.3%
Columbia_UNC-SurvCon,247585,390560.0,356522,144353.0,108937,35416.0,32.5%
IBF-TimeSeries,247585,318954.0,356522,72747.0,108937,-36190.0,-33.2%
UCLA-SuEIR,247585,306133.9,356522,59926.9,108937,-49010.1,-45.0%
JHUAPL-Bucky,247585,407677.0,356522,161470.0,108937,52533.0,48.2%
IowaStateLW-STEM,247585,301114.0,356522,54907.0,108937,-54030.0,-49.6%
Baseline,247585,299144.1,356522,52937.1,108937,-55999.9,-51.4%
COVIDhub-baseline,247585,298613.2,356522,52406.2,108937,-56530.8,-51.9%
WalmartLabsML-LogForecasting,247585,269767.8,356522,23560.8,108937,-85376.2,-78.4%
USACE-ERDC_SEIR,247585,440637.5,356522,194430.5,108937,85493.5,78.5%
