,total_deaths_2020-11-22,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
JCB-PRM,258704,355749.0,356522,98967.0,97818,1149.0,1.2%
QJHong-Encounter,258704,358243.9,356522,101461.9,97818,3643.9,3.7%
Covid19Sim-Simulator,258704,361890.8,356522,105108.8,97818,7290.8,7.5%
PSI-DRAFT,258704,345688.5,356522,88906.5,97818,-8911.5,-9.1%
CovidAnalytics-DELPHI,258704,345115.0,356522,88333.0,97818,-9485.0,-9.7%
IHME-CurveFit,258704,341874.6,356522,85092.6,97818,-12725.4,-13.0%
JHUAPL-Bucky,258704,369773.3,356522,112991.3,97818,15173.3,15.5%
IBF-TimeSeries,258704,335520.0,356522,78738.0,97818,-19080.0,-19.5%
JHU_IDD-CovidSP,258704,334304.1,356522,77522.1,97818,-20295.9,-20.7%
Columbia_UNC-SurvCon,258704,375943.0,356522,119161.0,97818,21343.0,21.8%
IowaStateLW-STEM,258704,330265.0,356522,73483.0,97818,-24335.0,-24.9%
UCLA-SuEIR,258704,324204.8,356522,67422.8,97818,-30395.2,-31.1%
Baseline,258704,318721.3,356522,61939.3,97818,-35878.7,-36.7%
LANL-GrowthRate,258704,317658.5,356522,60876.5,97818,-36941.5,-37.8%
COVIDhub-baseline,258704,317511.8,356522,60729.8,97818,-37088.2,-37.9%
NotreDame-mobility,258704,312006.3,356522,55224.3,97818,-42593.7,-43.5%
WalmartLabsML-LogForecasting,258704,279047.5,356522,22265.5,97818,-75552.5,-77.2%
USACE-ERDC_SEIR,258704,430987.8,356522,174205.8,97818,76387.8,78.1%
NotreDame-FRED,258704,,356522,,97818,,
