,total_deaths_2020-12-06,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
JCB-PRM,285550,353673.0,356522,71374.0,70972,402.0,0.6%
UMass-MechBayes,285550,352330.0,356522,70031.0,70972,-941.0,-1.3%
MOBS-GLEAM_COVID,285550,354241.3,356522,71942.3,70972,970.3,1.4%
LANL-GrowthRate,285550,352240.5,356522,69941.5,70972,-1030.5,-1.5%
RPI_UW-Mob_Collision,285550,354682.4,356522,72383.4,70972,1411.4,2.0%
SteveMcConnell-CovidComplete,285550,355119.0,356522,72820.0,70972,1848.0,2.6%
IBF-TimeSeries,285550,351224.0,356522,68925.0,70972,-2047.0,-2.9%
IHME-CurveFit,285550,351199.4,356522,68900.4,70972,-2071.6,-2.9%
Karlen-pypm,285550,355653.0,356522,73354.0,70972,2382.0,3.4%
UT-Mobility,285550,355677.5,356522,73378.5,70972,2406.5,3.4%
LNQ-ens1,285550,356101.2,356522,73802.2,70972,2830.2,4.0%
UCSD_NEU-DeepGLEAM,285550,356649.0,356522,74350.0,70972,3378.0,4.8%
GT-DeepCOVID,285550,349626.9,356522,67327.9,70972,-3644.1,-5.1%
Microsoft-DeepSTIA,285550,349592.1,356522,67293.1,70972,-3678.9,-5.2%
OliverWyman-Navigator,285550,347901.1,356522,65602.1,70972,-5369.9,-7.6%
epiforecasts-ensemble1,285550,358672.0,356522,76373.0,70972,5401.0,7.6%
MIT_CritData-GBCF,285550,347563.0,356522,65264.0,70972,-5708.0,-8.0%
MSRA-DeepST,285550,347545.1,356522,65246.1,70972,-5725.9,-8.1%
QJHong-Encounter,285550,347201.5,356522,64902.5,70972,-6069.5,-8.6%
JHU_CSSE-DECOM,285550,346480.0,356522,64181.0,70972,-6791.0,-9.6%
COVIDhub-ensemble,285550,346436.0,356522,64137.0,70972,-6835.0,-9.6%
BPagano-RtDriven,285550,360384.0,356522,78085.0,70972,7113.0,10.0%
USC-SI_kJalpha,285550,346114.0,356522,63815.0,70972,-7157.0,-10.1%
UCM_MESALab-FoGSEIR,285550,360834.0,356522,78535.0,70972,7563.0,10.7%
PSI-DRAFT,285550,345546.5,356522,63247.5,70972,-7724.5,-10.9%
JHUAPL-Bucky,285550,345211.1,356522,62912.1,70972,-8059.9,-11.4%
Caltech-CS156,285550,344769.1,356522,62470.1,70972,-8501.9,-12.0%
Columbia_UNC-SurvCon,285550,344520.0,356522,62221.0,70972,-8751.0,-12.3%
UCLA-SuEIR,285550,344364.7,356522,62065.7,70972,-8906.3,-12.5%
IowaStateLW-STEM,285550,342053.0,356522,59754.0,70972,-11218.0,-15.8%
Baseline,285550,341799.3,356522,59500.3,70972,-11471.7,-16.2%
CEID-Walk,285550,341760.7,356522,59461.7,70972,-11510.3,-16.2%
COVIDhub-baseline,285550,341740.0,356522,59441.0,70972,-11531.0,-16.2%
TTU-squider,285550,341409.6,356522,59110.6,70972,-11861.4,-16.7%
UA-EpiCovDA,285550,341038.0,356522,58739.0,70972,-12233.0,-17.2%
UMich-RidgeTfReg,285550,339578.8,356522,57279.8,70972,-13692.2,-19.3%
CovidAnalytics-DELPHI,285550,339549.0,356522,57250.0,70972,-13722.0,-19.3%
Covid19Sim-Simulator,285550,337633.0,356522,55334.0,70972,-15638.0,-22.0%
DDS-NBDS,285550,336742.8,356522,54443.8,70972,-16528.2,-23.3%
CU-select,285550,336722.0,356522,54423.0,70972,-16549.0,-23.3%
JHU_IDD-CovidSP,285550,329625.0,356522,47326.0,70972,-23646.0,-33.3%
NotreDame-mobility,285550,326409.7,356522,44110.7,70972,-26861.3,-37.8%
RobertWalraven-ESG,285550,391864.2,356522,109565.2,70972,38593.2,54.4%
WalmartLabsML-LogForecasting,285550,302486.2,356522,20187.2,70972,-50784.8,-71.6%
CMU-TimeSeries,285550,,356522,,70972,,
Google_Harvard-CPF,285550,,356522,,70972,,
NotreDame-FRED,285550,,356522,,70972,,
UCSB-ACTS,285550,,356522,,70972,,
Wadhwani_AI-BayesOpt,285550,,356522,,70972,,
