,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,366257.1,25568.0,900962.8,0.2,3197.1,235676.6,5568184.1
JHUAPL-Bucky,51,687197.2,88453.0,2008298.2,408.7,17002.4,511332.2,13570979.0
JCB-PRM,51,716307.2,41336.3,2300652.8,74.9,6128.1,158390.5,13952831.3
JHU_IDD-CovidSP,51,813613.9,140855.1,1619127.5,39.4,13096.9,506303.7,5739889.6
Covid19Sim-Simulator,51,851957.9,62000.1,1947008.9,67.5,12958.5,509988.8,8086028.7
IowaStateLW-STEM,49,1049312.8,112225.0,3507983.6,756.2,9368.5,280426.5,22543504.0
Columbia_UNC-SurvCon,51,1191310.5,142884.0,2657861.7,4.0,9805.0,518404.0,11758041.0
CovidAnalytics-DELPHI,51,1252578.4,56644.0,4158741.1,49.0,7484.5,367300.0,27426169.0
LANL-GrowthRate,51,1481120.3,106929.0,4241191.5,1.0,14044.5,613884.5,26635921.0
COVIDhub-baseline,51,1586878.7,185340.2,4677692.3,1.0,38534.0,691142.6,27182319.7
Baseline,51,1658049.2,162063.8,4793784.4,5.9,26136.0,713712.3,28459176.5
UCLA-SuEIR,51,1783499.4,253969.0,4911544.4,212.0,31358.1,825160.7,26933683.8
NotreDame-mobility,51,1977685.4,163667.8,5562998.3,17.6,10636.6,664737.3,31384407.5
PSI-DRAFT,51,2235658.9,128881.0,5267522.3,81.0,25317.0,1033274.5,22752900.0
WalmartLabsML-LogForecasting,51,4033479.3,673468.5,8157802.3,593.6,244585.1,2826456.6,37342208.9
USACE-ERDC_SEIR,51,8326991.7,217576.4,26054690.1,119.5,12579.6,1096049.7,163497824.5
