,total_deaths_2020-11-29,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Karlen-pypm,269518,350065.6,356522,83192.6,87004,-3811.4,-4.4%
QJHong-Encounter,269518,349276.3,356522,82403.3,87004,-4600.7,-5.3%
JCB-PRM,269518,348998.0,356522,82125.0,87004,-4879.0,-5.6%
Covid19Sim-Simulator,269518,367656.4,356522,100783.4,87004,13779.4,15.8%
CovidAnalytics-DELPHI,269518,337455.0,356522,70582.0,87004,-16422.0,-18.9%
JHUAPL-Bucky,269518,336969.8,356522,70096.8,87004,-16907.2,-19.4%
Columbia_UNC-SurvCon,269518,330229.0,356522,63356.0,87004,-23648.0,-27.2%
IBF-TimeSeries,269518,329336.0,356522,62463.0,87004,-24541.0,-28.2%
IowaStateLW-STEM,269518,327285.0,356522,60412.0,87004,-26592.0,-30.6%
JHU_IDD-CovidSP,269518,326684.2,356522,59811.2,87004,-27192.8,-31.3%
COVIDhub-baseline,269518,316556.5,356522,49683.5,87004,-37320.5,-42.9%
Baseline,269518,315478.4,356522,48605.4,87004,-38398.6,-44.1%
NotreDame-mobility,269518,315102.7,356522,48229.7,87004,-38774.3,-44.6%
PSI-DRAFT,269518,314370.0,356522,47497.0,87004,-39507.0,-45.4%
LANL-GrowthRate,269518,311980.5,356522,45107.5,87004,-41896.5,-48.2%
UCLA-SuEIR,269518,311602.4,356522,44729.4,87004,-42274.6,-48.6%
UCM_MESALab-FoGSEIR,269518,305413.0,356522,38540.0,87004,-48464.0,-55.7%
USACE-ERDC_SEIR,269518,419883.1,356522,153010.1,87004,66006.1,75.9%
WalmartLabsML-LogForecasting,269518,287284.0,356522,20411.0,87004,-66593.0,-76.5%
