,total_deaths_2020-12-13,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
QJHong-Encounter,303457,352462.5,356522,53294.5,53065,229.5,0.4%
UA-EpiCovDA,303457,351996.0,356522,52828.0,53065,-237.0,-0.4%
GT-DeepCOVID,303457,351035.3,356522,51867.3,53065,-1197.7,-2.3%
CovidAnalytics-DELPHI,303457,353898.0,356522,54730.0,53065,1665.0,3.1%
Caltech-CS156,303457,349720.6,356522,50552.6,53065,-2512.4,-4.7%
MOBS-GLEAM_COVID,303457,354791.9,356522,55623.9,53065,2558.9,4.8%
MIT_CritData-GBCF,303457,354836.0,356522,55668.0,53065,2603.0,4.9%
USC-SI_kJalpha,303457,354922.0,356522,55754.0,53065,2689.0,5.1%
CU-select,303457,355061.0,356522,55893.0,53065,2828.0,5.3%
COVIDhub-ensemble,303457,355082.0,356522,55914.0,53065,2849.0,5.4%
SteveMcConnell-CovidComplete,303457,355104.0,356522,55936.0,53065,2871.0,5.4%
UMass-MechBayes,303457,355500.0,356522,56332.0,53065,3267.0,6.2%
OliverWyman-Navigator,303457,355548.0,356522,56380.0,53065,3315.0,6.2%
RobertWalraven-ESG,303457,355718.5,356522,56550.5,53065,3485.5,6.6%
Karlen-pypm,303457,355725.8,356522,56557.8,53065,3492.8,6.6%
COVIDhub-baseline,303457,347703.0,356522,48535.0,53065,-4530.0,-8.5%
Columbia_UNC-SurvCon,303457,356835.0,356522,57667.0,53065,4602.0,8.7%
UCSD_NEU-DeepGLEAM,303457,356864.1,356522,57696.1,53065,4631.1,8.7%
CEID-Walk,303457,347455.5,356522,48287.5,53065,-4777.5,-9.0%
epiforecasts-ensemble1,303457,347427.6,356522,48259.6,53065,-4805.4,-9.1%
TTU-squider,303457,357094.5,356522,57926.5,53065,4861.5,9.2%
JCB-PRM,303457,357230.7,356522,58062.7,53065,4997.7,9.4%
Baseline,303457,347228.0,356522,48060.0,53065,-5005.0,-9.4%
UT-Mobility,303457,357450.0,356522,58282.0,53065,5217.0,9.8%
Microsoft-DeepSTIA,303457,357451.9,356522,58283.9,53065,5218.9,9.8%
RPI_UW-Mob_Collision,303457,345664.6,356522,46496.6,53065,-6568.4,-12.4%
LANL-GrowthRate,303457,358877.0,356522,59709.0,53065,6644.0,12.5%
JHUAPL-Bucky,303457,345554.9,356522,46386.9,53065,-6678.1,-12.6%
IowaStateLW-STEM,303457,359059.0,356522,59891.0,53065,6826.0,12.9%
IBF-TimeSeries,303457,359364.0,356522,60196.0,53065,7131.0,13.4%
JHU_CSSE-DECOM,303457,359443.0,356522,60275.0,53065,7210.0,13.6%
UMich-RidgeTfReg,303457,359709.8,356522,60541.8,53065,7476.8,14.1%
UCLA-SuEIR,303457,343904.5,356522,44736.5,53065,-8328.5,-15.7%
LNQ-ens1,303457,363986.5,356522,64818.5,53065,11753.5,22.1%
BPagano-RtDriven,303457,365427.5,356522,66259.5,53065,13194.5,24.9%
IHME-CurveFit,303457,336847.6,356522,37679.6,53065,-15385.4,-29.0%
Covid19Sim-Simulator,303457,335337.0,356522,36169.0,53065,-16896.0,-31.8%
JHU_IDD-CovidSP,303457,334520.9,356522,35352.9,53065,-17712.1,-33.4%
PSI-DRAFT,303457,370317.0,356522,71149.0,53065,18084.0,34.1%
UCM_MESALab-FoGSEIR,303457,373167.0,356522,73999.0,53065,20934.0,39.4%
DDS-NBDS,303457,373632.2,356522,74464.2,53065,21399.2,40.3%
NotreDame-mobility,303457,326819.4,356522,27651.4,53065,-25413.6,-47.9%
WalmartLabsML-LogForecasting,303457,314563.3,356522,15395.3,53065,-37669.7,-71.0%
CMU-TimeSeries,303457,,356522,,53065,,
Google_Harvard-CPF,303457,,356522,,53065,,
NotreDame-FRED,303457,,356522,,53065,,
UCSB-ACTS,303457,,356522,,53065,,
Wadhwani_AI-BayesOpt,303457,,356522,,53065,,
