,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,96.8,22.1,307.4,0.0,7.1,70.6,5381.2
COVIDhub-ensemble,3141,101.5,28.0,307.6,0.0,9.0,83.0,5303.0
FAIR-NRAR,3135,114.9,28.1,463.1,0.0,9.2,79.7,13900.4
LANL-GrowthRate,3111,137.6,32.0,480.7,0.0,12.0,85.0,12541.5
CU-select,3111,145.7,31.0,542.5,0.0,11.0,93.0,12661.0
OliverWyman-Navigator,2971,153.9,38.3,477.4,0.0,11.0,117.0,8255.0
Google_Harvard-CPF,3140,156.9,29.4,647.9,0.0,9.8,89.1,13955.4
UVA-Ensemble,3131,164.3,36.4,630.1,0.0,10.8,114.5,15932.8
OneQuietNight-ML,3135,177.7,50.0,750.9,0.0,19.0,124.0,28737.0
COVIDhub-baseline,3141,211.6,45.0,838.1,0.0,13.0,142.0,26879.0
CEID-Walk,3141,214.7,45.7,848.5,0.0,12.4,145.1,29155.2
JHUAPL-Bucky,3141,262.2,43.3,967.3,0.0,13.7,147.7,21529.2
UpstateSU-GRU,2770,267.8,72.9,1069.6,0.2,26.3,193.9,35444.8
IowaStateLW-STEM,3103,267.9,65.0,1040.4,0.0,22.0,183.0,36310.0
JHU_IDD-CovidSP,3141,279.9,50.1,1693.4,0.0,13.7,148.8,71242.8
PandemicCentral-USCounty,3095,322.9,72.9,1199.4,0.0,23.7,223.5,31842.9
COVIDhub-trained_ensemble,3141,644.6,264.0,1578.1,7.0,134.0,558.0,43236.0
