,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,69.4,14.0,283.2,0.0,5.0,43.0,8866.0
LNQ-ens1,3140,74.7,14.7,291.8,0.0,4.7,45.1,8994.6
COVIDhub-trained_ensemble,3141,75.9,13.0,312.3,0.0,4.0,43.0,9451.0
CEID-Walk,3141,85.3,20.1,284.7,0.0,6.2,65.9,7649.2
UpstateSU-GRU,2770,90.4,26.7,311.5,0.0,9.7,70.2,6173.4
CU-select,3094,92.1,20.0,366.8,0.0,8.0,58.0,9602.0
COVIDhub-baseline,3141,93.4,19.0,383.2,0.0,6.0,65.0,12859.0
UChicagoCHATTOPADHYAY-UnIT,3093,99.9,21.7,400.5,0.0,7.4,63.3,10344.9
OliverWyman-Navigator,2883,103.3,22.0,376.8,0.0,6.4,70.3,11150.0
JHU_IDD-CovidSP,3141,104.0,21.9,595.3,0.0,6.8,61.6,25047.1
FAIR-NRAR,3135,108.0,16.3,464.5,0.0,5.0,57.2,11468.4
Google_Harvard-CPF,3140,110.4,20.6,433.2,0.0,6.4,63.3,10849.0
UVA-Ensemble,3131,110.6,23.3,458.3,0.0,6.9,78.6,15604.9
IowaStateLW-STEM,3103,114.7,30.0,448.9,0.0,10.0,80.0,14508.0
LANL-GrowthRate,3111,123.9,26.0,446.5,0.0,9.0,79.0,10454.5
OneQuietNight-ML,3135,125.0,27.0,540.2,0.0,9.0,77.0,18613.0
JHUAPL-Bucky,3141,130.4,29.3,489.1,0.0,9.7,96.4,13506.3
IUPUI-HkPrMobiDyR,3139,158.6,24.3,746.7,0.0,6.7,79.5,21517.9
