,2020-10-12_2020-12-05,2020-10-19_2020-12-05,2020-10-26_2020-12-05,2020-11-02_2020-12-05,2020-11-09_2020-12-05,2020-11-16_2020-12-05,2020-11-23_2020-12-05,2020-11-30_2020-12-05
num_counties_with_projections-OneQuietNight-ML,,,,,,,3134,3134
num_counties_with_projections-QJHong-Encounter,,,,0,0,0,0,0
num_counties_with_projections-RobertWalraven-ESG,,,,,0,0,0,0
num_counties_with_projections-TTU-squider,,,,,0,0,0,0
num_counties_with_projections-UCF-AEM,,,,,,0,0,0
num_counties_with_projections-UCLA-SuEIR,972,1021,1082,1117,1211,1310,1314,922
num_counties_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,3093,3093
num_counties_with_projections-UMass-MechBayes,,,,,468,480,480,488
num_counties_with_projections-UMich-RidgeTfReg,,,,,0,0,0,0
num_counties_with_projections-USACE-ERDC_SEIR,0,,0,,,0,0,0
num_counties_with_projections-USC-SI_kJalpha,3109,3112,3112,3112,3112,0,0,0
num_counties_with_projections-USC-SI_kJalpha_RF,,,,,0,,,
num_counties_with_projections-UVA-Ensemble,,,,,3076,3131,3131,3131
num_counties_beat_baseline-BPagano-RtDriven,,,,,,,,
num_counties_beat_baseline-CEID-Walk,,,,,1596,1542,1542,1549
num_counties_beat_baseline-CMU-TimeSeries,,,,,170,111,78,127
num_counties_beat_baseline-COVIDhub-ensemble,,,,,1788,1517,1548,1281
num_counties_beat_baseline-CU-select,,,1263,1306,1220,1120,1131,1347
num_counties_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_counties_beat_baseline-Covid19Sim-Simulator,,,,,,,,
num_counties_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
num_counties_beat_baseline-DDS-NBDS,,,,,,,,
num_counties_beat_baseline-FAIR-NRAR,,,,,,,1332,647
num_counties_beat_baseline-Geneva-DetGrowth,,,,,,,,
num_counties_beat_baseline-Google_Harvard-CPF,,,,,452,717,1387,1166
num_counties_beat_baseline-IBF-TimeSeries,,,,,,,,
num_counties_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,
num_counties_beat_baseline-IowaStateLW-STEM,1234,1238,1566,1633,1429,1400,1303,1413
num_counties_beat_baseline-JCB-PRM,,,,,,,,
num_counties_beat_baseline-JHUAPL-Bucky,1097,1450,1714,1646,1509,918,872,1169
num_counties_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
num_counties_beat_baseline-JHU_IDD-CovidSP,,,737,576,,1113,1036,775
num_counties_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,903,670,,
num_counties_beat_baseline-Karlen-pypm,,,,,,,,
num_counties_beat_baseline-LANL-GrowthRate,,214,260,1673,1362,1103,1246,1231
num_counties_beat_baseline-LNQ-ens1,,,,,2101,1891,1883,1389
num_counties_beat_baseline-MITCovAlliance-SIR,405,315,252,,,,,
num_counties_beat_baseline-MSRA-DeepST,,,,,,,,
num_counties_beat_baseline-OliverWyman-Navigator,,,,,,1432,1202,1592
num_counties_beat_baseline-OneQuietNight-ML,,,,,,,1393,1922
num_counties_beat_baseline-QJHong-Encounter,,,,,,,,
num_counties_beat_baseline-RobertWalraven-ESG,,,,,,,,
num_counties_beat_baseline-TTU-squider,,,,,,,,
num_counties_beat_baseline-UCF-AEM,,,,,,,,
num_counties_beat_baseline-UCLA-SuEIR,81,65,76,107,152,283,401,410
num_counties_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,1383,1445
num_counties_beat_baseline-UMass-MechBayes,,,,,257,209,193,200
num_counties_beat_baseline-UMich-RidgeTfReg,,,,,,,,
num_counties_beat_baseline-USACE-ERDC_SEIR,,,,,,,,
num_counties_beat_baseline-USC-SI_kJalpha,997,1046,934,844,891,,,
num_counties_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,
num_counties_beat_baseline-UVA-Ensemble,,,,,1317,1536,1286,1390
perc_beat_baseline-BPagano-RtDriven,,,,,,,,
perc_beat_baseline-CEID-Walk,,,,,0.5081184336,0.4909264565,0.4909264565,0.4931550462
perc_beat_baseline-CMU-TimeSeries,,,,,0.8542713568,0.5577889447,0.391959799,0.6381909548
perc_beat_baseline-COVIDhub-ensemble,,,,,0.5692454632,0.4829672079,0.4928366762,0.4078319007
perc_beat_baseline-CU-select,,,0.4104647384,0.4238883479,0.3958468527,0.3625768857,0.3661379087,0.4296650718
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,,,,,,,,
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
perc_beat_baseline-DDS-NBDS,,,,,,,,
perc_beat_baseline-FAIR-NRAR,,,,,,,0.424744898,0.2063137755
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,
perc_beat_baseline-Google_Harvard-CPF,,,,,0.1439490446,0.228343949,0.4417197452,0.3713375796
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,
perc_beat_baseline-IowaStateLW-STEM,0.3976796648,0.3989687399,0.5046728972,0.5262649049,0.4605220754,0.451176281,0.4199162101,0.4553657751
perc_beat_baseline-JCB-PRM,,,,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.3492518306,0.4616364215,0.5456860872,0.5240369309,0.4804202483,0.2922636103,0.2776185928,0.3721744667
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
perc_beat_baseline-JHU_IDD-CovidSP,,,0.2347881491,0.1834979293,,0.3545715196,0.3300414145,0.2468939153
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.6206185567,0.4604810997,,
perc_beat_baseline-Karlen-pypm,,,,,,,,
perc_beat_baseline-LANL-GrowthRate,,0.07251779058,0.08813559322,0.541599223,0.4403491756,0.3558064516,0.4014175258,0.3965850515
perc_beat_baseline-LNQ-ens1,,,,,0.6691082803,0.6022292994,0.5996815287,0.4423566879
perc_beat_baseline-MITCovAlliance-SIR,0.156855151,0.1191376702,0.09333333333,,,,,
perc_beat_baseline-MSRA-DeepST,,,,,,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.4802146211,0.3952647156,0.523339908
perc_beat_baseline-OneQuietNight-ML,,,,,,,0.4444798979,0.6132737715
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,
perc_beat_baseline-TTU-squider,,,,,,,,
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.08333333333,0.06366307542,0.07024029575,0.09579230081,0.1255161024,0.2160305344,0.3051750381,0.4446854664
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.4471387003,0.4671839638
perc_beat_baseline-UMass-MechBayes,,,,,0.5491452991,0.4354166667,0.4020833333,0.4098360656
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,
perc_beat_baseline-USC-SI_kJalpha,0.3206818913,0.3361182519,0.3001285347,0.2712082262,0.286311054,,,
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,
perc_beat_baseline-UVA-Ensemble,,,,,0.428153446,0.4905780901,0.4107313957,0.4439476206
mean_abs_error-BPagano-RtDriven,,,,,,,,
mean_abs_error-CEID-Walk,,,,,625.629099,362.2180197,197.0650748,105.624801
mean_abs_error-CMU-TimeSeries,,,,,,,,
mean_abs_error-COVIDhub-baseline,1378.974849,1234.874881,1080.619548,915.733206,624.8943012,362.0767272,195.5383636,105.2629736
mean_abs_error-COVIDhub-ensemble,,,,,583.6924546,349.518943,174.6590258,102.9907673
mean_abs_error-CU-select,,,,,,,,
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,,,,,,,
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,
mean_abs_error-DDS-NBDS,,,,,,,,
mean_abs_error-FAIR-NRAR,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,
mean_abs_error-Google_Harvard-CPF,,,,,,,,
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,
mean_abs_error-JHUAPL-Bucky,1582.317638,1444.915441,1278.257498,1067.543808,801.8987584,813.6782872,477.0527539,127.9375995
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,
mean_abs_error-Karlen-pypm,,,,,,,,
mean_abs_error-LANL-GrowthRate,,,,,,,,
mean_abs_error-LNQ-ens1,,,,,,,,
mean_abs_error-MITCovAlliance-SIR,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,
mean_abs_error-OneQuietNight-ML,,,,,,,,
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,
mean_abs_error-TTU-squider,,,,,,,,
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,
mean_abs_error-USC-SI_kJalpha_RF,,,,,,,,
mean_abs_error-UVA-Ensemble,,,,,,,,
