,2020-09-21_2020-11-14,2020-09-28_2020-11-14,2020-10-05_2020-11-14,2020-10-12_2020-11-14,2020-10-19_2020-11-14,2020-10-26_2020-11-14,2020-11-02_2020-11-14,2020-11-09_2020-11-14
num_states_with_projections-USC-SI_kJalpha_RF,,,,,,,51,51
num_states_beat_baseline-BPagano-RtDriven,,,,,28,25,16,26
num_states_beat_baseline-CEID-Walk,,,,,33,26,23,30
num_states_beat_baseline-COVIDhub-ensemble,,,,,15,25,30,32
num_states_beat_baseline-CU-select,,,39,41,41,34,36,34
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_states_beat_baseline-Covid19Sim-Simulator,7,9,27,16,7,17,13,3
num_states_beat_baseline-CovidAnalytics-DELPHI,,2,2,5,3,9,6,2
num_states_beat_baseline-DDS-NBDS,,,,,40,43,42,37
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,46
num_states_beat_baseline-Google_Harvard-CPF,,,,,,26,29,36
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,29,34
num_states_beat_baseline-IowaStateLW-STEM,15,16,6,5,6,15,20,27
num_states_beat_baseline-JCB-PRM,22,30,37,36,28,39,29,22
num_states_beat_baseline-JHUAPL-Bucky,,,17,10,25,25,25,23
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,45,42,40,46
num_states_beat_baseline-JHU_IDD-CovidSP,,,24,16,13,12,6,
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,39,32,14
num_states_beat_baseline-Karlen-pypm,,,,31,39,41,43,39
num_states_beat_baseline-LANL-GrowthRate,,0,1,2,0,8,44,41
num_states_beat_baseline-LNQ-ens1,,,,,44,48,46,44
num_states_beat_baseline-MSRA-DeepST,,,,,23,,46,41
num_states_beat_baseline-OliverWyman-Navigator,,,,,,46,43,44
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,1,0,1,,38,12,24,42
num_states_beat_baseline-TTU-squider,,,,,3,5,12,9
num_states_beat_baseline-UCLA-SuEIR,3,4,1,3,0,0,3,6
num_states_beat_baseline-UCSB-ACTS,,,,,,32,30,14
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,45
num_states_beat_baseline-UMich-RidgeTfReg,,,,,30,33,29,29
num_states_beat_baseline-USACE-ERDC_SEIR,20,20,,28,,32,,
num_states_beat_baseline-USC-SI_kJalpha,11,9,20,26,25,28,32,29
num_states_beat_baseline-USC-SI_kJalpha_RF,,,,,,,44,41
perc_beat_baseline-BPagano-RtDriven,,,,,0.5490196078,0.4901960784,0.3137254902,0.5098039216
perc_beat_baseline-CEID-Walk,,,,,0.6470588235,0.5098039216,0.4509803922,0.5882352941
perc_beat_baseline-COVIDhub-ensemble,,,,,0.2941176471,0.4901960784,0.5882352941,0.6274509804
perc_beat_baseline-CU-select,,,0.7647058824,0.8039215686,0.8039215686,0.6666666667,0.7058823529,0.6666666667
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.137254902,0.1764705882,0.5294117647,0.3137254902,0.137254902,0.3333333333,0.2549019608,0.05882352941
perc_beat_baseline-CovidAnalytics-DELPHI,,0.03921568627,0.03921568627,0.09803921569,0.05882352941,0.1764705882,0.1176470588,0.03921568627
perc_beat_baseline-DDS-NBDS,,,,,0.7843137255,0.8431372549,0.8235294118,0.7254901961
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.9019607843
perc_beat_baseline-Google_Harvard-CPF,,,,,,0.5098039216,0.568627451,0.7058823529
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.5918367347,0.693877551
perc_beat_baseline-IowaStateLW-STEM,0.306122449,0.3265306122,0.1224489796,0.1020408163,0.1224489796,0.306122449,0.4081632653,0.5510204082
perc_beat_baseline-JCB-PRM,0.431372549,0.5882352941,0.7254901961,0.7058823529,0.5490196078,0.7647058824,0.568627451,0.431372549
perc_beat_baseline-JHUAPL-Bucky,,,0.3333333333,0.1960784314,0.4901960784,0.4901960784,0.4901960784,0.4509803922
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.8823529412,0.8235294118,0.8333333333,0.9019607843
perc_beat_baseline-JHU_IDD-CovidSP,,,0.4705882353,0.3137254902,0.2549019608,0.2352941176,0.1176470588,
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,0.7647058824,0.6274509804,0.2745098039
perc_beat_baseline-Karlen-pypm,,,,0.6078431373,0.7647058824,0.8039215686,0.8431372549,0.7647058824
perc_beat_baseline-LANL-GrowthRate,,0,0.01960784314,0.03921568627,0,0.1568627451,0.862745098,0.8039215686
perc_beat_baseline-LNQ-ens1,,,,,0.862745098,0.9411764706,0.9019607843,0.862745098
perc_beat_baseline-MSRA-DeepST,,,,,0.4893617021,,0.9787234043,0.8723404255
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.9019607843,0.8431372549,0.862745098
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,0.01960784314,0,0.01960784314,,0.7450980392,0.2352941176,0.4705882353,0.8235294118
perc_beat_baseline-TTU-squider,,,,,0.05882352941,0.09803921569,0.2352941176,0.1764705882
perc_beat_baseline-UCLA-SuEIR,0.05882352941,0.07843137255,0.01960784314,0.05882352941,0,0,0.05882352941,0.1176470588
perc_beat_baseline-UCSB-ACTS,,,,,,0.6274509804,0.5882352941,0.2745098039
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,0.8823529412
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.6,0.66,0.58,0.58
perc_beat_baseline-USACE-ERDC_SEIR,0.3921568627,0.3921568627,,0.5490196078,,0.6274509804,,
perc_beat_baseline-USC-SI_kJalpha,0.2156862745,0.1764705882,0.3921568627,0.5098039216,0.4901960784,0.5490196078,0.6274509804,0.568627451
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,,,0.862745098,0.8039215686
mean_abs_error-BPagano-RtDriven,,,,,23321.92745,19052.83922,15652.04902,4763.182353
mean_abs_error-CEID-Walk,,,,,26354.92549,19964.53529,14729.00392,6033.013725
mean_abs_error-COVIDhub-baseline,39378.21569,34933.23529,35700.62745,31426.60784,26221.43137,19817.41176,14645.92157,6036.235294
mean_abs_error-COVIDhub-ensemble,,,,,27769.21569,20418.78431,14145.11765,5643.137255
mean_abs_error-CU-select,,,30378.86275,25387.62745,20863.86275,16974.82353,11916.27451,4687.764706
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,50751.30392,43678.43529,34149.23333,33132.3098,30052.82745,20722.02549,14954.96667,7228.309804
mean_abs_error-CovidAnalytics-DELPHI,,61197.15686,55108.84314,47949.03922,43117.11765,30576.43137,22904.92157,11829.4902
mean_abs_error-DDS-NBDS,,,,,20469.08824,13180.2549,8803.678431,4831.737255
mean_abs_error-Geneva-DetGrowth,,,,,,,,3431.511765
mean_abs_error-Google_Harvard-CPF,,,,,,19643.7902,15248.11373,4918.990196
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,46986.64902,36776.75098,28095.58431,26086.51569,26031.23333,17897.47843,13574.16863,5988.409804
mean_abs_error-JHUAPL-Bucky,,,39902.63529,35466.42549,26715.8902,20741.76863,14147.62745,6037.164706
mean_abs_error-JHU_CSSE-DECOM,,,,,22877.06471,18688.62745,,5326.705882
mean_abs_error-JHU_IDD-CovidSP,,,36537.87843,38324.96667,33217.3451,29860.01373,24170.57059,
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,19462.11765,13897.17647,6648.784314
mean_abs_error-Karlen-pypm,,,,27674.5,19193.01373,12240.62745,9280.421569,4024.84902
mean_abs_error-LANL-GrowthRate,,55160.82353,49275.81373,41822.42941,35137.50784,25396.24314,9892.617647,3560.656863
mean_abs_error-LNQ-ens1,,,,,22994.48039,14632.72353,9953.947059,2781.241176
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,13442.78431,11833.21569,4190.058824
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,64440.07451,,52204.55686,,23927.55098,23182.55098,14411.42353,2909.960784
mean_abs_error-TTU-squider,,,,,43242.47843,33132.80588,21241.66667,11147.62157
mean_abs_error-UCLA-SuEIR,53921.53529,48671.34118,48227.82353,41825.81765,37715.62745,28184.34314,18525.32941,7132.339216
mean_abs_error-UCSB-ACTS,,,,,,20606.86667,13515.56863,7534.398039
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,3408.227451
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,41332.14706,44227.98627,,29087.96078,,17166.17647,,
mean_abs_error-USC-SI_kJalpha,53898.13725,48023.88235,38595.35294,31549.13725,26298.41176,19631.54902,13801.66667,6128.705882
mean_abs_error-USC-SI_kJalpha_RF,,,,,,,12895.64314,5360.107843
