,2020-12-21_2021-02-13,2020-12-28_2021-02-13,2021-01-04_2021-02-13,2021-01-11_2021-02-13,2021-01-18_2021-02-13,2021-01-25_2021-02-13,2021-02-01_2021-02-13,2021-02-08_2021-02-13
num_counties_with_projections-MITCovAlliance-SIR,,3003,3010,,,,,
num_counties_with_projections-MIT_ISOLAT-Mixtures,,,,,0,0,0,0
num_counties_with_projections-MOBS-GLEAM_COVID,,,,,0,0,0,0
num_counties_with_projections-Microsoft-DeepSTIA,,,,,0,0,0,0
num_counties_with_projections-OliverWyman-Navigator,,,,,,3037,3003,3004
num_counties_with_projections-OneQuietNight-ML,,,,,3135,3135,3135,3135
num_counties_with_projections-PandemicCentral-USCounty,,,,,3120,3118,2878,3093
num_counties_with_projections-QJHong-Encounter,,,,0,0,0,0,0
num_counties_with_projections-RobertWalraven-ESG,,,,,0,0,0,0
num_counties_with_projections-SigSci-TS,,,,,0,0,0,0
num_counties_with_projections-TTU-squider,,,,,0,0,0,0
num_counties_with_projections-UCF-AEM,0,0,0,0,0,0,0,0
num_counties_with_projections-UCLA-SuEIR,1151,1206,1263,1310,1387,1409,1449,1467
num_counties_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,3093,3093
num_counties_with_projections-UMass-MechBayes,495,483,492,487,489,495,492,487
num_counties_with_projections-UMich-RidgeTfReg,,,,,0,0,0,0
num_counties_with_projections-USC-SI_kJalpha,0,0,0,0,0,0,0,0
num_counties_with_projections-UVA-Ensemble,,,,,3131,3131,3131,
num_counties_with_projections-UpstateSU-GRU,,,,,2770,2770,2770,2770
num_counties_beat_baseline-BPagano-RtDriven,,,,,,,,
num_counties_beat_baseline-CEID-Walk,,,,,1571,1525,1470,1444
num_counties_beat_baseline-CMU-TimeSeries,,,,,83,51,63,56
num_counties_beat_baseline-COVIDhub-ensemble,,,,,2300,2396,2226,1971
num_counties_beat_baseline-COVIDhub-trained_ensemble,,,,,,,1958,1976
num_counties_beat_baseline-CU-select,,,742,923,1404,1528,1630,1588
num_counties_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_counties_beat_baseline-Covid19Sim-Simulator,,,,,,,,
num_counties_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
num_counties_beat_baseline-DDS-NBDS,,,,,,,,
num_counties_beat_baseline-FAIR-NRAR,,,,,1580,2116,2023,1801
num_counties_beat_baseline-FDANIHASU-Sweight,,,,,,,,
num_counties_beat_baseline-Geneva-DetGrowth,,,,,,,,
num_counties_beat_baseline-Google_Harvard-CPF,,,,,543,2284,1710,1593
num_counties_beat_baseline-IBF-TimeSeries,,,,,,,,
num_counties_beat_baseline-IEM_MED-CovidProject,,,,,108,216,301,258
num_counties_beat_baseline-IowaStateLW-STEM,1415,1321,1751,1754,1124,1324,1242,1203
num_counties_beat_baseline-JCB-PRM,,,,,,,,
num_counties_beat_baseline-JHUAPL-Bucky,1150,883,1202,1646,1644,1696,1567,1401
num_counties_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
num_counties_beat_baseline-JHU_IDD-CovidSP,,,1751,2387,2348,2150,1994,1801
num_counties_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,708,906,910
num_counties_beat_baseline-Karlen-pypm,,,,,,,,
num_counties_beat_baseline-LANL-GrowthRate,,,1447,1924,2053,1973,1777,1623
num_counties_beat_baseline-LNQ-ens1,,,,,2421,2380,2214,2191
num_counties_beat_baseline-MITCovAlliance-SIR,,294,337,,,,,
num_counties_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,
num_counties_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,
num_counties_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
num_counties_beat_baseline-OliverWyman-Navigator,,,,,,1051,1350,1288
num_counties_beat_baseline-OneQuietNight-ML,,,,,2116,1817,1887,1718
num_counties_beat_baseline-PandemicCentral-USCounty,,,,,1583,1248,943,1154
num_counties_beat_baseline-QJHong-Encounter,,,,,,,,
num_counties_beat_baseline-RobertWalraven-ESG,,,,,,,,
num_counties_beat_baseline-SigSci-TS,,,,,,,,
num_counties_beat_baseline-TTU-squider,,,,,,,,
num_counties_beat_baseline-UCF-AEM,,,,,,,,
num_counties_beat_baseline-UCLA-SuEIR,540,412,560,952,1037,847,799,768
num_counties_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,1814,1714
num_counties_beat_baseline-UMass-MechBayes,203,96,148,225,346,350,356,297
num_counties_beat_baseline-UMich-RidgeTfReg,,,,,,,,
num_counties_beat_baseline-USC-SI_kJalpha,,,,,,,,
num_counties_beat_baseline-UVA-Ensemble,,,,,800,885,1823,
num_counties_beat_baseline-UpstateSU-GRU,,,,,1611,1157,879,879
perc_beat_baseline-BPagano-RtDriven,,,,,,,,
perc_beat_baseline-CEID-Walk,,,,,0.500159185,0.4855141675,0.4680038204,0.4597262018
perc_beat_baseline-CMU-TimeSeries,,,,,0.4170854271,0.256281407,0.3165829146,0.2814070352
perc_beat_baseline-COVIDhub-ensemble,,,,,0.7322508755,0.7628143903,0.7086914995,0.6275071633
perc_beat_baseline-COVIDhub-trained_ensemble,,,,,,,0.623368354,0.6290990131
perc_beat_baseline-CU-select,,,0.2450462351,0.3070525615,0.4632134609,0.5061278569,0.5264857881,0.5111039588
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,,,,,,,,
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
perc_beat_baseline-DDS-NBDS,,,,,,,,
perc_beat_baseline-FAIR-NRAR,,,,,0.5036659229,0.6745298055,0.6448836468,0.5741153969
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,
perc_beat_baseline-Google_Harvard-CPF,,,,,0.1729299363,0.727388535,0.5445859873,0.5073248408
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.2903225806,0.5806451613,0.8091397849,0.6954177898
perc_beat_baseline-IowaStateLW-STEM,0.4560103126,0.425717048,0.56429262,0.5652594264,0.3622300999,0.4266838543,0.400257815,0.3876893329
perc_beat_baseline-JCB-PRM,,,,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.3661254378,0.2811206622,0.3826806749,0.5240369309,0.523400191,0.5399554282,0.4988857052,0.4460362942
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
perc_beat_baseline-JHU_IDD-CovidSP,,,0.5574657752,0.7599490608,0.7475326329,0.6844953836,0.6348296721,0.5733842725
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,0.4869325997,0.6239669421,0.6271536871
perc_beat_baseline-Karlen-pypm,,,,,,,,
perc_beat_baseline-LANL-GrowthRate,,,0.4652733119,0.6186495177,0.6599164256,0.6342012215,0.5711989714,0.5216972035
perc_beat_baseline-LNQ-ens1,,,,,0.7710191083,0.7579617834,0.7050955414,0.6977707006
perc_beat_baseline-MITCovAlliance-SIR,,0.0979020979,0.1119601329,,,,,
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.3460651959,0.4495504496,0.4287616511
perc_beat_baseline-OneQuietNight-ML,,,,,0.6749601276,0.579585327,0.6019138756,0.5480063796
perc_beat_baseline-PandemicCentral-USCounty,,,,,0.5073717949,0.4002565747,0.3276580959,0.3731005496
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,
perc_beat_baseline-SigSci-TS,,,,,,,,
perc_beat_baseline-TTU-squider,,,,,,,,
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.4691572546,0.3416252073,0.4433887569,0.7267175573,0.7476568133,0.6011355571,0.5514147688,0.5235173824
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.5864856127,0.5541545425
perc_beat_baseline-UMass-MechBayes,0.4101010101,0.198757764,0.3008130081,0.4620123203,0.7075664622,0.7070707071,0.7235772358,0.6098562628
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,
perc_beat_baseline-UVA-Ensemble,,,,,0.2555094219,0.282657298,0.5822420952,
perc_beat_baseline-UpstateSU-GRU,,,,,0.5815884477,0.4176895307,0.3173285199,0.3173285199
mean_abs_error-BPagano-RtDriven,,,,,,,,
mean_abs_error-CEID-Walk,,,,,797.2507482,386.5441897,217.7130532,78.22094874
mean_abs_error-CMU-TimeSeries,,,,,,,,
mean_abs_error-COVIDhub-baseline,1101.853868,799.3995543,686.0245145,1027.272206,802.8268067,386.6249602,215.5514167,75.57497612
mean_abs_error-COVIDhub-ensemble,,,,,599.3976441,223.9770774,129.8729704,45.09964979
mean_abs_error-COVIDhub-trained_ensemble,,,,,,,143.4568609,43.09869468
mean_abs_error-CU-select,,,,,,,,
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,,,,,,,
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,
mean_abs_error-DDS-NBDS,,,,,,,,
mean_abs_error-FAIR-NRAR,,,,,,,,
mean_abs_error-FDANIHASU-Sweight,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,
mean_abs_error-Google_Harvard-CPF,,,,,,,,
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,
mean_abs_error-JHUAPL-Bucky,3010.893251,1760.419039,1168.877587,1329.949284,773.5200573,329.9885705,226.9831582,88.10557147
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,496.1377587,450.3742439,427.4834129,267.5801974,145.9228908,63.88500478
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,
mean_abs_error-Karlen-pypm,,,,,,,,
mean_abs_error-LANL-GrowthRate,,,,,,,,
mean_abs_error-LNQ-ens1,,,,,,,,
mean_abs_error-MITCovAlliance-SIR,,,,,,,,
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,
mean_abs_error-OneQuietNight-ML,,,,,,,,
mean_abs_error-PandemicCentral-USCounty,,,,,,,,
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,
mean_abs_error-SigSci-TS,,,,,,,,
mean_abs_error-TTU-squider,,,,,,,,
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,
mean_abs_error-UVA-Ensemble,,,,,,,,
mean_abs_error-UpstateSU-GRU,,,,,,,,
