,2020-08-24_2020-10-17,2020-08-31_2020-10-17,2020-09-07_2020-10-17,2020-09-14_2020-10-17,2020-09-21_2020-10-17,2020-09-28_2020-10-17,2020-10-05_2020-10-17,2020-10-12_2020-10-17
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,31,28
num_states_beat_baseline-IowaStateLW-STEM,12,13,17,17,17,16,6,8
num_states_beat_baseline-JCB-PRM,,,12,25,20,31,32,25
num_states_beat_baseline-JHUAPL-Bucky,,,,28,28,20,22,17
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,27,
num_states_beat_baseline-JHU_IDD-CovidSP,,,19,20,14,16,14,9
num_states_beat_baseline-Karlen-pypm,,,,18,18,17,12,14
num_states_beat_baseline-LANL-GrowthRate,,6,5,4,5,8,9,17
num_states_beat_baseline-LNQ-ens1,,,,,24,27,23,33
num_states_beat_baseline-OliverWyman-Navigator,,,,,,28,31,31
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,7,4,7,4,6,1,8,16
num_states_beat_baseline-TTU-squider,,,,,,13,12,7
num_states_beat_baseline-UCLA-SuEIR,16,13,11,9,8,9,4,8
num_states_beat_baseline-UMich-RidgeTfReg,,,,,21,16,26,23
num_states_beat_baseline-USACE-ERDC_SEIR,13,14,19,18,19,25,,24
num_states_beat_baseline-USC-SI_kJalpha,7,6,12,9,15,19,23,27
perc_beat_baseline-CEID-Walk,,,,,0.5098039216,0.4705882353,0.4901960784,0.5882352941
perc_beat_baseline-COVIDhub-ensemble,,,,,0.2549019608,0.2549019608,0.1960784314,0.2352941176
perc_beat_baseline-CU-select,,,0.3725490196,0.3921568627,0.3921568627,0.3921568627,0.4901960784,0.3137254902
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.2352941176,0.2745098039,0.3921568627,0.5294117647,0.2549019608,0.2941176471,0.3921568627,0.2156862745
perc_beat_baseline-CovidAnalytics-DELPHI,,0.09803921569,0.09803921569,0.137254902,0.05882352941,0.03921568627,0.03921568627,0.07843137255
perc_beat_baseline-DDS-NBDS,,,,,0.431372549,0.5882352941,0.4117647059,0.3333333333
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.5490196078
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,0.07843137255
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.6326530612,0.5714285714
perc_beat_baseline-IowaStateLW-STEM,0.2448979592,0.2653061224,0.3469387755,0.3469387755,0.3469387755,0.3265306122,0.1224489796,0.1632653061
perc_beat_baseline-JCB-PRM,,,0.2352941176,0.4901960784,0.3921568627,0.6078431373,0.6274509804,0.4901960784
perc_beat_baseline-JHUAPL-Bucky,,,,0.5490196078,0.5490196078,0.3921568627,0.431372549,0.3333333333
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,0.6428571429,
perc_beat_baseline-JHU_IDD-CovidSP,,,0.3725490196,0.3921568627,0.2745098039,0.3137254902,0.2745098039,0.1764705882
perc_beat_baseline-Karlen-pypm,,,,0.3529411765,0.3529411765,0.3333333333,0.2352941176,0.2745098039
perc_beat_baseline-LANL-GrowthRate,,0.1176470588,0.09803921569,0.07843137255,0.09803921569,0.1568627451,0.1764705882,0.3333333333
perc_beat_baseline-LNQ-ens1,,,,,0.4705882353,0.5294117647,0.4509803922,0.6470588235
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.5490196078,0.6078431373,0.6078431373
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,0.137254902,0.07843137255,0.137254902,0.07843137255,0.1176470588,0.02083333333,0.1568627451,0.3137254902
perc_beat_baseline-TTU-squider,,,,,,0.2549019608,0.2352941176,0.137254902
perc_beat_baseline-UCLA-SuEIR,0.3137254902,0.2549019608,0.2156862745,0.1764705882,0.1568627451,0.1764705882,0.07843137255,0.1568627451
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.42,0.32,0.52,0.46
perc_beat_baseline-USACE-ERDC_SEIR,0.2549019608,0.2745098039,0.3725490196,0.3529411765,0.3725490196,0.4901960784,,0.4705882353
perc_beat_baseline-USC-SI_kJalpha,0.137254902,0.1176470588,0.2352941176,0.1764705882,0.2941176471,0.3725490196,0.4509803922,0.5294117647
mean_abs_error-CEID-Walk,,,,,5771.864706,4634.821569,2795.956863,1232.756863
mean_abs_error-COVIDhub-baseline,16121.98039,11202.72549,9000.705882,9168.941176,5943.176471,4622.980392,2725.196078,1195.529412
mean_abs_error-COVIDhub-ensemble,,,,,6827.490196,4538.705882,3369.823529,1443.588235
mean_abs_error-CU-select,,,19417.01961,12902.96078,9227.039216,5826.235294,3011.980392,1340.803922
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,19390.36863,12462.78824,9599.133333,10341.48235,8654.835294,5290.303922,2973.007843,1628.490196
mean_abs_error-CovidAnalytics-DELPHI,,22843.82353,19507.4902,17958.66667,15270.05882,11990.5098,7773.019608,3778.941176
mean_abs_error-DDS-NBDS,,,,,18281.85098,6724.219608,3241.05098,1450.903922
mean_abs_error-Geneva-DetGrowth,,,,,,,,1175.190196
mean_abs_error-Google_Harvard-CPF,,,,,,,,2820.64902
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,9696.478431,10531.74902,7219.460784,3518.643137,2447.411765,1129.794118
mean_abs_error-JHUAPL-Bucky,,,,8032.758824,5641.641176,4964.17451,3235.831373,1374.113725
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,12223.83725,12723.27059,11364.77255,6956.096078,4835.672549,3197.688235
mean_abs_error-Karlen-pypm,,,,12273.62353,8829.911765,5875.12549,4229.864706,1578.994118
mean_abs_error-LANL-GrowthRate,,21359.29216,18412.49608,15703.32157,10585.94706,7353.656863,5253.32549,1524.762745
mean_abs_error-LNQ-ens1,,,,,6180.335294,3504.501961,2977.57451,867.227451
mean_abs_error-OliverWyman-Navigator,,,,,,6033.980392,2313.117647,890.6666667
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,21817.19608,23648.37451,21797.51373,19841.37647,14298.0549,,4925.888235,1729.815686
mean_abs_error-TTU-squider,,,,,,12014.65686,7292.798039,3831.2
mean_abs_error-UCLA-SuEIR,19336.59216,15254.74314,12869.4902,14577.9,8888.605882,6238.631373,4508.576471,1620.711765
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,22649.46863,17370.83333,12458.98824,12981.46863,10175.82157,5222.37451,,1151.156863
mean_abs_error-USC-SI_kJalpha,25282.94118,18889.70588,12693.35294,15907.45098,7586.039216,5115.392157,2775.313725,1203.333333
