,2020-12-07_2021-01-30,2020-12-14_2021-01-30,2020-12-21_2021-01-30,2020-12-28_2021-01-30,2021-01-04_2021-01-30,2021-01-11_2021-01-30,2021-01-18_2021-01-30,2021-01-25_2021-01-30
num_counties_with_projections-MOBS-GLEAM_COVID,,,,,,0,0,0
num_counties_with_projections-Microsoft-DeepSTIA,,,,,0,0,0,0
num_counties_with_projections-OliverWyman-Navigator,,,,,,3057,3027,3037
num_counties_with_projections-OneQuietNight-ML,,,,,3135,3135,3135,3135
num_counties_with_projections-PandemicCentral-USCounty,,,,,3120,3121,3120,3118
num_counties_with_projections-QJHong-Encounter,,,,0,0,0,0,0
num_counties_with_projections-RobertWalraven-ESG,,,,,0,0,0,0
num_counties_with_projections-SigSci-TS,,,,,,0,0,0
num_counties_with_projections-TTU-squider,,,,,0,0,0,0
num_counties_with_projections-UCF-AEM,0,0,0,0,0,0,0,0
num_counties_with_projections-UCLA-SuEIR,988,1070,1151,1206,1263,1310,1387,1409
num_counties_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,3093,3093
num_counties_with_projections-UMass-MechBayes,494,494,495,483,492,487,489,495
num_counties_with_projections-UMich-RidgeTfReg,,,,,0,0,0,0
num_counties_with_projections-USC-SI_kJalpha,0,0,0,0,0,0,0,0
num_counties_with_projections-UVA-Ensemble,,,,,3131,3131,3131,3131
num_counties_with_projections-UpstateSU-GRU,,,,,2770,2077,2770,2770
num_counties_beat_baseline-BPagano-RtDriven,,,,,,,,
num_counties_beat_baseline-CEID-Walk,,,,,1468,1542,1531,1474
num_counties_beat_baseline-CMU-TimeSeries,,,,,65,129,84,54
num_counties_beat_baseline-COVIDhub-ensemble,,,,,1544,2267,2179,1974
num_counties_beat_baseline-CU-select,,,1361,690,684,823,1308,1471
num_counties_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_counties_beat_baseline-Covid19Sim-Simulator,,,,,,,,
num_counties_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
num_counties_beat_baseline-DDS-NBDS,,,,,,,,
num_counties_beat_baseline-FAIR-NRAR,,,,,1349,1006,1643,1444
num_counties_beat_baseline-FDANIHASU-Sweight,,,,,,,,
num_counties_beat_baseline-Geneva-DetGrowth,,,,,,,,
num_counties_beat_baseline-Google_Harvard-CPF,,,,,1017,631,814,1791
num_counties_beat_baseline-IBF-TimeSeries,,,,,,,,
num_counties_beat_baseline-IEM_MED-CovidProject,,,,,154,80,100,179
num_counties_beat_baseline-IowaStateLW-STEM,1594,1456,1407,1418,1467,1598,1020,1123
num_counties_beat_baseline-JCB-PRM,,,,,,,,
num_counties_beat_baseline-JHUAPL-Bucky,1250,1274,998,748,1020,1450,1366,1424
num_counties_beat_baseline-JHU_IDD-CovidSP,,,1686,1362,1278,2048,2149,1766
num_counties_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,537,1008,,545
num_counties_beat_baseline-Karlen-pypm,,,,,,,,
num_counties_beat_baseline-LANL-GrowthRate,,,1480,1265,1188,1794,1891,1547
num_counties_beat_baseline-LNQ-ens1,,,,,1580,1586,2325,1969
num_counties_beat_baseline-MITCovAlliance-SIR,,,,176,159,,,
num_counties_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,
num_counties_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,
num_counties_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
num_counties_beat_baseline-OliverWyman-Navigator,,,,,,981,665,887
num_counties_beat_baseline-OneQuietNight-ML,,,,,1642,2063,2170,1676
num_counties_beat_baseline-PandemicCentral-USCounty,,,,,1302,1925,1432,1115
num_counties_beat_baseline-QJHong-Encounter,,,,,,,,
num_counties_beat_baseline-RobertWalraven-ESG,,,,,,,,
num_counties_beat_baseline-SigSci-TS,,,,,,,,
num_counties_beat_baseline-TTU-squider,,,,,,,,
num_counties_beat_baseline-UCF-AEM,,,,,,,,
num_counties_beat_baseline-UCLA-SuEIR,385,431,460,386,412,852,1016,775
num_counties_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,1761,1474
num_counties_beat_baseline-UMass-MechBayes,203,175,186,73,94,202,307,282
num_counties_beat_baseline-UMich-RidgeTfReg,,,,,,,,
num_counties_beat_baseline-USC-SI_kJalpha,,,,,,,,
num_counties_beat_baseline-UVA-Ensemble,,,,,1220,1172,860,940
num_counties_beat_baseline-UpstateSU-GRU,,,,,1002,1405,1656,1316
perc_beat_baseline-BPagano-RtDriven,,,,,,,,
perc_beat_baseline-CEID-Walk,,,,,0.4673670805,0.4909264565,0.4874243871,0.4692773002
perc_beat_baseline-CMU-TimeSeries,,,,,0.3266331658,0.648241206,0.4221105528,0.2713567839
perc_beat_baseline-COVIDhub-ensemble,,,,,0.4915631964,0.7217446673,0.6937281121,0.6284622732
perc_beat_baseline-CU-select,,,0.4427456083,0.2288557214,0.2258916777,0.2737857618,0.4315407456,0.4872474329
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,,,,,,,,
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
perc_beat_baseline-DDS-NBDS,,,,,,,,
perc_beat_baseline-FAIR-NRAR,,,,,0.4300286898,0.3206885559,0.5237488046,0.4603124004
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,
perc_beat_baseline-Google_Harvard-CPF,,,,,0.3239885314,0.200955414,0.2592356688,0.5703821656
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.4139784946,0.2150537634,0.2688172043,0.4811827957
perc_beat_baseline-IowaStateLW-STEM,0.5136964228,0.4692233323,0.4534321624,0.4569771189,0.4727682888,0.5149854979,0.3287141476,0.3619078311
perc_beat_baseline-JCB-PRM,,,,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.3979624323,0.405603311,0.317733206,0.2381407195,0.3247373448,0.4616364215,0.4348933461,0.4533588029
perc_beat_baseline-JHU_IDD-CovidSP,,,0.5367717287,0.4336198663,0.4068767908,0.6520216492,0.6841770137,0.5622413244
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.3695801789,0.6937370957,,0.3748280605
perc_beat_baseline-Karlen-pypm,,,,,,,,
perc_beat_baseline-LANL-GrowthRate,,,0.4758842444,0.4067524116,0.3819935691,0.5768488746,0.6078431373,0.4972677596
perc_beat_baseline-LNQ-ens1,,,,,0.5031847134,0.5050955414,0.7404458599,0.6270700637
perc_beat_baseline-MITCovAlliance-SIR,,,,0.05860805861,0.05282392027,,,
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.3209028459,0.2196894615,0.2920645374
perc_beat_baseline-OneQuietNight-ML,,,,,0.5237639553,0.6580542265,0.692185008,0.5346092504
perc_beat_baseline-PandemicCentral-USCounty,,,,,0.4173076923,0.6167894905,0.458974359,0.3576010263
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,
perc_beat_baseline-SigSci-TS,,,,,,,,
perc_beat_baseline-TTU-squider,,,,,,,,
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.3896761134,0.4028037383,0.3996524761,0.320066335,0.3262074426,0.6503816794,0.7325162221,0.5500354862
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.5693501455,0.4765599741
perc_beat_baseline-UMass-MechBayes,0.4109311741,0.3542510121,0.3757575758,0.1511387164,0.1910569106,0.4147843943,0.6278118609,0.5696969697
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,
perc_beat_baseline-UVA-Ensemble,,,,,0.3896518684,0.3743213031,0.2746726286,0.3002235707
perc_beat_baseline-UpstateSU-GRU,,,,,0.361732852,0.6764564275,0.597833935,0.4750902527
mean_abs_error-BPagano-RtDriven,,,,,,,,
mean_abs_error-CEID-Walk,,,,,348.6924546,444.1423432,284.3159822,80.29465138
mean_abs_error-CMU-TimeSeries,,,,,,,,
mean_abs_error-COVIDhub-baseline,1345.153454,1004.530086,717.0366125,541.8182108,339.023241,445.9640242,286.0719516,79.62241324
mean_abs_error-COVIDhub-ensemble,,,,,324.6010825,347.1123846,202.4301178,52.58866603
mean_abs_error-CU-select,,,,,,,,
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,,,,,,,
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,
mean_abs_error-DDS-NBDS,,,,,,,,
mean_abs_error-FAIR-NRAR,,,,,,,,
mean_abs_error-FDANIHASU-Sweight,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,
mean_abs_error-Google_Harvard-CPF,,,,,,,,
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,
mean_abs_error-JHUAPL-Bucky,2101.15632,2564.116046,2097.711175,1274.694556,659.9121936,627.2235594,333.1783827,103.154887
mean_abs_error-JHU_IDD-CovidSP,,,620.1703598,556.4207896,500.8455906,288.0045527,131.9686724,67.67051894
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,
mean_abs_error-Karlen-pypm,,,,,,,,
mean_abs_error-LANL-GrowthRate,,,,,,,,
mean_abs_error-LNQ-ens1,,,,,,,,
mean_abs_error-MITCovAlliance-SIR,,,,,,,,
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,
mean_abs_error-OneQuietNight-ML,,,,,,,,
mean_abs_error-PandemicCentral-USCounty,,,,,,,,
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,
mean_abs_error-SigSci-TS,,,,,,,,
mean_abs_error-TTU-squider,,,,,,,,
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,
mean_abs_error-UVA-Ensemble,,,,,,,,
mean_abs_error-UpstateSU-GRU,,,,,,,,
