,2021-01-04_2021-02-27,2021-01-11_2021-02-27,2021-01-18_2021-02-27,2021-01-25_2021-02-27,2021-02-01_2021-02-27,2021-02-08_2021-02-27,2021-02-15_2021-02-27,2021-02-22_2021-02-27
num_states_with_projections-UCF-AEM,0,0,0,0,0,0,0,0
num_states_with_projections-UCLA-SuEIR,51,51,51,51,51,51,,51
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,51
num_states_with_projections-UMich-RidgeTfReg,,,,,50,49,47,44
num_states_with_projections-USC-SI_kJalpha,51,51,51,51,51,51,51,51
num_states_with_projections-UVA-Ensemble,,,,,51,,51,51
num_states_with_projections-UpstateSU-GRU,,,,,0,0,0,0
num_states_beat_baseline-BPagano-RtDriven,,,,,42,42,31,12
num_states_beat_baseline-CEID-Walk,,,,,24,29,27,19
num_states_beat_baseline-COVIDhub-ensemble,,,,,49,47,44,20
num_states_beat_baseline-COVIDhub-trained_ensemble,,,,,30,29,0,25
num_states_beat_baseline-CU-select,,,36,31,33,28,41,14
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_states_beat_baseline-Covid19Sim-Simulator,40,38,27,31,39,43,40,24
num_states_beat_baseline-CovidAnalytics-DELPHI,,,35,31,29,35,30,13
num_states_beat_baseline-DDS-NBDS,,,,,28,18,,18
num_states_beat_baseline-FDANIHASU-Sweight,,,,,,,,
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,13
num_states_beat_baseline-Google_Harvard-CPF,,,,,34,34,33,19
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,
num_states_beat_baseline-IEM_MED-CovidProject,,,,,49,43,42,17
num_states_beat_baseline-IUPUI-HkPrMobiDyR,,,,,,,,20
num_states_beat_baseline-IowaStateLW-STEM,38,37,13,24,29,25,15,26
num_states_beat_baseline-JHUAPL-Bucky,29,26,35,43,40,34,28,11
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,25,35,36,18
num_states_beat_baseline-JHU_IDD-CovidSP,,,44,40,40,35,21,23
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,43,39,26,9
num_states_beat_baseline-Karlen-pypm,,,,41,47,41,37,17
num_states_beat_baseline-LANL-GrowthRate,,,36,50,47,42,31,8
num_states_beat_baseline-LNQ-ens1,,,,,49,45,41,18
num_states_beat_baseline-MIT_ISOLAT-Mixtures,,,,,36,33,31,15
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,34,27,18,22
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,44,46,42,20
num_states_beat_baseline-OliverWyman-Navigator,,,,,,34,36,13
num_states_beat_baseline-OneQuietNight-ML,,,,,28,21,27,19
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,,,,,47,44,40,19
num_states_beat_baseline-SigSci-TS,,,,,27,24,32,20
num_states_beat_baseline-TTU-squider,,,,,34,21,18,12
num_states_beat_baseline-UCF-AEM,,,,,,,,
num_states_beat_baseline-UCLA-SuEIR,28,40,47,42,36,33,,23
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,16
num_states_beat_baseline-UMich-RidgeTfReg,,,,,12,17,19,8
num_states_beat_baseline-USC-SI_kJalpha,29,50,51,50,48,44,42,24
num_states_beat_baseline-UVA-Ensemble,,,,,41,,39,16
num_states_beat_baseline-UpstateSU-GRU,,,,,,,,
perc_beat_baseline-BPagano-RtDriven,,,,,0.8235294118,0.8235294118,0.6078431373,0.2352941176
perc_beat_baseline-CEID-Walk,,,,,0.4705882353,0.568627451,0.5294117647,0.3725490196
perc_beat_baseline-COVIDhub-ensemble,,,,,0.9607843137,0.9215686275,0.862745098,0.3921568627
perc_beat_baseline-COVIDhub-trained_ensemble,,,,,0.5882352941,0.568627451,0,0.4901960784
perc_beat_baseline-CU-select,,,0.7058823529,0.6078431373,0.6470588235,0.5490196078,0.8039215686,0.2745098039
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.7843137255,0.7450980392,0.5294117647,0.6078431373,0.7647058824,0.8431372549,0.7843137255,0.4705882353
perc_beat_baseline-CovidAnalytics-DELPHI,,,0.6862745098,0.6078431373,0.568627451,0.6862745098,0.5882352941,0.2549019608
perc_beat_baseline-DDS-NBDS,,,,,0.5490196078,0.3529411765,,0.3529411765
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.2549019608
perc_beat_baseline-Google_Harvard-CPF,,,,,0.6666666667,0.6666666667,0.6470588235,0.3725490196
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.9607843137,0.8431372549,0.8235294118,0.3333333333
perc_beat_baseline-IUPUI-HkPrMobiDyR,,,,,,,,0.4
perc_beat_baseline-IowaStateLW-STEM,0.7755102041,0.7551020408,0.2653061224,0.4897959184,0.5918367347,0.5102040816,0.306122449,0.5306122449
perc_beat_baseline-JHUAPL-Bucky,0.568627451,0.5098039216,0.6862745098,0.8431372549,0.7843137255,0.6666666667,0.5490196078,0.2156862745
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.4901960784,0.6862745098,0.7058823529,0.3529411765
perc_beat_baseline-JHU_IDD-CovidSP,,,0.862745098,0.7843137255,0.7843137255,0.6862745098,0.4117647059,0.4509803922
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.8431372549,0.7647058824,0.5098039216,0.1764705882
perc_beat_baseline-Karlen-pypm,,,,0.8039215686,0.9215686275,0.8039215686,0.7254901961,0.3333333333
perc_beat_baseline-LANL-GrowthRate,,,0.7058823529,0.9803921569,0.9215686275,0.8235294118,0.6078431373,0.1568627451
perc_beat_baseline-LNQ-ens1,,,,,0.9607843137,0.8823529412,0.8039215686,0.3529411765
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,0.72,0.66,0.62,0.306122449
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,0.68,0.54,0.36,0.44
perc_beat_baseline-Microsoft-DeepSTIA,,,,,0.88,0.92,0.84,0.3921568627
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.6666666667,0.7058823529,0.2549019608
perc_beat_baseline-OneQuietNight-ML,,,,,0.5490196078,0.4117647059,0.5294117647,0.3725490196
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.9215686275,0.862745098,0.7843137255,0.3725490196
perc_beat_baseline-SigSci-TS,,,,,0.5294117647,0.6315789474,0.6530612245,0.4166666667
perc_beat_baseline-TTU-squider,,,,,0.6666666667,0.4117647059,0.3529411765,0.2352941176
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.5490196078,0.7843137255,0.9215686275,0.8235294118,0.7058823529,0.6470588235,,0.4509803922
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,0.3137254902
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.24,0.3469387755,0.4042553191,0.1818181818
perc_beat_baseline-USC-SI_kJalpha,0.568627451,0.9803921569,1,0.9803921569,0.9411764706,0.862745098,0.8235294118,0.4705882353
perc_beat_baseline-UVA-Ensemble,,,,,0.8039215686,,0.7647058824,0.3137254902
perc_beat_baseline-UpstateSU-GRU,,,,,,,,
mean_abs_error-BPagano-RtDriven,,,,,24717.3,7915.370588,6069.868627,1908.758824
mean_abs_error-CEID-Walk,,,,,34754.05882,17491.22549,7041.421569,1708.758824
mean_abs_error-COVIDhub-baseline,68243.21569,109840.549,90614.98039,51887.86275,34593.56863,17895.58824,7140.72549,2046.921569
mean_abs_error-COVIDhub-ensemble,,,,,20241.70588,9356.058824,3307.823529,1345.372549
mean_abs_error-COVIDhub-trained_ensemble,,,,,24554.88235,10047.5098,20031.52941,1284.862745
mean_abs_error-CU-select,,,102348.5686,57243.64706,34151.17647,18647.03922,3221.686275,1786.058824
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,68757.57059,116945.6824,86482.91176,46520.65098,28829.98627,15272.36275,5176.682353,1387.284314
mean_abs_error-CovidAnalytics-DELPHI,,,124873.6863,106850.4902,41052.2549,11907.13725,7046.156863,3016.333333
mean_abs_error-DDS-NBDS,,,,,211735.9333,156326.098,,12492.6549
mean_abs_error-FDANIHASU-Sweight,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,2889.266667
mean_abs_error-Google_Harvard-CPF,,,,,24282.41569,11748.01569,4550.082353,2645.292157
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,11715.77843,6748.57451,2193.068627,1872.905882
mean_abs_error-IUPUI-HkPrMobiDyR,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JHUAPL-Bucky,70040.02353,111698.3,67051.2902,24563.26863,20914.82745,11835.40588,7480.354902,2075.596078
mean_abs_error-JHU_CSSE-DECOM,,,,,36112.84314,14004.33333,4168.45098,1164.509804
mean_abs_error-JHU_IDD-CovidSP,,,44786.46078,29395.70784,17301.98431,10783.12549,9678.652941,1913.533333
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,18162.2549,10384.93137,7118.117647,4736.578431
mean_abs_error-Karlen-pypm,,,,38849.57451,8725.127451,6339.627451,2910.862745,1650.194118
mean_abs_error-LANL-GrowthRate,,,76146.17647,16404.64706,10033.09804,6380.431373,3800,3122.696078
mean_abs_error-LNQ-ens1,,,,,8838.264706,6179.511765,2488.896078,1701.335294
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,1867.823529
mean_abs_error-OliverWyman-Navigator,,,,,,14450.15686,5583.254902,2049.627451
mean_abs_error-OneQuietNight-ML,,,,,22783.96078,14997.29412,5283.058824,2149
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,9632.762745,6212.484314,2901.478431,1908.601961
mean_abs_error-SigSci-TS,,,,,29571.05882,,,
mean_abs_error-TTU-squider,,,,,24712.7451,18844.13333,11592.79216,3983.409804
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,75974.91176,88803.5902,49402.27255,35157.59216,28430.42549,18174.81569,,3111.415686
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,2220.05098
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USC-SI_kJalpha,53852.2549,22212.62745,28603.82353,21249.29412,16882.56863,8947.431373,3481.764706,1474.980392
mean_abs_error-UVA-Ensemble,,,,,20397.57059,,4347.409804,2198.241176
mean_abs_error-UpstateSU-GRU,,,,,,,,
