,2020-12-14_2021-02-06,2020-12-21_2021-02-06,2020-12-28_2021-02-06,2021-01-04_2021-02-06,2021-01-11_2021-02-06,2021-01-18_2021-02-06,2021-01-25_2021-02-06,2021-02-01_2021-02-06
num_states_with_projections-UCF-AEM,0,0,0,0,0,0,0,0
num_states_with_projections-UCLA-SuEIR,51,51,51,51,51,51,51,51
num_states_with_projections-UCSB-ACTS,,,,,51,51,51,
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,51,51
num_states_with_projections-UMich-RidgeTfReg,,,,,50,50,50,50
num_states_with_projections-USC-SI_kJalpha,51,51,51,51,51,51,51,51
num_states_with_projections-UVA-Ensemble,,,,,51,51,51,51
num_states_with_projections-UpstateSU-GRU,,,,,0,0,0,0
num_states_with_projections-Wadhwani_AI-BayesOpt,,,,44,,,,
num_states_beat_baseline-BPagano-RtDriven,,,,,27,28,31,32
num_states_beat_baseline-CEID-Walk,,,,,27,24,31,30
num_states_beat_baseline-COVIDhub-ensemble,,,,,35,36,41,44
num_states_beat_baseline-COVIDhub-trained_ensemble,,,,,,,,34
num_states_beat_baseline-CU-select,,,11,6,7,36,34,40
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_states_beat_baseline-Covid19Sim-Simulator,22,27,28,33,41,12,12,10
num_states_beat_baseline-CovidAnalytics-DELPHI,,,11,7,33,27,25,19
num_states_beat_baseline-DDS-NBDS,,,,,6,16,29,24
num_states_beat_baseline-FDANIHASU-Sweight,,,,,,,,
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,35
num_states_beat_baseline-Google_Harvard-CPF,,,,,8,9,16,32
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,
num_states_beat_baseline-IEM_MED-CovidProject,,,,,13,20,38,41
num_states_beat_baseline-IowaStateLW-STEM,16,20,19,34,34,8,16,17
num_states_beat_baseline-JCB-PRM,3,1,12,,,,,
num_states_beat_baseline-JHUAPL-Bucky,22,26,7,22,25,33,30,30
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,11,8,29,29
num_states_beat_baseline-JHU_IDD-CovidSP,,,21,21,43,42,40,33
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,44,,21,35
num_states_beat_baseline-Karlen-pypm,,,,24,37,34,29,37
num_states_beat_baseline-LANL-GrowthRate,,,27,24,28,35,40,34
num_states_beat_baseline-LNQ-ens1,,,,,11,42,45,36
num_states_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,23,23,21
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,46,33,34,23
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,24,20,10,41
num_states_beat_baseline-OliverWyman-Navigator,,,,,,4,7,20
num_states_beat_baseline-OneQuietNight-ML,,,,,37,38,28,30
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,,,,,31,38,36,36
num_states_beat_baseline-SigSci-TS,,,,,,,,21
num_states_beat_baseline-TTU-squider,,,,,36,29,19,17
num_states_beat_baseline-UCF-AEM,,,,,,,,
num_states_beat_baseline-UCLA-SuEIR,21,16,17,22,33,44,40,32
num_states_beat_baseline-UCSB-ACTS,,,,,24,5,2,
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,38,35
num_states_beat_baseline-UMich-RidgeTfReg,,,,,18,19,13,11
num_states_beat_baseline-USC-SI_kJalpha,23,20,12,23,42,27,43,38
num_states_beat_baseline-UVA-Ensemble,,,,,12,7,6,37
num_states_beat_baseline-UpstateSU-GRU,,,,,,,,
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,,16,,,,
perc_beat_baseline-BPagano-RtDriven,,,,,0.5294117647,0.5490196078,0.6078431373,0.6274509804
perc_beat_baseline-CEID-Walk,,,,,0.5294117647,0.4705882353,0.6078431373,0.5882352941
perc_beat_baseline-COVIDhub-ensemble,,,,,0.6862745098,0.7058823529,0.8039215686,0.862745098
perc_beat_baseline-COVIDhub-trained_ensemble,,,,,,,,0.6666666667
perc_beat_baseline-CU-select,,,0.2156862745,0.1176470588,0.137254902,0.7058823529,0.6666666667,0.7843137255
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.431372549,0.5294117647,0.5490196078,0.6470588235,0.8039215686,0.2352941176,0.2352941176,0.1960784314
perc_beat_baseline-CovidAnalytics-DELPHI,,,0.2156862745,0.137254902,0.6470588235,0.5294117647,0.4901960784,0.3725490196
perc_beat_baseline-DDS-NBDS,,,,,0.1176470588,0.3137254902,0.568627451,0.4705882353
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.6862745098
perc_beat_baseline-Google_Harvard-CPF,,,,,0.1568627451,0.1764705882,0.3137254902,0.6274509804
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.2549019608,0.3921568627,0.7450980392,0.8039215686
perc_beat_baseline-IowaStateLW-STEM,0.3265306122,0.4081632653,0.387755102,0.693877551,0.693877551,0.1632653061,0.3265306122,0.3469387755
perc_beat_baseline-JCB-PRM,0.05882352941,0.01960784314,0.2352941176,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.431372549,0.5098039216,0.137254902,0.431372549,0.4901960784,0.6470588235,0.5882352941,0.5882352941
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.2244897959,0.1632653061,0.6041666667,0.568627451
perc_beat_baseline-JHU_IDD-CovidSP,,,0.4117647059,0.4117647059,0.8431372549,0.8235294118,0.7843137255,0.6470588235
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.862745098,,0.4117647059,0.6862745098
perc_beat_baseline-Karlen-pypm,,,,0.4705882353,0.7254901961,0.6666666667,0.568627451,0.7254901961
perc_beat_baseline-LANL-GrowthRate,,,0.5294117647,0.4705882353,0.5490196078,0.6862745098,0.7843137255,0.6666666667
perc_beat_baseline-LNQ-ens1,,,,,0.2156862745,0.8235294118,0.8823529412,0.7058823529
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,0.4693877551,0.46,0.42
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,0.92,0.66,0.68,0.46
perc_beat_baseline-Microsoft-DeepSTIA,,,,,0.48,0.4,0.2,0.82
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.07843137255,0.137254902,0.3921568627
perc_beat_baseline-OneQuietNight-ML,,,,,0.7254901961,0.7450980392,0.5490196078,0.5882352941
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.6078431373,0.7450980392,0.7058823529,0.7058823529
perc_beat_baseline-SigSci-TS,,,,,,,,0.4117647059
perc_beat_baseline-TTU-squider,,,,,0.7058823529,0.568627451,0.3725490196,0.3333333333
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.4117647059,0.3137254902,0.3333333333,0.431372549,0.6470588235,0.862745098,0.7843137255,0.6274509804
perc_beat_baseline-UCSB-ACTS,,,,,0.4705882353,0.09803921569,0.03921568627,
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.7450980392,0.6862745098
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.36,0.38,0.26,0.22
perc_beat_baseline-USC-SI_kJalpha,0.4509803922,0.3921568627,0.2352941176,0.4509803922,0.8235294118,0.5294117647,0.8431372549,0.7450980392
perc_beat_baseline-UVA-Ensemble,,,,,0.2352941176,0.137254902,0.1176470588,0.7254901961
perc_beat_baseline-UpstateSU-GRU,,,,,,,,
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,0.3636363636,,,,
mean_abs_error-BPagano-RtDriven,,,,,36918.6451,31398.58235,10996.50196,4019.037255
mean_abs_error-CEID-Walk,,,,,41421.8098,30759.67843,11093.20588,4170.868627
mean_abs_error-COVIDhub-baseline,59583.62745,45538.58824,34113.98039,23281.72549,41336.2549,30354.21569,11125.78431,4258.72549
mean_abs_error-COVIDhub-ensemble,,,,,40981.4902,29364.60784,9417.960784,3062.823529
mean_abs_error-COVIDhub-trained_ensemble,,,,,,,,2682.196078
mean_abs_error-CU-select,,,40882.13725,124734.7059,130007.7451,39160.54902,7892.882353,3287.921569
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,70437.54706,52833.19412,36561.57255,26146.32745,39970.87843,33473.31176,14093.99412,4822.266667
mean_abs_error-CovidAnalytics-DELPHI,,,55308.29412,44030.31373,89336.35294,74420.37255,24977.35294,6337.686275
mean_abs_error-DDS-NBDS,,,,,151329.2608,193780.4569,31405.66471,27892.96471
mean_abs_error-FDANIHASU-Sweight,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,3193.801961
mean_abs_error-Google_Harvard-CPF,,,,,58470.88039,35982.09216,13107.40196,2914.462745
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,92256.18431,38050.75294,7477.966667,2572.547059
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,205036.1686,178711.498,89488.35294,,,,,
mean_abs_error-JHUAPL-Bucky,151145.1451,117576.0471,83125.94706,31598.69216,45974.80784,27411.61176,9336.419608,4143.068627
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,3962.117647
mean_abs_error-JHU_IDD-CovidSP,,,28780.71176,27781.95098,14729.03725,10669.02549,6328.645098,3104.052941
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,23360.33333,,11130.19608,3141.490196
mean_abs_error-Karlen-pypm,,,,37614.86078,36452.96863,30787.21176,11379.38824,2384.880392
mean_abs_error-LANL-GrowthRate,,,49252.30392,23684.62745,43876.16667,22493.58824,5945.196078,2398.127451
mean_abs_error-LNQ-ens1,,,,,54890.11961,19450.83922,4575.633333,2055.223529
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,44217.31373,16472.54902,4907.235294
mean_abs_error-OneQuietNight-ML,,,,,26439.15686,15630.98039,7948.980392,2614.019608
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,37715.19216,23896.8451,9317.515686,2643.043137
mean_abs_error-SigSci-TS,,,,,,,,4854.411765
mean_abs_error-TTU-squider,,,,,35389.32745,23243.24706,15600.45686,7355.2
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,82605.26863,61536.85686,44870.3451,34697.66471,38756.61373,15860.0902,9039.890196,4419.935294
mean_abs_error-UCSB-ACTS,,,,,45584.32157,57590.21176,39638.55098,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,5859.915686,2611.547059
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USC-SI_kJalpha,74796.45098,63749.5098,49865.64706,28559.21569,33077.98039,30647,7608.039216,3573.176471
mean_abs_error-UVA-Ensemble,,,,,62483.15882,55634.17647,29932.8902,2683.098039
mean_abs_error-UpstateSU-GRU,,,,,,,,
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,
