,2020-12-28_2021-02-20,2021-01-04_2021-02-20,2021-01-11_2021-02-20,2021-01-18_2021-02-20,2021-01-25_2021-02-20,2021-02-01_2021-02-20,2021-02-08_2021-02-20,2021-02-15_2021-02-20
num_states_with_projections-UCF-AEM,0,0,0,0,0,0,0,0
num_states_with_projections-UCLA-SuEIR,51,51,51,51,51,51,51,
num_states_with_projections-UCSB-ACTS,,,,,51,,,
num_states_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,51,
num_states_with_projections-UMich-RidgeTfReg,,,,,50,50,49,47
num_states_with_projections-USC-SI_kJalpha,51,51,51,51,51,51,51,51
num_states_with_projections-UVA-Ensemble,,,,,51,51,,51
num_states_with_projections-UpstateSU-GRU,,,,,0,0,0,0
num_states_beat_baseline-BPagano-RtDriven,,,,,37,39,42,30
num_states_beat_baseline-CEID-Walk,,,,,29,27,28,26
num_states_beat_baseline-COVIDhub-ensemble,,,,,47,48,47,43
num_states_beat_baseline-COVIDhub-trained_ensemble,,,,,,32,41,0
num_states_beat_baseline-CU-select,,,7,35,30,34,37,40
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_states_beat_baseline-Covid19Sim-Simulator,29,40,37,22,23,30,36,22
num_states_beat_baseline-CovidAnalytics-DELPHI,,,39,34,29,29,31,29
num_states_beat_baseline-DDS-NBDS,,,,,39,27,16,
num_states_beat_baseline-FDANIHASU-Sweight,,,,,,,,
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,36
num_states_beat_baseline-Google_Harvard-CPF,,,,,27,35,37,30
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,
num_states_beat_baseline-IEM_MED-CovidProject,,,,,41,49,44,43
num_states_beat_baseline-IowaStateLW-STEM,13,37,36,13,21,25,22,14
num_states_beat_baseline-JCB-PRM,9,,,,,,,
num_states_beat_baseline-JHUAPL-Bucky,11,28,25,34,43,38,32,29
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,23,25,36,37
num_states_beat_baseline-JHU_IDD-CovidSP,,,45,44,41,40,34,18
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,32,42,34,27
num_states_beat_baseline-Karlen-pypm,,,,33,40,46,41,40
num_states_beat_baseline-LANL-GrowthRate,,,26,36,50,47,40,38
num_states_beat_baseline-LNQ-ens1,,,,,51,49,44,43
num_states_beat_baseline-MIT_ISOLAT-Mixtures,,,,,30,32,32,28
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,38,31,26,14
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,11,45,47,43
num_states_beat_baseline-OliverWyman-Navigator,,,,,,33,30,32
num_states_beat_baseline-OneQuietNight-ML,,,,,29,31,34,36
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,,,,,44,47,43,42
num_states_beat_baseline-SigSci-TS,,,,,,26,23,36
num_states_beat_baseline-TTU-squider,,,,,32,30,16,11
num_states_beat_baseline-UCF-AEM,,,,,,,,
num_states_beat_baseline-UCLA-SuEIR,23,27,37,46,41,35,31,
num_states_beat_baseline-UCSB-ACTS,,,,,3,,,
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,33,
num_states_beat_baseline-UMich-RidgeTfReg,,,,,13,12,13,20
num_states_beat_baseline-USC-SI_kJalpha,16,27,50,50,49,48,42,39
num_states_beat_baseline-UVA-Ensemble,,,,,5,42,,38
num_states_beat_baseline-UpstateSU-GRU,,,,,,,,
perc_beat_baseline-BPagano-RtDriven,,,,,0.7254901961,0.7647058824,0.8235294118,0.5882352941
perc_beat_baseline-CEID-Walk,,,,,0.568627451,0.5294117647,0.5490196078,0.5098039216
perc_beat_baseline-COVIDhub-ensemble,,,,,0.9215686275,0.9411764706,0.9215686275,0.8431372549
perc_beat_baseline-COVIDhub-trained_ensemble,,,,,,0.6274509804,0.8039215686,0
perc_beat_baseline-CU-select,,,0.137254902,0.6862745098,0.5882352941,0.6666666667,0.7254901961,0.7843137255
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.568627451,0.7843137255,0.7254901961,0.431372549,0.4509803922,0.5882352941,0.7058823529,0.431372549
perc_beat_baseline-CovidAnalytics-DELPHI,,,0.7647058824,0.6666666667,0.568627451,0.568627451,0.6078431373,0.568627451
perc_beat_baseline-DDS-NBDS,,,,,0.7647058824,0.5294117647,0.3137254902,
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.7058823529
perc_beat_baseline-Google_Harvard-CPF,,,,,0.5294117647,0.6862745098,0.7254901961,0.5882352941
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.8039215686,0.9607843137,0.862745098,0.8431372549
perc_beat_baseline-IowaStateLW-STEM,0.2653061224,0.7551020408,0.7346938776,0.2653061224,0.4285714286,0.5102040816,0.4489795918,0.2857142857
perc_beat_baseline-JCB-PRM,0.1764705882,,,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.2156862745,0.5490196078,0.4901960784,0.6666666667,0.8431372549,0.7450980392,0.6274509804,0.568627451
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.4791666667,0.4901960784,0.7058823529,0.7254901961
perc_beat_baseline-JHU_IDD-CovidSP,,,0.8823529412,0.862745098,0.8039215686,0.7843137255,0.6666666667,0.3529411765
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.6274509804,0.8235294118,0.6666666667,0.5294117647
perc_beat_baseline-Karlen-pypm,,,,0.6470588235,0.7843137255,0.9019607843,0.8039215686,0.7843137255
perc_beat_baseline-LANL-GrowthRate,,,0.5098039216,0.7058823529,0.9803921569,0.9215686275,0.7843137255,0.7450980392
perc_beat_baseline-LNQ-ens1,,,,,1,0.9607843137,0.862745098,0.8431372549
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,0.6,0.64,0.64,0.56
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,0.76,0.62,0.52,0.28
perc_beat_baseline-Microsoft-DeepSTIA,,,,,0.22,0.9,0.94,0.86
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.6470588235,0.5882352941,0.6274509804
perc_beat_baseline-OneQuietNight-ML,,,,,0.568627451,0.6078431373,0.6666666667,0.7058823529
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.862745098,0.9215686275,0.8431372549,0.8235294118
perc_beat_baseline-SigSci-TS,,,,,,0.5098039216,0.6052631579,0.7346938776
perc_beat_baseline-TTU-squider,,,,,0.6274509804,0.5882352941,0.3137254902,0.2156862745
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.4509803922,0.5294117647,0.7254901961,0.9019607843,0.8039215686,0.6862745098,0.6078431373,
perc_beat_baseline-UCSB-ACTS,,,,,0.05882352941,,,
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.6470588235,
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.26,0.24,0.2653061224,0.4255319149
perc_beat_baseline-USC-SI_kJalpha,0.3137254902,0.5294117647,0.9803921569,0.9803921569,0.9607843137,0.9411764706,0.8235294118,0.7647058824
perc_beat_baseline-UVA-Ensemble,,,,,0.09803921569,0.8235294118,,0.7450980392
perc_beat_baseline-UpstateSU-GRU,,,,,,,,
mean_abs_error-BPagano-RtDriven,,,,,31580.95686,18137.66275,5377.915686,3255.680392
mean_abs_error-CEID-Walk,,,,,36598.72549,23223.5098,10482.21176,3556.162745
mean_abs_error-COVIDhub-baseline,50308.27451,50423.47059,85850.78431,69373.05882,37102.31373,23281.84314,10783,3639.352941
mean_abs_error-COVIDhub-ensemble,,,,,28610.47059,14471.70588,6407.058824,2270.627451
mean_abs_error-COVIDhub-trained_ensemble,,,,,,16321.27451,4610.745098,9700.156863
mean_abs_error-CU-select,,,221552.5882,85560.96078,39962.21569,22477.05882,9520.666667,2200.235294
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,51912.72157,50994.61765,89525.66863,68888.50588,36183.06863,21116.7549,9783.329412,3531.94902
mean_abs_error-CovidAnalytics-DELPHI,,,121989.0196,114082.4118,83899.47059,27454.54902,8481.196078,3978.352941
mean_abs_error-DDS-NBDS,,,,,114672.0529,128230.8059,118444.0059,
mean_abs_error-FDANIHASU-Sweight,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,1774.835294
mean_abs_error-Google_Harvard-CPF,,,,,38081.34902,14947.29216,7406.237255,2448.760784
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,22113.9902,8708.011765,4726.066667,1593.096078
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,157720.3039,,,,,,,
mean_abs_error-JHUAPL-Bucky,102822.4412,57771.21176,90667.87647,54863.19804,19612.50392,15211.88039,8154.437255,4212.392157
mean_abs_error-JHU_CSSE-DECOM,,,,,,23680.29412,8539.156863,2317.196078
mean_abs_error-JHU_IDD-CovidSP,,,26003.34902,34670.6549,21767.93333,12228.9549,7075.956863,4922.007843
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,34615.43137,13350.41176,7556.519608,3559.696078
mean_abs_error-Karlen-pypm,,,,68039.29216,29881.94902,7197.143137,4801.905882,1775.747059
mean_abs_error-LANL-GrowthRate,,,95057.94118,56266.42157,8793.196078,5656.823529,4568.294118,1780.676471
mean_abs_error-LNQ-ens1,,,,,12715.33137,6040.252941,4064.131373,1495.627451
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,22126.70588,9745.156863,3508.647059
mean_abs_error-OneQuietNight-ML,,,,,27000.37255,13946.29412,6195.254902,2462.235294
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,24664.39804,7573.494118,4732.778431,1895.552941
mean_abs_error-SigSci-TS,,,,,,20899.43137,,
mean_abs_error-TTU-squider,,,,,28380.61961,19832.08627,13864.47843,6791.472549
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,56549.94314,59804.17255,71411.26667,38198.65686,26037.66275,20216.86275,11210.15294,
mean_abs_error-UCSB-ACTS,,,,,98581.52745,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,6479.023529,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USC-SI_kJalpha,67486.60784,44916.2549,21796.5098,37032.01961,17284.2549,12965.62745,6499.431373,2522.333333
mean_abs_error-UVA-Ensemble,,,,,61641.72353,14648.8902,,2517.421569
mean_abs_error-UpstateSU-GRU,,,,,,,,
