,2020-10-19_2020-12-12,2020-10-26_2020-12-12,2020-11-02_2020-12-12,2020-11-09_2020-12-12,2020-11-16_2020-12-12,2020-11-23_2020-12-12,2020-11-30_2020-12-12,2020-12-07_2020-12-12
num_counties_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_counties_beat_baseline-Covid19Sim-Simulator,,,,,,,,
num_counties_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
num_counties_beat_baseline-DDS-NBDS,,,,,,,,
num_counties_beat_baseline-FAIR-NRAR,,,,,,,905,977
num_counties_beat_baseline-Geneva-DetGrowth,,,,,,,,
num_counties_beat_baseline-Google_Harvard-CPF,,,,,724,1423,1066,1502
num_counties_beat_baseline-IBF-TimeSeries,,,,,,,,
num_counties_beat_baseline-IEM_MED-CovidProject,,,,,,,,204
num_counties_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,
num_counties_beat_baseline-IowaStateLW-STEM,1209,1545,1622,1418,1424,1386,1527,1280
num_counties_beat_baseline-JCB-PRM,,,,,,,,
num_counties_beat_baseline-JHUAPL-Bucky,1465,1720,1675,1520,914,897,1170,1331
num_counties_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
num_counties_beat_baseline-JHU_IDD-CovidSP,,,587,,1222,1105,851,754
num_counties_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,747,,,573
num_counties_beat_baseline-Karlen-pypm,,,,,,,,
num_counties_beat_baseline-LANL-GrowthRate,,231,1700,1354,1147,1305,1273,1378
num_counties_beat_baseline-LNQ-ens1,,,,,1944,1928,1396,1881
num_counties_beat_baseline-MITCovAlliance-SIR,296,222,,,,,,
num_counties_beat_baseline-MSRA-DeepST,,,,,,,,
num_counties_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
num_counties_beat_baseline-OliverWyman-Navigator,,,,,,1291,1649,1668
num_counties_beat_baseline-OneQuietNight-ML,,,,,,1493,2031,1948
num_counties_beat_baseline-PandemicCentral-USCounty,,,,,,,,275
num_counties_beat_baseline-QJHong-Encounter,,,,,,,,
num_counties_beat_baseline-RobertWalraven-ESG,,,,,,,,
num_counties_beat_baseline-TTU-squider,,,,,,,,
num_counties_beat_baseline-UCF-AEM,,,,,,,,
num_counties_beat_baseline-UCLA-SuEIR,56,64,101,148,275,344,379,442
num_counties_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,1480,1403
num_counties_beat_baseline-UMass-MechBayes,,,,,220,218,205,258
num_counties_beat_baseline-UMich-RidgeTfReg,,,,,,,,
num_counties_beat_baseline-USACE-ERDC_SEIR,,,,,,,,
num_counties_beat_baseline-USC-SI_kJalpha,969,884,765,812,,,,
num_counties_beat_baseline-UVA-Ensemble,,,,,1552,1339,1569,1210
perc_beat_baseline-BPagano-RtDriven,,,,,,,,
perc_beat_baseline-CEID-Walk,,,,,0.5007959249,0.4829672079,0.4982489653,0.482330468
perc_beat_baseline-CMU-TimeSeries,,,,,0.6281407035,0.3819095477,0.6281407035,0.5427135678
perc_beat_baseline-COVIDhub-ensemble,,,,,0.4858325374,0.5097102833,0.4670487106,0.4616364215
perc_beat_baseline-CU-select,,,0.4287568971,0.3942245295,0.3823243768,0.3949498219,0.4344497608,0.3903309539
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,,,,,,,,
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
perc_beat_baseline-DDS-NBDS,,,,,,,,
perc_beat_baseline-FAIR-NRAR,,,,,,,0.2885841837,0.3115433673
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,
perc_beat_baseline-Google_Harvard-CPF,,,,,0.2305732484,0.4531847134,0.3394904459,0.478343949
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,,,,0.5483870968
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,,
perc_beat_baseline-IowaStateLW-STEM,0.3896229455,0.497905253,0.5227199484,0.4569771189,0.4589107316,0.4466645182,0.4921044151,0.4125040284
perc_beat_baseline-JCB-PRM,,,,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.4664119707,0.5475963069,0.5332696593,0.4839223177,0.2909901305,0.2855778415,0.3724928367,0.423750398
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
perc_beat_baseline-JHU_IDD-CovidSP,,,0.18700223,,0.3892959541,0.3520229372,0.2711054476,0.2402038866
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.5134020619,,,0.394085282
perc_beat_baseline-Karlen-pypm,,,,,,,,
perc_beat_baseline-LANL-GrowthRate,,0.07830508475,0.5503399158,0.4377626899,0.37,0.4204252577,0.4101159794,0.4433719434
perc_beat_baseline-LNQ-ens1,,,,,0.6191082803,0.6140127389,0.4445859873,0.599044586
perc_beat_baseline-MITCovAlliance-SIR,0.1119515885,0.08222222222,,,,,,
perc_beat_baseline-MSRA-DeepST,,,,,,,,
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.4245314041,0.5420775805,0.544386423
perc_beat_baseline-OneQuietNight-ML,,,,,,0.4763880026,0.6480536056,0.6215698787
perc_beat_baseline-PandemicCentral-USCounty,,,,,,,,0.08914100486
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,
perc_beat_baseline-TTU-squider,,,,,,,,
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.05484818805,0.05914972274,0.09042076992,0.1222130471,0.2099236641,0.2617960426,0.4110629067,0.4473684211
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.4784998383,0.4536049143
perc_beat_baseline-UMass-MechBayes,,,,,0.4583333333,0.4541666667,0.4200819672,0.5222672065
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,
perc_beat_baseline-USC-SI_kJalpha,0.3113753213,0.2840616967,0.2458226221,0.2609254499,,,,
perc_beat_baseline-UVA-Ensemble,,,,,0.4956882785,0.4276588949,0.5011178537,0.3865814696
mean_abs_error-BPagano-RtDriven,,,,,,,,
mean_abs_error-CEID-Walk,,,,,602.0534225,392.4847501,262.1221585,113.9331105
mean_abs_error-CMU-TimeSeries,,,,,,,,
mean_abs_error-COVIDhub-baseline,1586.22063,1410.496339,1227.598535,897.620503,602.3196434,390.4606813,261.660936,113.345113
mean_abs_error-COVIDhub-ensemble,,,,,581.2976759,348.1168418,253.8389048,103.3989175
mean_abs_error-CU-select,,,,,,,,
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,,,,,,,
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,
mean_abs_error-DDS-NBDS,,,,,,,,
mean_abs_error-FAIR-NRAR,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,
mean_abs_error-Google_Harvard-CPF,,,,,,,,
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,
mean_abs_error-JHUAPL-Bucky,1840.085228,1658.483699,1436.23795,1167.593728,1413.242471,936.037504,318.5214263,129.5107927
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,
mean_abs_error-Karlen-pypm,,,,,,,,
mean_abs_error-LANL-GrowthRate,,,,,,,,
mean_abs_error-LNQ-ens1,,,,,,,,
mean_abs_error-MITCovAlliance-SIR,,,,,,,,
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,
mean_abs_error-OneQuietNight-ML,,,,,,,,
mean_abs_error-PandemicCentral-USCounty,,,,,,,,
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,
mean_abs_error-TTU-squider,,,,,,,,
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,
mean_abs_error-UVA-Ensemble,,,,,,,,
