,2020-11-30_2021-01-23,2020-12-07_2021-01-23,2020-12-14_2021-01-23,2020-12-21_2021-01-23,2020-12-28_2021-01-23,2021-01-04_2021-01-23,2021-01-11_2021-01-23,2021-01-18_2021-01-23
num_counties_with_projections-MOBS-GLEAM_COVID,,,,,,,0,0
num_counties_with_projections-Microsoft-DeepSTIA,,,,,0,0,0,0
num_counties_with_projections-OliverWyman-Navigator,,,,,,3034,3057,3027
num_counties_with_projections-OneQuietNight-ML,3134,,,,3135,3135,3135,3135
num_counties_with_projections-PandemicCentral-USCounty,,,,,3075,3120,3121,3120
num_counties_with_projections-QJHong-Encounter,,,,0,0,0,0,0
num_counties_with_projections-RobertWalraven-ESG,,,,,0,0,0,0
num_counties_with_projections-SigSci-TS,,,,,,,0,0
num_counties_with_projections-TTU-squider,,,,,0,0,0,0
num_counties_with_projections-UCF-AEM,0,0,0,0,0,0,0,0
num_counties_with_projections-UCLA-SuEIR,922,988,1070,1151,1206,1263,1310,1387
num_counties_with_projections-UChicagoCHATTOPADHYAY-UnIT,,,,,,,3093,3093
num_counties_with_projections-UMass-MechBayes,,494,494,495,483,492,487,489
num_counties_with_projections-UMich-RidgeTfReg,,,,,0,0,0,0
num_counties_with_projections-USACE-ERDC_SEIR,0,,,,,,,
num_counties_with_projections-USC-SI_kJalpha,0,0,0,0,0,0,0,0
num_counties_with_projections-UVA-Ensemble,,,,,3131,3131,3131,3131
num_counties_with_projections-UpstateSU-GRU,,,,,,2770,2077,2770
num_counties_beat_baseline-BPagano-RtDriven,,,,,,,,
num_counties_beat_baseline-CEID-Walk,,,,,1508,1473,1484,1506
num_counties_beat_baseline-CMU-TimeSeries,,,,,94,52,113,74
num_counties_beat_baseline-COVIDhub-ensemble,,,,,1188,1284,2148,1940
num_counties_beat_baseline-CU-select,,,1478,1266,648,701,840,1276
num_counties_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_counties_beat_baseline-Covid19Sim-Simulator,,,,,,,,
num_counties_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
num_counties_beat_baseline-DDS-NBDS,,,,,,,,
num_counties_beat_baseline-FAIR-NRAR,,,,,1421,1233,1300,1743
num_counties_beat_baseline-Geneva-DetGrowth,,,,,,,,
num_counties_beat_baseline-Google_Harvard-CPF,,,,,1321,1022,756,1046
num_counties_beat_baseline-IBF-TimeSeries,,,,,,,,
num_counties_beat_baseline-IEM_MED-CovidProject,,,,,155,162,93,92
num_counties_beat_baseline-IowaStateLW-STEM,1633,1576,1464,1404,1503,1342,1524,977
num_counties_beat_baseline-JCB-PRM,,,,,,,,
num_counties_beat_baseline-JHUAPL-Bucky,1156,1220,1228,955,748,1013,1371,1213
num_counties_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
num_counties_beat_baseline-JHU_IDD-CovidSP,,,1354,1561,1226,1025,1699,1872
num_counties_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,682,435,986,
num_counties_beat_baseline-Karlen-pypm,,,,,,,,
num_counties_beat_baseline-LANL-GrowthRate,,,1579,1422,1196,1038,1697,1818
num_counties_beat_baseline-LNQ-ens1,,,,,879,1350,1652,2231
num_counties_beat_baseline-MITCovAlliance-SIR,,,,,132,124,,
num_counties_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,
num_counties_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,
num_counties_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
num_counties_beat_baseline-OliverWyman-Navigator,,,,,,1238,1001,678
num_counties_beat_baseline-OneQuietNight-ML,1694,,,,1725,1548,1956,2054
num_counties_beat_baseline-PandemicCentral-USCounty,,,,,1262,1201,1770,1322
num_counties_beat_baseline-QJHong-Encounter,,,,,,,,
num_counties_beat_baseline-RobertWalraven-ESG,,,,,,,,
num_counties_beat_baseline-SigSci-TS,,,,,,,,
num_counties_beat_baseline-TTU-squider,,,,,,,,
num_counties_beat_baseline-UCF-AEM,,,,,,,,
num_counties_beat_baseline-UCLA-SuEIR,348,367,418,436,370,376,815,1040
num_counties_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,806,1691
num_counties_beat_baseline-UMass-MechBayes,,224,188,175,69,74,197,293
num_counties_beat_baseline-UMich-RidgeTfReg,,,,,,,,
num_counties_beat_baseline-USACE-ERDC_SEIR,,,,,,,,
num_counties_beat_baseline-USC-SI_kJalpha,,,,,,,,
num_counties_beat_baseline-UVA-Ensemble,,,,,911,1201,1197,951
num_counties_beat_baseline-UpstateSU-GRU,,,,,,877,1238,1505
perc_beat_baseline-BPagano-RtDriven,,,,,,,,
perc_beat_baseline-CEID-Walk,,,,,0.4801018784,0.4689589303,0.4724609997,0.4794651385
perc_beat_baseline-CMU-TimeSeries,,,,,0.472361809,0.2613065327,0.567839196,0.3718592965
perc_beat_baseline-COVIDhub-ensemble,,,,,0.3782234957,0.4087870105,0.6838586437,0.617637695
perc_beat_baseline-CU-select,,,0.4795587281,0.4118412492,0.2149253731,0.2315059445,0.2794411178,0.4209831739
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,,,,,,,,
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,
perc_beat_baseline-DDS-NBDS,,,,,,,,
perc_beat_baseline-FAIR-NRAR,,,,,0.4529805547,0.3930506854,0.4144086707,0.5556263946
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,
perc_beat_baseline-Google_Harvard-CPF,,,,,0.4207006369,0.3255813953,0.2407643312,0.3331210191
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,0.4166666667,0.435483871,0.25,0.247311828
perc_beat_baseline-IowaStateLW-STEM,0.5262649049,0.5078955849,0.4718014824,0.4524653561,0.4843699646,0.4324846922,0.4911376088,0.3148565904
perc_beat_baseline-JCB-PRM,,,,,,,,
perc_beat_baseline-JHUAPL-Bucky,0.3680356574,0.388411334,0.3909582935,0.3040432983,0.2381407195,0.3225087552,0.4364851958,0.3861827443
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,
perc_beat_baseline-JHU_IDD-CovidSP,,,0.4310729067,0.4969754855,0.3903215536,0.3263291945,0.540910538,0.5959885387
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.4693737096,0.2993805919,0.6785960083,
perc_beat_baseline-Karlen-pypm,,,,,,,,
perc_beat_baseline-LANL-GrowthRate,,,0.5077170418,0.4572347267,0.3845659164,0.3337620579,0.545659164,0.5843780135
perc_beat_baseline-LNQ-ens1,,,,,0.2799363057,0.4299363057,0.5261146497,0.7105095541
perc_beat_baseline-MITCovAlliance-SIR,,,,,0.04395604396,0.04119601329,,
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.4080421885,0.3274452077,0.2239841427
perc_beat_baseline-OneQuietNight-ML,0.5405232929,,,,0.5502392344,0.4937799043,0.623923445,0.6551834131
perc_beat_baseline-PandemicCentral-USCounty,,,,,0.4104065041,0.3849358974,0.5671259212,0.4237179487
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,
perc_beat_baseline-SigSci-TS,,,,,,,,
perc_beat_baseline-TTU-squider,,,,,,,,
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.3774403471,0.3714574899,0.3906542056,0.3788010426,0.3067993367,0.2977038797,0.6221374046,0.7498197549
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.2605884255,0.5467183964
perc_beat_baseline-UMass-MechBayes,,0.4534412955,0.3805668016,0.3535353535,0.1428571429,0.1504065041,0.4045174538,0.5991820041
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,
perc_beat_baseline-UVA-Ensemble,,,,,0.2909613542,0.3835835196,0.3823059725,0.3037368253
perc_beat_baseline-UpstateSU-GRU,,,,,,0.3166064982,0.5960519981,0.5433212996
mean_abs_error-BPagano-RtDriven,,,,,,,,
mean_abs_error-CEID-Walk,,,,,439.0751353,252.7798472,241.5340974,121.3567017
mean_abs_error-CMU-TimeSeries,,,,,,,,
mean_abs_error-COVIDhub-baseline,1670.734479,1196.612862,862.4562241,550.6064947,433.7309774,245.3320599,241.9200891,121.2164916
mean_abs_error-COVIDhub-ensemble,,,,,479.3008596,281.4902897,186.1133397,89.29353709
mean_abs_error-CU-select,,,,,,,,
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,,,,,,,
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,
mean_abs_error-DDS-NBDS,,,,,,,,
mean_abs_error-FAIR-NRAR,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,
mean_abs_error-Google_Harvard-CPF,,,,,,,,
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,
mean_abs_error-JHUAPL-Bucky,2477.709042,1741.847851,2039.036804,1628.262305,989.6129258,432.5818529,349.3573703,157.6074499
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,914.497071,567.8531678,524.317574,477.3489653,249.0994269,74.60127348
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,,
mean_abs_error-Karlen-pypm,,,,,,,,
mean_abs_error-LANL-GrowthRate,,,,,,,,
mean_abs_error-LNQ-ens1,,,,,,,,
mean_abs_error-MITCovAlliance-SIR,,,,,,,,
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,
mean_abs_error-OneQuietNight-ML,,,,,,,,
mean_abs_error-PandemicCentral-USCounty,,,,,,,,
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,
mean_abs_error-SigSci-TS,,,,,,,,
mean_abs_error-TTU-squider,,,,,,,,
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,
mean_abs_error-UMass-MechBayes,,,,,,,,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,
mean_abs_error-UVA-Ensemble,,,,,,,,
mean_abs_error-UpstateSU-GRU,,,,,,,,
